股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
601698,中国卫通,24.9,85795237,0.47,20.4,225588587,7.59,,225588587,2237730400,-2012141813,卫星导航、6G,7.09,4252774128,21115891258,4.03276,291208028
300474,景嘉微,0.4,5123300,-0.55,95.01,71094394,3.84,,71094394,902420329,-831325935,人工智能、军工,4.41,2371755643,25244083686,1.13929,70371032
300252,金信诺,0.5,908742,-0.96,9.86,70079132,4.67,,70079132,159865416,-89786284,高速连接、5G,5.68,540434015,4493858788,1.57949,0
601989,中国重工,1.8,6754909,-0.39,5.26,48360444,2.53,,48360444,464303645,-415943201,造船、军工,2.94,1175760225,61694671184,0.943673,55947812
301517,陕西华达,0.3,734706,-0.98,62.63,38828894,6.35,,38828894,221458443,-182629549,商业航天、卫星导航,7.41,586657119,2660315721,1.59989,13530012
300101,振芯科技,0.4,4876437,-1.72,20.96,27118913,2.95,,27118913,377970860,-350851947,芯片、卫星导航,4.75,1144169585,8318906455,1.32737,1109102
688629,华丰科技,0.4,3031632,-1.33,38.07,22771482,1.52,,22771482,272483141,-249711659,高速连接、机器人概念,2.89,590431900,6271682180,0.710771,-2832451
002383,合众思壮,0.7,9044626,-1.92,8.41,18062038,0.84,,18062038,128918891,-110856853,卫星导航、新能源汽车,2.81,482649666,3583452509,1.25038,3034964
002151,北斗星通,0.9,2172849,-0.17,29.55,17469749,1.69,,17469749,143749439,-126279690,卫星导航、机器人概念,1.86,573069351,11303276169,1.22335,6344221
688776,国光电气,0.4,429066,0.47,68.02,10962859,3.55,,10962859,44738319,-33775460,光刻机、科创板,3.06,133253279,2520893289,0.630122,0
300777,中简科技,0.3,2032360,-1.36,30.7,10667949,1.62,,10667949,111331277,-100663328,碳纤维、军工,3.02,421683919,11147160266,0.688458,6469026
000733,振华科技,0.7,2080006,-1.13,49.4,9584640,1.21,,9584640,202044079,-192459439,6G、芯片,2.36,726676982,18961875037,1.0035,-1026139
688311,盟升电子,1.4,1271460,-0.15,32.73,9283296,-1.86,,9283296,83874413,-74591117,军工、科创板,-1.71,262605990,3493806906,0.954745,0
601606,长城军工,0.8,3822324,-1.64,12.74,8081179,-0.47,,8081179,121266930,-113185751,并购重组、军工,1.19,520394694,3784973718,1.15787,638616
600118,中国卫星,2.5,16126780,-1.49,29.05,7733756,2.94,,7733756,610892604,-603158848,卫星导航、军工,4.5,2072097589,16652552946,2.03409,-20384497
688287,ST观典  ,2.1,1387300,-1.95,5.89,7450266,4.43,,7450266,20754468,-13304202,低空经济、军工,6.51,80673229,1080344051,0.647417,0
605123,派克新材,0.2,341040,0.02,59.4,6888143,1.04,,6888143,16998699,-10110556,军工、核电,1.02,102584306,3347753704,1.01346,0
001270,铖昌科技,0.8,2804264,-1.8,48.9,6283973,0.02,,6283973,128427997,-122144024,卫星导航、军工,1.85,452186480,4958066991,0.965795,-463588
002231,奥维通信,2.6,862730,-0.66,6.16,5613179,1.15,,5613179,33358547,-27745368,军工、通信,1.82,139783981,1709334210,0.936324,0
002977,天箭科技,2.4,300000,-0.83,30.9,4632540,2.15,,4632540,16098624,-11466084,商业航天、卫星导航,3.0,129477985,1510396678,1.50434,0
688002,睿创微纳,0.3,902746,-0.81,52.26,4597524,3.77,,4597524,195056814,-190459290,芯片、军工,4.62,609140779,17637143449,1.20967,4272512
688282,*ST导航 ,0.0,0,0.0,28.04,4531718,3.43,,4531718,6538317,-2006599,军工、ST板块,3.43,31083698,857462792,1.27092,0
688636,智明达  ,0.6,685346,-0.94,31.8,4277349,3.25,,4277349,39942947,-35665598,军工、商业航天,4.23,128862005,1954040645,1.16356,3039292
003009,中天火箭,0.8,698360,-0.47,43.93,4107190,-1.08,,4107190,17222263,-13115073,军工、汽车零部件,-0.61,129486310,2705461726,0.935468,0
688523,航天环宇,1.2,175647,-0.84,21.3,2433086,-0.7,,2433086,18726091,-16293005,卫星导航、商业航天,0.14,94395417,1817428784,1.03964,0
688552,航天南湖,0.4,2769291,-2.73,20.01,1667572,-7.32,,1667572,49455971,-47788399,军工、国有企业,-4.71,191144378,1680706974,1.39841,0
688272,富吉瑞  ,1.8,193981,-0.32,19.13,1516464,2.14,,1516464,4052941,-2536477,机器视觉、年报增长,2.46,25854729,1086775300,0.971182,0
300922,天秦装备,0.7,408887,-1.61,16.18,1471153,0.06,,1471153,16455508,-14984355,军工、专精特新,1.7,112767675,1642006638,0.99722,0
600685,中船防务,0.9,1715412,-0.34,26.59,1377984,0.72,,1377984,137157677,-135779693,军工、年报增长,1.06,498285231,9045389658,0.994502,3494713
002297,博云新材,0.9,553524,-0.97,7.27,714885,0.41,,714885,32282964,-31568079,军工、大飞机,1.39,114269118,3046324360,0.963921,0
300600,ST瑞科,2.0,511189,-1.25,7.36,669611,2.51,,669611,5253301,-4583690,军工、股权转让,3.81,42260039,995585448,1.14644,0
300965,*ST恒宇,1.6,387387,-1.46,33.6,156062,0.0,,156062,1645815,-1489753,低空经济、军工,1.48,19036984,504293913,0.907239,0
300395,菲利华,1.4,2630040,-1.15,41.95,126490,2.64,,126490,94254845,-94128355,芯片、蓝宝石,3.84,746909274,17170712950,1.25123,3270768
300589,江龙船艇,0.2,332181,-1.16,13.88,-192374,0.36,,-192374,25353348,-25545722,军工、三季报增长,1.54,150543550,2627050785,0.776311,0
688132,邦彦技术,0.0,16010,-0.12,16.18,-424773,0.94,,-424773,3487609,-3912382,并购重组、军工,1.06,30293149,1375110309,0.857131,0
688237,超卓航科,0.4,335910,-2.44,30.35,-731207,-1.3,,-731207,10674247,-11405454,军工、新能源汽车,1.17,58210518,1165934450,0.577287,0
688586,江航装备,0.2,129407,-0.73,10.92,-900078,-0.09,,-900078,32722107,-33622185,军工、国有企业,0.65,154999089,3334543891,1.13446,0
300875,捷强装备,0.6,1923789,-0.97,33.96,-956906,-0.53,,-956906,30526887,-31483793,核污染概念、机器人概念,0.44,160940731,1984364658,0.907441,0
688231,隆达股份,0.5,333049,-0.89,15.8,-1896750,0.7,,-1896750,6527120,-8423870,科创板、军工,1.61,49084549,1395828153,1.19715,0
688439,振华风光,1.2,852261,-0.89,61.3,-2522847,1.06,,-2522847,41062125,-43584972,芯片、科创板,1.96,164506720,4575186254,0.676801,0
002189,中光学,0.9,759000,-0.52,23.02,-3639232,-0.43,,-3639232,39895241,-43534473,并购重组、军工,0.09,270319694,3639365674,0.690865,0
688053,思科瑞  ,0.4,177141,-0.67,27.28,-3770765,0.89,,-3770765,5593473,-9364238,军工、商业航天,1.56,66237808,1043563106,0.815959,0
300034,钢研高纳,0.9,5265660,-1.83,18.05,-3813360,0.28,,-3813360,142884083,-146697443,军工、军工材料,2.15,463017415,8180462139,0.996311,-2651984
300810,中科海讯,0.4,396940,-1.68,22.7,-4165056,0.09,,-4165056,16174311,-20339367,军工、机器人概念,1.79,90075012,1419038290,0.840571,0
688011,新光光电,2.6,2553663,-0.9,20.41,-4208385,-3.68,,-4208385,11887174,-16095559,军工、专精特新,-2.81,68127501,895182600,1.18799,0
600967,内蒙一机,0.2,320190,-0.97,8.28,-4369353,-0.12,,-4369353,56590509,-60959862,机器人概念、军工,0.85,207072570,6391835275,1.25208,7778231
