股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
301110,青木科技,0.2,55986,0.0,40.99,15726735,2.5,,15726735,26219892,-10493157,电子商务、年报增长,2.5,89710192,1472565791,3.67161,3333705
301381,赛维时代,3.2,168490,-0.45,28.95,3088438,-0.79,,3088438,6349190,-3260752,平台经济、智能物流,-0.34,42204836,909346713,0.88107,0
603613,国联股份,1.5,3342592,0.0,23.39,872509,-1.47,,872509,158195760,-157323251,电子商务、新型工业化,-1.47,495411633,11068583327,0.429203,20870065
600539,狮头股份,4.4,235848,0.13,7.3,741962,-1.75,,741962,1516561,-774599,小红书概念、地产链,-1.88,23812043,956957803,0.714514,0
601113,华鼎股份,0.9,88673,0.84,3.53,378912,-0.84,,378912,2576168,-2197256,化工、年报增长,-1.67,26511828,2703154000,0.910086,0
002264,新华都,0.7,135752,0.35,5.54,303586,-2.12,,303586,303586,0,白酒、股权转让,-2.46,26966952,2239781078,0.886702,0
301001,凯淳股份,0.3,53991,0.23,25.39,235790,-1.01,,235790,1670140,-1434350,腾讯概念、年报增长,-1.24,35014807,690608284,0.850421,0
300464,星徽股份,0.1,3080,0.82,6.03,-327450,-1.31,,-327450,0,-327450,跨境电商、机器人概念,-2.11,15669451,1449893408,0.709125,0
605136,丽人丽妆,0.9,39840,0.2,9.78,-694951,-1.61,,-694951,2396666,-3091617,电子商务、美容护理,-1.81,33684311,1677136416,0.823442,0
300209,*ST有树,0.5,11521,0.0,2.67,-748819,-4.98,,-748819,2172639,-2921458,ST板块、数字经济,-4.98,17031802,1053929482,0.811431,0
300518,新迅达,0.0,0,0.0,16.55,-948684,-2.13,,-948684,0,-948684,网络直播、股权转让,-2.13,18821954,2094475747,0.76494,0
300592,华凯易佰,0.5,116700,0.0,22.77,-4502335,-2.44,,-4502335,2822051,-7324386,军工、首发经济,-2.44,63451717,3588799168,0.647743,0
300792,壹网壹创,1.3,171310,-0.04,22.62,-4968061,-2.33,,-4968061,8242703,-13210764,小红书概念、送转预期,-2.29,76409920,2768128556,0.953208,0
600365,ST通葡  ,1.1,22816,-0.54,3.54,-6021447,-4.32,,-6021447,3311209,-9332656,ST板块,-3.8,20188810,1219014362,1.67727,0
003010,若羽臣,2.0,479552,-0.29,19.72,-7569309,-3.24,,-7569309,3367062,-10936371,电子商务、VR/AR/MR,-2.95,69784184,1514948753,0.722697,0
002803,吉宏股份,1.0,316162,-0.24,20.08,-11416538,-2.43,,-11416538,9955978,-21372516,跨境电商、数字经济,-2.19,130586136,5226275532,0.898596,0
002127,南极电商,0.4,957600,-0.5,3.83,-14634601,-4.72,,-14634601,30315909,-44950510,电子商务、超跌,-4.25,254054079,7053811893,0.680924,0
002280,ST联络,2.9,777092,-0.38,2.52,-15632315,-4.18,,-15632315,10717306,-26349621,ST板块、互联网营销,-3.82,98081165,4759388746,1.20222,0
301558,三态股份,0.6,2719530,-1.01,14.25,-17262439,-4.3,,-17262439,16867239,-34129678,AI电商、跨境电商,-3.32,225765034,1585053934,0.971529,0
002640,跨境通,1.4,1818180,-0.82,3.57,-19409594,-2.72,,-19409594,18021027,-37430621,跨境电商、消费电子,-1.92,191259949,4438477331,0.520029,-7250000
002024,ST易购,1.6,3867610,-1.07,1.8,-21112878,-3.74,,-21112878,10119555,-31232433,ST板块、平台经济,-2.7,83833344,4794582822,1.91192,0
002315,焦点科技,0.1,51360,-0.12,31.07,-26648816,-3.33,,-26648816,12499487,-39148303,AI智能体、跨境电商,-3.21,131235891,4421839977,0.815327,-3121937
