股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
601933,永辉超市,2.1,20131520,-2.75,5.65,339805055,3.67,,339805055,836581988,-496776933,零售、并购重组,6.6,2395734509,26120031472,0.831079,113169262
300307,慈星股份,17.1,1639344,0.0,8.57,236586337,20.03,首板,236586337,462303355,-225717018,机器人概念、新型工业化,20.03,880235239,4478248505,4.47254,0
002582,好想你,0.3,3745644,-4.32,8.4,206601533,9.95,,206601533,441719749,-235118216,食品饮料、零售,14.91,957623461,2618231804,1.46826,144388159
002418,康盛股份,1.0,66616072,1.76,3.74,149623662,10.0,8天6板,149623662,492031089,-342407427,液冷服务器、汽车类,8.09,1131350577,3076035930,1.54525,95165558
300290,荣科科技,10.7,11354783,6.62,18.72,132932653,11.56,,132932653,381605553,-248672900,算力、数字经济,4.64,1343856462,9569248390,2.71407,19375329
002681,奋达科技,1.2,17625510,0.0,6.8,90493814,7.94,,90493814,510507193,-420013379,机器人概念、VR/AR/MR,7.94,1869368392,8732196775,1.38694,41740966
300085,银之杰,1.2,10553851,-1.18,34.76,75025616,2.75,,75025616,378501638,-303476022,金融科技、互联网金融,3.98,1363014335,14279886586,0.943095,30150653
603106,恒银科技,0.7,1504048,-1.36,8.12,72863922,10.03,首板,72863922,97564818,-24700896,金融科技、互联网金融,11.54,184866916,1803495551,1.01461,59494387
002933,新兴装备,1.4,680028,-2.21,31.35,61568176,10.0,首板,61568176,107783162,-46214986,机器人概念、无人机,12.49,230681068,2197777283,1.49441,18897779
601600,中国铝业,1.2,4871275,-0.41,7.43,54655143,2.06,,54655143,524822601,-470167458,有色金属、稀土永磁,2.48,1341765607,59368715369,1.31372,16252664
002292,奥飞娱乐,1.6,14196924,-0.87,8.42,54537613,4.21,,54537613,277465969,-222928356,谷子经济、字节概念,5.12,1026228719,7279215059,1.2036,13793876
000831,中国稀土,2.7,4806241,-1.49,28.72,49626712,1.66,,49626712,249852611,-200225899,稀土永磁、有色金属,3.2,778819466,18901703482,1.01989,6750615
