股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
603863,松炀资源,5.1,2983992,0.99,22.07,18535300,4.35,,18535300,72861988,-54326688,造纸、股权转让,3.32,344794935,3346927894,1.27401,0
000815,美利云,0.1,826254,-1.13,7.19,4230456,1.27,,4230456,17689664,-13459208,数据中心、云计算,2.42,110540273,3386837666,1.05292,0
002078,太阳纸业,0.4,123136,0.22,13.28,4121752,-0.52,,4121752,21059698,-16937946,造纸、并购重组,-0.75,174853554,20118318087,0.967978,0
600567,山鹰国际,0.7,159433,-0.71,1.42,2838549,1.43,,2838549,6618051,-3779502,造纸、环保,2.16,19396385,4462636507,0.587457,0
600235,民丰特纸,0.5,123750,0.0,4.54,1749893,0.89,,1749893,2125505,-375612,化工、年报增长,0.89,16272177,1036005276,0.832554,0
002235,安妮股份,0.4,59947,-0.25,4.0,1663301,0.5,,1663301,4236911,-2573610,版权、知识产权,0.76,38754680,1833482336,0.815531,0
002521,齐峰新材,0.2,15504,-0.82,9.74,1367005,-0.31,,1367005,7600540,-6233535,造纸、包装印刷,0.52,32787738,3658745178,0.487587,0
002012,凯恩股份,1.7,123120,0.33,3.09,792389,1.98,,792389,2733589,-1941200,包装印刷、储能,1.64,17079316,1126733960,0.892505,0
600103,青山纸业,3.3,68058,0.0,1.72,278809,0.58,,278809,2087901,-1809092,光模块、造纸,0.58,14730253,2686049163,0.742158,0
603733,仙鹤股份,2.9,341940,0.0,16.63,17174,-0.3,,17174,2551448,-2534274,造纸、化工,-0.3,36503233,2760478779,0.504519,0
603165,荣晟环保,3.4,48598,-0.19,10.33,0,-0.29,,0,0,0,光芯片、宇树机器人,-0.1,7267252,1800230202,0.682166,0
600793,宜宾纸业,0.0,26250,-0.68,8.82,0,0.11,,0,0,0,并购重组、化工,0.8,4676224,600845544,0.418306,0
002067,景兴纸业,0.3,7714,0.0,2.69,-163895,1.13,,-163895,1926609,-2090504,机器人概念、宇树机器人,1.13,14242728,2722782353,0.751904,0
605500,森林包装,0.0,0,0.0,6.34,-317998,1.6,,-317998,0,-317998,造纸、包装印刷,1.6,6683367,864787614,1.02044,0
600308,华泰股份,3.0,82582,0.0,3.16,-326446,0.64,,-326446,305550,-631996,烧碱、化工,0.64,11529984,2951188090,0.881527,0
301469,恒达新材,0.1,33096,0.13,23.69,-348686,0.34,,-348686,939021,-1287707,金融概念、造纸,0.21,13197370,520230979,0.838087,0
605007,五洲特纸,0.9,29625,0.42,11.82,-396812,0.17,,-396812,0,-396812,造纸、化工,-0.25,14767259,1156611523,0.469209,0
605377,华旺科技,3.6,196710,0.42,11.9,-957468,0.85,,-957468,1015160,-1972628,造纸、包装印刷,0.42,22835864,3812363127,0.797056,0
600356,恒丰纸业,0.6,10251,0.67,6.03,-1081093,0.67,,-1081093,0,-1081093,并购重组、化工,0.0,7597325,1262631210,0.621768,0
000488,ST晨鸣,1.0,225742,0.0,3.45,-1712352,1.17,,-1712352,2421239,-4133591,造纸、化工,1.17,29585709,4238902034,0.933058,0
600963,岳阳林纸,0.6,145416,0.3,3.33,-2244558,0.6,,-2244558,3908185,-6152743,造纸、碳中和,0.3,59536511,3332650829,0.892047,0
600433,冠豪高新,1.2,146874,0.0,2.75,-3033805,2.23,,-3033805,1836393,-4870198,化工、年报增长,2.23,26399749,2925290452,1.15725,0
600966,博汇纸业,0.6,53875,0.0,4.3,-4538409,-0.23,,-4538409,2672781,-7211190,造纸、包装印刷,-0.23,27518329,2945156599,0.811887,0
