本数据策略分享会专用，由邢不行整理，微信：xbx6660
股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额,流通市值,总市值,净利润TTM,现金流TTM,净资产,总资产,总负债,净利润(当季),中户资金买入额,中户资金卖出额,大户资金买入额,大户资金卖出额,散户资金买入额,散户资金卖出额,机构资金买入额,机构资金卖出额,沪深300成分股,上证50成分股,中证500成分股,中证1000成分股,中证2000成分股,创业板指成分股,新版申万一级行业名称,新版申万二级行业名称,新版申万三级行业名称,09:35收盘价,09:45收盘价,09:55收盘价
bj838701,N豪声,2023-07-19,8.6,12.98,8.27,10.39,8.8,19583172.0,184793707.0,241837640.0,1018220000.0,61290732.63,113739433.54000002,331303049.74,909713379.59,578410329.85,9561481.85,,,,,,,,,,,,,,,电子,消费电子,消费电子零部件及组装,,,
bj838701,豪声电子,2023-07-20,9.61,10.25,9.38,9.96,10.39,11899292.0,116401470.0,231828960.0,976080000.0,61290732.63,113739433.54000002,331303049.74,909713379.59,578410329.85,9561481.85,,,,,,,,,,,,,,,电子,消费电子,消费电子零部件及组装,,,
bj838701,豪声电子,2023-07-21,9.99,10.22,8.81,8.88,9.96,9636092.0,89409440.0,206690880.0,870240000.0,61290732.63,113739433.54000002,331303049.74,909713379.59,578410329.85,9561481.85,,,,,,,,,,,,,,,电子,消费电子,消费电子零部件及组装,,,
bj838701,豪声电子,2023-07-24,8.44,8.7,7.82,8.1,8.88,6655511.0,54915571.0,188535600.0,793800000.0,61290732.63,113739433.54000002,331303049.74,909713379.59,578410329.85,9561481.85,,,,,,,,,,,,,,,电子,消费电子,消费电子零部件及组装,,,
bj838701,豪声电子,2023-07-25,8.18,8.65,7.92,8.1,8.1,5249603.0,42769790.0,188535600.0,793800000.0,61290732.63,113739433.54000002,331303049.74,909713379.59,578410329.85,9561481.85,,,,,,,,,,,,,,,电子,消费电子,消费电子零部件及组装,,,
bj838701,豪声电子,2023-07-26,7.95,7.98,7.51,7.53,8.1,5367615.0,41424170.0,147595530.0,737940000.0,61290732.63,113739433.54000002,331303049.74,909713379.59,578410329.85,9561481.85,,,,,,,,,,,,,,,电子,消费电子,消费电子零部件及组装,,,
bj838701,豪声电子,2023-07-27,7.56,7.59,7.35,7.4,7.53,3179525.0,23726034.0,145047400.0,725200000.0,61290732.63,113739433.54000002,331303049.74,909713379.59,578410329.85,9561481.85,,,,,,,,,,,,,,,电子,消费电子,消费电子零部件及组装,,,
bj838701,豪声电子,2023-07-28,7.42,7.42,7.09,7.25,7.4,2269268.0,16395919.0,142107250.0,710500000.0,61290732.63,113739433.54000002,331303049.74,909713379.59,578410329.85,9561481.85,,,,,,,,,,,,,,,电子,消费电子,消费电子零部件及组装,,,
bj838701,豪声电子,2023-07-31,7.41,7.78,7.31,7.51,7.25,3274844.0,24892987.0,147203510.0,735980000.0,61290732.63,113739433.54000002,331303049.74,909713379.59,578410329.85,9561481.85,,,,,,,,,,,,,,,电子,消费电子,消费电子零部件及组装,,,
bj838701,豪声电子,2023-08-01,7.53,7.53,7.23,7.29,7.51,2441583.0,17847712.0,142891290.0,714420000.0,61290732.63,113739433.54000002,331303049.74,909713379.59,578410329.85,9561481.85,,,,,,,,,,,,,,,电子,消费电子,消费电子零部件及组装,,,
