本数据策略分享会专用，由邢不行整理，微信：xbx6660
股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额,流通市值,总市值,净利润TTM,现金流TTM,净资产,总资产,总负债,净利润(当季),中户资金买入额,中户资金卖出额,大户资金买入额,大户资金卖出额,散户资金买入额,散户资金卖出额,机构资金买入额,机构资金卖出额,沪深300成分股,上证50成分股,中证500成分股,中证1000成分股,中证2000成分股,创业板指成分股,新版申万一级行业名称,新版申万二级行业名称,新版申万三级行业名称,09:35收盘价,09:45收盘价,09:55收盘价
bj833171,N国远,2022-12-15,4.68,5.0,4.56,4.83,5.2,27079441.0,130826819.0,981989777.79,2682617997.99,,,882838736.3600001,2217920938.01,1335082201.65,57592375.02000001,,,,,,,,,,,,,,,交通运输,航运港口,航运,,,
bj833171,国航远洋,2022-12-16,4.71,4.76,4.62,4.63,4.83,4765231.0,22311373.0,941327675.19,2571536507.39,,,882838736.3600001,2217920938.01,1335082201.65,57592375.02000001,,,,,,,,,,,,,,,交通运输,航运港口,航运,,,
bj833171,国航远洋,2022-12-19,4.63,4.63,4.53,4.56,4.63,2223592.0,10146385.0,851171939.28,2532657985.68,,,882838736.3600001,2217920938.01,1335082201.65,57592375.02000001,,,,,,,,,,,,,,,交通运输,航运港口,航运,,,
bj833171,国航远洋,2022-12-20,4.56,4.58,4.4,4.42,4.56,2261164.0,10058145.0,825039467.46,2454900942.26,,,882838736.3600001,2217920938.01,1335082201.65,57592375.02000001,,,,,,,,,,,,,,,交通运输,航运港口,航运,,,
bj833171,国航远洋,2022-12-21,4.47,4.5,4.42,4.46,4.42,930759.0,4155077.0,832505887.98,2477117240.38,,,882838736.3600001,2217920938.01,1335082201.65,57592375.02000001,,,,,,,,,,,,,,,交通运输,航运港口,航运,,,
bj833171,国航远洋,2022-12-22,4.48,4.5,4.34,4.37,4.46,1295623.0,5695638.0,815706441.81,2427130569.61,,,882838736.3600001,2217920938.01,1335082201.65,57592375.02000001,,,,,,,,,,,,,,,交通运输,航运港口,航运,,,
bj833171,国航远洋,2022-12-23,4.36,4.37,4.27,4.3,4.37,1220682.0,5270187.0,802640205.9,2388252047.9,,,882838736.3600001,2217920938.01,1335082201.65,57592375.02000001,,,,,,,,,,,,,,,交通运输,航运港口,航运,,,
bj833171,国航远洋,2022-12-26,4.26,4.34,4.18,4.3,4.3,1308516.0,5559815.0,802640205.9,2388252047.9,,,882838736.3600001,2217920938.01,1335082201.65,57592375.02000001,,,,,,,,,,,,,,,交通运输,航运港口,航运,,,
bj833171,国航远洋,2022-12-27,4.3,4.31,4.21,4.29,4.3,697154.0,2973086.0,800773600.7700001,2382697973.37,,,882838736.3600001,2217920938.01,1335082201.65,57592375.02000001,,,,,,,,,,,,,,,交通运输,航运港口,航运,,,
bj833171,国航远洋,2022-12-28,4.26,4.31,4.23,4.26,4.29,715690.0,3054908.0,795173785.38,2366035749.78,,,882838736.3600001,2217920938.01,1335082201.65,57592375.02000001,,,,,,,,,,,,,,,交通运输,航运港口,航运,,,
bj833171,国航远洋,2022-12-29,4.26,4.27,4.21,4.23,4.26,1270997.0,5723699.0,789573969.99,2349373526.19,,,882838736.3600001,2217920938.01,1335082201.65,57592375.02000001,,,,,,,,,,,,,,,交通运输,航运港口,航运,,,
bj833171,国航远洋,2022-12-30,4.22,4.23,4.19,4.21,4.23,924815.0,3894017.0,785840759.73,2338265377.13,,,882838736.3600001,2217920938.01,1335082201.65,57592375.02000001,,,,,,,,,,,,,,,交通运输,航运港口,航运,,,
bj833171,国航远洋,2023-01-03,4.24,4.24,4.19,4.22,4.21,853956.0,3591831.0,787707364.8599999,2343819451.66,,,882838736.3600001,2217920938.01,1335082201.65,57592375.02000001,,,,,,,,,,,,,,,交通运输,航运港口,航运,,,
bj833171,国航远洋,2023-01-04,4.23,4.23,4.19,4.2,4.22,943005.0,3959652.0,783974154.6,2332711302.6,,,882838736.3600001,2217920938.01,1335082201.65,57592375.02000001,,,,,,,,,,,,,,,交通运输,航运港口,航运,,,
bj833171,国航远洋,2023-01-05,4.21,4.22,4.19,4.21,4.2,673876.0,2831555.0,785840759.73,2338265377.13,,,882838736.3600001,2217920938.01,1335082201.65,57592375.02000001,,,,,,,,,,,,,,,交通运输,航运港口,航运,,,
bj833171,国航远洋,2023-01-06,4.21,4.23,4.19,4.2,4.21,626065.0,2629802.0,783974154.6,2332711302.6,,,882838736.3600001,2217920938.01,1335082201.65,57592375.02000001,,,,,,,,,,,,,,,交通运输,航运港口,航运,,,
bj833171,国航远洋,2023-01-09,4.19,4.22,4.16,4.18,4.2,1060067.0,4429862.0,780240944.34,2321603153.54,,,882838736.3600001,2217920938.01,1335082201.65,57592375.02000001,,,,,,,,,,,,,,,交通运输,航运港口,航运,,,
bj833171,国航远洋,2023-01-10,4.18,4.19,4.16,4.18,4.18,567960.0,2366980.0,780240944.34,2321603153.54,,,882838736.3600001,2217920938.01,1335082201.65,57592375.02000001,,,,,,,,,,,,,,,交通运输,航运港口,航运,,,
bj833171,国航远洋,2023-01-11,4.27,4.32,4.19,4.29,4.18,2342018.0,10006803.0,800773600.7700001,2382697973.37,,,882838736.3600001,2217920938.01,1335082201.65,57592375.02000001,,,,,,,,,,,,,,,交通运输,航运港口,航运,,,
bj833171,国航远洋,2023-01-12,4.28,4.33,4.24,4.27,4.29,818236.0,3516761.0,797040390.51,2371589824.31,,,882838736.3600001,2217920938.01,1335082201.65,57592375.02000001,,,,,,,,,,,,,,,交通运输,航运港口,航运,,,
bj833171,国航远洋,2023-01-13,4.3,4.31,4.24,4.26,4.27,452127.0,1931855.0,795173785.38,2366035749.78,,,882838736.3600001,2217920938.01,1335082201.65,57592375.02000001,,,,,,,,,,,,,,,交通运输,航运港口,航运,,,
bj833171,国航远洋,2023-01-16,4.28,4.28,4.25,4.27,4.26,305965.0,1304454.0,797040390.51,2371589824.31,,,882838736.3600001,2217920938.01,1335082201.65,57592375.02000001,,,,,,,,,,,,,,,交通运输,航运港口,航运,,,
bj833171,国航远洋,2023-01-17,4.3,4.3,4.25,4.27,4.27,215182.0,917344.0,797040390.51,2371589824.31,,,882838736.3600001,2217920938.01,1335082201.65,57592375.02000001,,,,,,,,,,,,,,,交通运输,航运港口,航运,,,
bj833171,国航远洋,2023-01-18,4.27,4.28,4.25,4.27,4.27,338216.0,1441673.0,797040390.51,2371589824.31,,,882838736.3600001,2217920938.01,1335082201.65,57592375.02000001,,,,,,,,,,,,,,,交通运输,航运港口,航运,,,
bj833171,国航远洋,2023-01-19,4.27,4.28,4.26,4.28,4.27,257735.0,1100557.0,798906995.64,2377143898.84,,,882838736.3600001,2217920938.01,1335082201.65,57592375.02000001,,,,,,,,,,,,,,,交通运输,航运港口,航运,,,
bj833171,国航远洋,2023-01-20,4.28,4.31,4.28,4.3,4.28,502357.0,2159431.0,802640205.9,2388252047.9,,,882838736.3600001,2217920938.01,1335082201.65,57592375.02000001,,,,,,,,,,,,,,,交通运输,航运港口,航运,,,
bj833171,国航远洋,2023-01-30,4.33,4.35,4.3,4.31,4.3,453635.0,1956536.0,804506811.03,2393806122.4300003,,,882838736.3600001,2217920938.01,1335082201.65,57592375.02000001,,,,,,,,,,,,,,,交通运输,航运港口,航运,,,
bj833171,国航远洋,2023-01-31,4.31,4.49,4.25,4.48,4.31,3069366.0,13560488.0,836239098.24,2488225389.44,,,882838736.3600001,2217920938.01,1335082201.65,57592375.02000001,,,,,,,,,,,,,,,交通运输,航运港口,航运,,,
bj833171,国航远洋,2023-02-01,4.48,4.51,4.42,4.46,4.48,2140403.0,9531061.0,832505887.98,2477117240.38,,,882838736.3600001,2217920938.01,1335082201.65,57592375.02000001,,,,,,,,,,,,,,,交通运输,航运港口,航运,,,
bj833171,国航远洋,2023-02-02,4.46,4.46,4.41,4.41,4.46,1184807.0,5240908.0,823172862.33,2449346867.73,,,882838736.3600001,2217920938.01,1335082201.65,57592375.02000001,,,,,,,,,,,,,,,交通运输,航运港口,航运,,,
