本数据策略分享会专用，由邢不行整理，微信：xbx6660
股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额,流通市值,总市值,净利润TTM,现金流TTM,净资产,总资产,总负债,净利润(当季),中户资金买入额,中户资金卖出额,大户资金买入额,大户资金卖出额,散户资金买入额,散户资金卖出额,机构资金买入额,机构资金卖出额,沪深300成分股,上证50成分股,中证500成分股,中证1000成分股,中证2000成分股,创业板指成分股,新版申万一级行业名称,新版申万二级行业名称,新版申万三级行业名称,09:35收盘价,09:45收盘价,09:55收盘价
bj920106,N林泰,2024-12-18,68.0,78.07,63.5,68.4,19.82,6280397.0,432914882.0,828032958.0000001,2667600000.0,,,309333877.5,395673465.2,86339587.7,18065079.179999996,,,,,,,,,,,,,,,汽车,汽车零部件,底盘与发动机系统,,,
bj920106,林泰新材,2024-12-19,69.0,76.5,62.27,62.89,68.4,4814614.0,326561615.0,761330303.05,2452710000.0,,,309333877.5,395673465.2,86339587.7,18065079.179999996,,,,,,,,,,,,,,,汽车,汽车零部件,底盘与发动机系统,,,
bj920106,林泰新材,2024-12-20,57.98,59.4,56.0,56.13,62.89,3840628.0,219600209.0,679495466.8499999,2189070000.0,,,309333877.5,395673465.2,86339587.7,18065079.179999996,,,,,,,,,,,,,,,汽车,汽车零部件,底盘与发动机系统,,,
bj920106,林泰新材,2024-12-23,57.8,59.98,55.0,59.14,56.13,3723868.0,213361951.0,715933759.3,2306460000.0,,,309333877.5,395673465.2,86339587.7,18065079.179999996,,,,,,,,,,,,,,,汽车,汽车零部件,底盘与发动机系统,,,
bj920106,林泰新材,2024-12-24,60.0,62.39,57.6,59.17,59.14,2547487.0,152846055.0,716296931.6500001,2307630000.0,,,309333877.5,395673465.2,86339587.7,18065079.179999996,,,,,,,,,,,,,,,汽车,汽车零部件,底盘与发动机系统,,,
bj920106,林泰新材,2024-12-25,58.01,58.33,55.21,55.21,59.17,1831891.0,104234474.0,668358181.4499999,2153190000.0,,,309333877.5,395673465.2,86339587.7,18065079.179999996,,,,,,,,,,,,,,,汽车,汽车零部件,底盘与发动机系统,,,
bj920106,林泰新材,2024-12-26,55.4,57.0,54.73,54.93,55.21,1288731.0,71930024.0,664968572.85,2142270000.0,,,309333877.5,395673465.2,86339587.7,18065079.179999996,,,,,,,,,,,,,,,汽车,汽车零部件,底盘与发动机系统,,,
bj920106,林泰新材,2024-12-27,55.0,56.38,54.5,55.3,54.93,955236.0,52644579.0,669447698.5,2156700000.0,,,309333877.5,395673465.2,86339587.7,18065079.179999996,,,,,,,,,,,,,,,汽车,汽车零部件,底盘与发动机系统,,,
bj920106,林泰新材,2024-12-30,55.61,57.73,55.01,57.73,55.3,1329458.0,75195854.0,698864658.85,2251470000.0,,,309333877.5,395673465.2,86339587.7,18065079.179999996,,,,,,,,,,,,,,,汽车,汽车零部件,底盘与发动机系统,,,
bj920106,林泰新材,2024-12-31,59.5,63.43,58.02,60.0,57.73,2030642.0,123226089.0,726344700.0,2340000000.0,,,309333877.5,395673465.2,86339587.7,18065079.179999996,,,,,,,,,,,,,,,汽车,汽车零部件,底盘与发动机系统,,,
