本数据策略分享会专用，由邢不行整理，微信：xbx6660
股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额,流通市值,总市值,净利润TTM,现金流TTM,净资产,总资产,总负债,净利润(当季),中户资金买入额,中户资金卖出额,大户资金买入额,大户资金卖出额,散户资金买入额,散户资金卖出额,机构资金买入额,机构资金卖出额,沪深300成分股,上证50成分股,中证500成分股,中证1000成分股,中证2000成分股,创业板指成分股,新版申万一级行业名称,新版申万二级行业名称,新版申万三级行业名称,09:35收盘价,09:45收盘价,09:55收盘价
bj834062,N科润,2022-07-13,4.11,4.29,4.11,4.25,4.3,9374910.0,39315383.0,435255934.25,750985625.0,55782892.84,35735277.739999995,419456218.21,832087831.4,412631613.19,3315648.63,,,,,,,,,,,,,,,电力设备,电网设备,电网自动化设备,,,
bj834062,科润智控,2022-07-14,4.24,4.24,4.15,4.19,4.25,3021765.0,12650141.0,429111144.59,740383475.0,55782892.84,35735277.739999995,419456218.21,832087831.4,412631613.19,3315648.63,,,,,,,,,,,,,,,电力设备,电网设备,电网自动化设备,,,
bj834062,科润智控,2022-07-15,4.19,4.19,4.15,4.16,4.19,1142942.0,4762657.0,426038749.76,735082400.0,55782892.84,35735277.739999995,419456218.21,832087831.4,412631613.19,3315648.63,,,,,,,,,,,,,,,电力设备,电网设备,电网自动化设备,,,
bj834062,科润智控,2022-07-18,4.2,4.2,4.11,4.14,4.16,2072250.0,8588344.0,423990486.54,731548350.0000001,55782892.84,35735277.739999995,419456218.21,832087831.4,412631613.19,3315648.63,,,,,,,,,,,,,,,电力设备,电网设备,输变电设备,,,
bj834062,科润智控,2022-07-19,4.24,4.34,4.22,4.31,4.14,4172173.0,17886201.0,441400723.91,761587775.0,55782892.84,35735277.739999995,419456218.21,832087831.4,412631613.19,3315648.63,,,,,,,,,,,,,,,电力设备,电网设备,输变电设备,,,
bj834062,科润智控,2022-07-20,4.31,4.34,4.26,4.3,4.31,3064051.0,13179646.0,440376592.3,759820750.0,55782892.84,35735277.739999995,419456218.21,832087831.4,412631613.19,3315648.63,,,,,,,,,,,,,,,电力设备,电网设备,输变电设备,,,
bj834062,科润智控,2022-07-21,4.31,4.31,4.28,4.29,4.3,1469824.0,6307271.0,439352460.69,758053725.0,55782892.84,35735277.739999995,419456218.21,832087831.4,412631613.19,3315648.63,,,,,,,,,,,,,,,电力设备,电网设备,输变电设备,,,
bj834062,科润智控,2022-07-22,4.29,4.32,4.27,4.29,4.29,1407991.0,6044143.0,439352460.69,758053725.0,55782892.84,35735277.739999995,419456218.21,832087831.4,412631613.19,3315648.63,,,,,,,,,,,,,,,电力设备,电网设备,输变电设备,,,
bj834062,科润智控,2022-07-25,4.31,4.31,4.24,4.28,4.29,1144350.0,4892714.0,438328329.08,756286700.0,55782892.84,35735277.739999995,419456218.21,832087831.4,412631613.19,3315648.63,,,,,,,,,,,,,,,电力设备,电网设备,输变电设备,,,
bj834062,科润智控,2022-07-26,4.26,4.55,4.24,4.49,4.28,5397613.0,23812029.0,459835092.89,793394225.0,55782892.84,35735277.739999995,419456218.21,832087831.4,412631613.19,3315648.63,,,,,,,,,,,,,,,电力设备,电网设备,输变电设备,,,
