本数据策略分享会专用，由邢不行整理，微信：xbx6660
股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额,流通市值,总市值,净利润TTM,现金流TTM,净资产,总资产,总负债,净利润(当季),中户资金买入额,中户资金卖出额,大户资金买入额,大户资金卖出额,散户资金买入额,散户资金卖出额,机构资金买入额,机构资金卖出额,沪深300成分股,上证50成分股,中证500成分股,中证1000成分股,中证2000成分股,创业板指成分股,新版申万一级行业名称,新版申万二级行业名称,新版申万三级行业名称,09:35收盘价,09:45收盘价,09:55收盘价
bj831768,拾比佰,2021-11-15,17.81,17.95,14.9,15.41,17.8,3658367.0,59406169.0,788995082.0,1710047700.0,,,688914677.07,1392959413.99,704044736.92,9178620.32,,,,,,,,,,,,,,,家用电器,家电零部件Ⅱ,家电零部件Ⅲ,,,
bj831768,拾比佰,2021-11-16,15.2,15.6,13.97,14.21,15.41,2304467.0,33321103.0,727554842.0000001,1576883700.0,,,688914677.07,1392959413.99,704044736.92,9178620.32,,,,,,,,,,,,,,,家用电器,家电零部件Ⅱ,家电零部件Ⅲ,,,
bj831768,拾比佰,2021-11-17,14.4,14.68,14.16,14.41,14.21,927865.0,13354681.0,737794882.0000001,1599077700.0,,,688914677.07,1392959413.99,704044736.92,9178620.32,,,,,,,,,,,,,,,家用电器,家电零部件Ⅱ,家电零部件Ⅲ,,,
bj831768,拾比佰,2021-11-18,14.45,14.59,13.93,13.94,14.41,611986.0,8686490.0,713730788.0,1546921800.0,,,688914677.07,1392959413.99,704044736.92,9178620.32,,,,,,,,,,,,,,,家用电器,家电零部件Ⅱ,家电零部件Ⅲ,,,
bj831768,拾比佰,2021-11-19,14.19,14.28,13.33,13.7,13.94,1084031.0,14686855.0,701442740.0,1520289000.0,,,688914677.07,1392959413.99,704044736.92,9178620.32,,,,,,,,,,,,,,,家用电器,家电零部件Ⅱ,家电零部件Ⅲ,,,
bj831768,拾比佰,2021-11-22,13.66,14.17,13.4,13.78,13.7,831009.0,11480394.0,705538756.0,1529166600.0,,,688914677.07,1392959413.99,704044736.92,9178620.32,,,,,,,,,,,,,,,家用电器,家电零部件Ⅱ,家电零部件Ⅲ,,,
bj831768,拾比佰,2021-11-23,14.2,14.87,14.05,14.31,13.78,1362661.0,19768667.0,732674862.0,1587980700.0,,,688914677.07,1392959413.99,704044736.92,9178620.32,,,,,,,,,,,,,,,家用电器,家电零部件Ⅱ,家电零部件Ⅲ,,,
bj831768,拾比佰,2021-11-24,14.68,14.68,13.81,13.88,14.31,962448.0,13535518.0,710658776.0000001,1540263599.9999998,,,688914677.07,1392959413.99,704044736.92,9178620.32,,,,,,,,,,,,,,,家用电器,家电零部件Ⅱ,家电零部件Ⅲ,,,
bj831768,拾比佰,2021-11-25,13.8,13.98,13.51,13.53,13.88,824762.0,11249861.0,692738706.0,1501424100.0,,,688914677.07,1392959413.99,704044736.92,9178620.32,,,,,,,,,,,,,,,家用电器,家电零部件Ⅱ,家电零部件Ⅲ,,,
bj831768,拾比佰,2021-11-26,13.65,13.72,13.1,13.13,13.53,1042796.0,13780292.0,672258625.9999999,1457036099.9999998,,,688914677.07,1392959413.99,704044736.92,9178620.32,,,,,,,,,,,,,,,家用电器,家电零部件Ⅱ,家电零部件Ⅲ,,,
bj831768,拾比佰,2021-11-29,12.95,12.95,12.66,12.66,13.13,788691.0,10096279.0,648194532.0,1404880200.0,,,688914677.07,1392959413.99,704044736.92,9178620.32,,,,,,,,,,,,,,,家用电器,家电零部件Ⅱ,家电零部件Ⅲ,,,
bj831768,拾比佰,2021-11-30,12.7,12.73,12.04,12.23,12.66,1053419.0,12986224.0,626178446.0,1357163100.0,,,688914677.07,1392959413.99,704044736.92,9178620.32,,,,,,,,,,,,,,,家用电器,家电零部件Ⅱ,家电零部件Ⅲ,,,
bj831768,拾比佰,2021-12-01,12.23,12.36,11.86,11.98,12.23,962306.0,11593694.0,613378396.0,1329420600.0,,,688914677.07,1392959413.99,704044736.92,9178620.32,,,,,,,,,,,,,,,家用电器,家电零部件Ⅱ,家电零部件Ⅲ,,,
bj831768,拾比佰,2021-12-02,12.1,12.15,11.9,11.92,11.98,621687.0,7470390.0,610306384.0,1322762400.0,,,688914677.07,1392959413.99,704044736.92,9178620.32,,,,,,,,,,,,,,,家用电器,家电零部件Ⅱ,家电零部件Ⅲ,,,
bj831768,拾比佰,2021-12-03,12.0,12.04,11.82,11.95,11.92,429057.0,5114960.0,611842390.0,1326091500.0,,,688914677.07,1392959413.99,704044736.92,9178620.32,,,,,,,,,,,,,,,家用电器,家电零部件Ⅱ,家电零部件Ⅲ,,,
bj831768,拾比佰,2021-12-06,11.99,12.0,11.41,11.49,11.95,797172.0,9255987.0,588290298.0,1275045300.0,,,688914677.07,1392959413.99,704044736.92,9178620.32,,,,,,,,,,,,,,,家用电器,家电零部件Ⅱ,家电零部件Ⅲ,,,
bj831768,拾比佰,2021-12-07,11.2,11.22,10.22,10.69,11.49,1895765.0,20166589.0,547330138.0,1186269300.0,,,688914677.07,1392959413.99,704044736.92,9178620.32,,,,,,,,,,,,,,,家用电器,家电零部件Ⅱ,家电零部件Ⅲ,,,
bj831768,拾比佰,2021-12-08,10.68,11.23,10.52,11.16,10.69,798649.0,8812696.0,571394232.0,1238425200.0,,,688914677.07,1392959413.99,704044736.92,9178620.32,,,,,,,,,,,,,,,家用电器,家电零部件Ⅱ,家电零部件Ⅲ,,,
bj831768,拾比佰,2021-12-09,11.28,11.28,10.8,10.87,11.16,706333.0,7707896.0,556546174.0,1206243900.0,,,688914677.07,1392959413.99,704044736.92,9178620.32,,,,,,,,,,,,,,,家用电器,家电零部件Ⅱ,家电零部件Ⅲ,,,
bj831768,拾比佰,2021-12-10,10.88,10.98,10.78,10.84,10.87,348892.0,3784542.0,555010168.0,1202914800.0,,,688914677.07,1392959413.99,704044736.92,9178620.32,,,,,,,,,,,,,,,家用电器,家电零部件Ⅱ,家电零部件Ⅲ,,,
bj831768,拾比佰,2021-12-13,11.11,11.39,10.75,11.34,10.84,686342.0,7584187.0,580610268.0,1258399800.0,,,688914677.07,1392959413.99,704044736.92,9178620.32,,,,,,,,,,,,,,,家用电器,家电零部件Ⅱ,家电零部件Ⅲ,,,
bj831768,拾比佰,2021-12-14,11.35,12.1,11.3,11.7,11.34,1390285.0,16499002.0,599042340.0,1298349000.0,,,688914677.07,1392959413.99,704044736.92,9178620.32,,,,,,,,,,,,,,,家用电器,家电零部件Ⅱ,家电零部件Ⅲ,,,
bj831768,拾比佰,2021-12-15,11.72,11.8,11.31,11.51,11.7,449426.0,5197968.0,589314302.0,1277264700.0,,,688914677.07,1392959413.99,704044736.92,9178620.32,,,,,,,,,,,,,,,家用电器,家电零部件Ⅱ,家电零部件Ⅲ,,,
bj831768,拾比佰,2021-12-16,11.59,11.76,11.01,11.15,11.51,577160.0,6534760.0,570882230.0,1237315500.0,,,688914677.07,1392959413.99,704044736.92,9178620.32,,,,,,,,,,,,,,,家用电器,家电零部件Ⅱ,家电零部件Ⅲ,,,
bj831768,拾比佰,2021-12-17,11.09,11.34,10.96,10.97,11.15,442402.0,4905503.0,561666194.0,1217340900.0,,,688914677.07,1392959413.99,704044736.92,9178620.32,,,,,,,,,,,,,,,家用电器,家电零部件Ⅱ,家电零部件Ⅲ,,,
bj831768,拾比佰,2021-12-20,10.97,11.21,10.66,10.78,10.97,647500.0,7048967.0,551938156.0,1196256600.0,,,688914677.07,1392959413.99,704044736.92,9178620.32,,,,,,,,,,,,,,,家用电器,家电零部件Ⅱ,家电零部件Ⅲ,,,
bj831768,拾比佰,2021-12-21,10.81,10.92,10.62,10.77,10.78,521798.0,5609635.0,551426154.0,1195146900.0,,,688914677.07,1392959413.99,704044736.92,9178620.32,,,,,,,,,,,,,,,家用电器,家电零部件Ⅱ,家电零部件Ⅲ,,,
