股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
000858,五粮液,1.1,32914840,0.99,177.68,562032765,2.66,,562032765,2029194982,-1467162217,白酒、地方国企,1.65,4279986457,264711025386,1.64784,308718871
600519,贵州茅台,4.0,103483800,1.18,1726.88,296330556,1.64,,296330556,3605139867,-3308809311,白酒、年报增长,0.46,5438040355,839049466886,1.71479,278121541
000568,泸州老窖,1.0,3889440,0.5,228.2,203877969,3.3,,203877969,1025196917,-821318948,白酒、地方国企,2.79,2465965283,163792058724,1.53643,33397409
600059,古越龙山,3.6,3655050,0.48,11.5,151150223,10.05,首板,151150223,342624301,-191474078,黄酒、地方国企,9.52,595372691,6632166105,3.76496,157571923
600702,舍得酒业,0.4,2850288,0.38,144.19,147521219,3.59,,147521219,339112814,-191591595,白酒、西部大开发,3.2,1146345334,33137403088,1.11118,38540655
600559,老白干酒,0.6,1600992,0.42,27.88,113067901,7.02,,113067901,387666419,-274598518,白酒、股权转让,6.57,1475505444,18601925497,3.90986,8564053
000799,酒鬼酒,0.1,1304654,-0.13,96.68,85082282,2.87,,85082282,386076508,-300994226,白酒、国有企业,3.0,1480555757,21651594843,1.87695,39010358
000596,古井贡酒,1.3,436305,0.0,267.57,53970060,4.25,,53970060,179715074,-125745014,白酒、并购重组,4.25,529918480,37155823302,1.13773,38029101
600132,重庆啤酒,0.2,1789740,0.17,98.36,39488047,0.75,,39488047,206198322,-166710275,啤酒、并购重组,0.57,839615086,14555408148,1.05092,16538769
600779,水井坊  ,0.2,446976,-0.02,63.84,35498907,2.82,,35498907,95391267,-59892360,白酒、年报增长,2.84,477242732,9500689372,1.62426,7874318
002304,洋河股份,0.7,2301560,0.39,142.42,35270710,1.26,,35270710,270720211,-235449501,白酒、地方国企,0.86,926705391,81907653066,1.46501,-10689953
000860,顺鑫农业,0.5,654379,-0.76,32.8,33864451,3.96,,33864451,119829388,-85964937,白酒、年报增长,4.76,427364482,15214422469,1.28539,11114734
603589,口子窖  ,0.9,732310,0.39,55.75,31478935,2.41,,31478935,106939023,-75460088,白酒、电子商务,2.01,451081287,23294351062,1.73317,994361
600616,金枫酒业,0.6,72963,0.14,8.1,29509107,10.05,首板,29509107,183294985,-153785878,黄酒、地方国企,9.91,467722811,3531626219,8.9726,-5772554
603198,迎驾贡酒,0.1,114019,0.02,61.31,28118796,2.99,,28118796,100596614,-72477818,白酒、三季报增长,2.97,385405261,12445930000,1.65646,-14600624
603369,今世缘  ,0.7,471240,-0.04,57.98,20578917,3.31,,20578917,69578148,-48999231,白酒、地方国企,3.35,403846191,40196191415,1.09323,-6915769
600600,青岛啤酒,0.5,1651040,0.43,102.98,15890691,0.22,,15890691,151085826,-135195135,啤酒、地方国企,-0.2,676937304,72124072942,1.18551,2220755
002646,天佑德酒,0.5,196268,-0.77,14.66,14823899,3.02,,14823899,25195997,-10372098,白酒、元宇宙,3.82,160005468,3866254485,3.3909,0
600197,伊力特  ,0.4,302288,-0.22,28.45,10224847,5.18,,10224847,52667507,-42442660,白酒、地方国企,5.41,325668904,7823142082,2.58719,7807231
000929,兰州黄河,0.6,1152025,0.2,10.3,9181421,1.68,,9181421,30058855,-20877434,实控人变更、啤酒,1.48,158454630,1407075050,0.991948,0
000729,燕京啤酒,0.4,488048,0.31,13.01,8408911,0.54,,8408911,52202749,-43793838,啤酒、年报增长,0.23,281142605,15479200297,0.78418,5482274
300997,欢乐家,1.6,1672496,1.06,16.22,7588168,7.42,,7588168,43456691,-35868523,食品饮料、电子商务,6.29,228298894,1459800000,2.34461,0
600238,海南椰岛,0.1,128570,-0.27,11.38,5333258,1.52,,5333258,35007214,-29673956,海南、白酒,1.79,228112173,4377671723,1.98757,0
600573,惠泉啤酒,0.3,346239,-0.4,12.64,5036929,1.44,,5036929,25128318,-20091389,国有企业、地方国企,1.85,151088019,1580000000,1.15511,0
605499,东鹏饮料,0.4,484792,0.88,177.5,4761770,3.42,,4761770,38640798,-33879028,食品饮料、年报增长,2.52,160000266,15576522580,1.43789,-5340000
605198,安德利  ,0.9,3533721,-0.96,21.71,4039909,9.98,3天2板,4039909,85877194,-81837285,食品饮料、超跌,11.05,177549940,434546785,3.23974,7176674
000869,张裕Ａ,0.1,82394,0.28,32.46,3456284,2.72,,3456284,17219030,-13762746,食品饮料、酿酒,2.43,100642935,3509251988,2.11363,0
000848,承德露露,0.3,310651,-0.22,9.2,2997220,0.77,,2997220,16376526,-13379306,食品饮料、高股息,0.99,130592225,5655465557,1.05729,0
603711,香飘飘  ,0.0,32190,-0.19,21.84,2298353,1.58,,2298353,6635286,-4336933,食品饮料、股权转让,1.77,43800013,1860493835,0.901693,0
600189,泉阳泉  ,2.4,150625,-0.32,6.36,2135674,1.44,,2135674,5304183,-3168509,食品饮料、年报增长,1.76,39136553,2580139873,1.2058,0
600543,莫高股份,0.0,23584,-0.56,5.44,1239219,0.93,,1239219,3337651,-2098432,葡萄酒、农业,1.49,15124761,1158009996,1.10222,0
600696,岩石股份,0.7,67122,0.04,25.08,561510,0.93,,561510,2181387,-1619877,白酒、酿酒,0.88,27258748,3657016193,0.840021,0
002461,珠江啤酒,0.3,351220,0.0,9.29,286296,1.31,,286296,14009898,-13723602,年报增长、地方国企,1.31,88879707,3261269397,1.33382,0
603156,养元饮品,0.4,74927,0.0,24.6,-979683,1.78,,-979683,2571840,-3551523,食品饮料、高送转,1.78,51852645,12673955103,0.697325,0
605388,均瑶健康,0.3,26200,0.23,13.2,-1647981,0.99,,-1647981,1151016,-2798997,食品饮料、多胎概念,0.76,32610403,1859329336,1.38111,0
000752,ST西发,100.3,290628,1.22,4.14,-1899691,1.22,,-1899691,0,-1899691,ST板块、年报增长,0.0,7840526,758746328,1.59748,0
600962,国投中鲁,0.2,57750,0.43,11.58,-2029169,0.7,,-2029169,1284616,-3313785,食品饮料、国有企业,0.26,27418821,1680445495,1.14299,0
603919,金徽酒  ,0.4,214942,-0.04,24.51,-2093470,3.72,,-2093470,12195295,-14288765,白酒、股权转让,3.77,172086595,5311091955,2.46022,0
