股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
000025,特力Ａ,1.7,2826690,-0.56,18.87,55311147,6.01,,55311147,246254572,-190943425,深圳、国有企业,6.61,665221326,2916596063,3.15835,37318389
000757,浩物股份,0.8,464261,-0.98,4.51,52285358,10.0,首板,52285358,125802720,-73517362,网约车、华为汽车,11.08,194954337,1428378605,6.26231,-15216605
300825,阿尔特,0.6,2124105,-0.24,16.31,29075881,-1.57,,29075881,199580712,-170504831,换电站、机器人概念,-1.33,555568387,6610708695,1.04758,-2383407
002758,浙农股份,0.7,241000,-0.5,12.3,-453654,1.57,,-453654,5467901,-5921555,供销社、农业,2.07,65846517,2164463556,1.12159,0
000996,中期退,0.2,10956,0.0,3.41,-615170,2.71,,-615170,1986189,-2601359,白酒、酿酒,2.71,16956021,947741061,0.78054,0
301215,中汽股份,1.2,936625,-0.47,6.43,-1050202,0.78,,-1050202,40566710,-41616912,车路云、汽车零部件,1.26,215697802,2444675414,1.40794,0
600653,申华控股,1.2,106689,0.0,1.85,-1094437,1.09,,-1094437,6941727,-8036164,汽车服务、汽车零部件,1.09,31799272,2816249698,1.77925,0
600335,国机汽车,1.1,2255110,-0.38,10.43,-1245361,-0.57,,-1245361,146686208,-147931569,国有企业、特斯拉概念,-0.19,438888183,4474092801,1.73137,17732156
600297,广汇汽车,5.7,2246400,-0.46,2.14,-2803215,-1.38,,-2803215,69969362,-72772577,换电站、汽车服务,-0.93,179720741,8481105232,0.644006,0
600386,北巴传媒,4.3,1128876,-0.66,4.57,-3022958,0.22,,-3022958,6297506,-9320464,充电桩、文化传媒,0.88,70240525,1655162804,0.79364,0
601965,中国汽研,0.8,474600,0.0,21.31,-19996348,1.48,,-19996348,32035854,-52032202,汽车服务、汽车零部件,1.48,226165824,7500538929,2.10208,-8357735
600822,上海物贸,0.4,29989008,0.0,17.15,-68538361,1.36,,-68538361,267596693,-336135054,上海、新能源汽车,1.36,1290802268,2693558082,1.3153,-4859593
