股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
000661,长春高新,1.4,2268000,0.01,135.54,30559477,0.41,,30559477,170123024,-139563547,医药、创新药,0.4,661533757,39456332887,0.545973,-3920901
002007,华兰生物,4.2,605275,0.73,22.3,8248371,2.06,,8248371,47352147,-39103776,疫苗概念、病毒防治,1.32,249917233,21811926338,1.28404,6626875
600867,通化东宝,0.6,228375,0.1,10.27,7989036,1.28,,7989036,37598225,-29609189,医药、医药出海,1.18,192440070,12477118364,0.742754,0
300122,智飞生物,0.3,783992,0.02,66.31,6094997,-0.18,,6094997,99355532,-93260535,医药、创新药,-0.2,419274700,48227622877,0.655207,3763497
688235,百济神州,0.1,187676,0.32,130.68,4652111,-1.09,,4652111,17221242,-12569131,科创板、医药出海,-1.4,140313571,14434004313,0.445123,3537217
000403,派林生物,1.6,76304,-0.05,20.34,4057832,1.24,,4057832,6053973,-1996141,医药、病毒防治,1.29,54084488,9416701271,0.518733,0
300357,我武生物,1.0,321600,0.39,33.69,2841312,0.96,,2841312,10790948,-7949636,医药、专精特新,0.57,97798640,8620821561,0.739394,0
600161,天坛生物,0.1,120825,0.37,26.57,2150868,-0.67,,2150868,12533993,-10383125,新冠药概念、年报增长,-1.04,102199723,23803954592,0.406737,0
603392,万泰生物,0.4,631328,-0.59,66.81,2092112,-1.91,,2092112,71876325,-69784213,医药、疫苗概念,-1.33,355345014,84487005425,0.559754,-6711858
301047,义翘神州,0.8,69584,0.15,86.8,2034409,-0.06,,2034409,2815645,-781236,再生医学、新冠检测,-0.21,33652235,5074623988,0.387626,0
688488,艾迪药业,1.0,86338,-0.74,13.12,1776524,-2.31,,1776524,4042551,-2266027,科创板、江苏省,-1.58,56931257,2700956803,0.953668,0
688177,百奥泰  ,0.0,41374,0.11,26.65,1771990,1.18,,1771990,2168740,-396750,科创板、医药出海,1.06,26271423,3185827337,0.485301,0
