股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
000629,钒钛股份,0.3,286798,-0.26,3.93,27682390,1.55,,27682390,89189208,-61506818,有色金属、钒电池,1.81,311990398,13950836583,1.44281,18678069
000959,首钢股份,1.0,58905,-0.56,3.58,8485378,-0.28,,8485378,12889040,-4403662,钢铁、数据中心,0.28,30686317,5166631949,1.06376,0
600782,新钢股份,3.1,111540,0.26,3.87,8388830,-0.51,,8388830,17831796,-9442966,钢铁、军工,-0.77,47507228,6810605915,0.671627,0
000825,太钢不锈,0.6,52402,0.0,3.94,7148264,0.0,,7148264,12108420,-4960156,钢铁、有色金属,0.0,48520072,8234954703,0.771975,0
002318,久立特材,0.8,18051,0.0,16.5,4642226,0.55,,4642226,15609597,-10967371,新材料概念、光热发电,0.55,48429220,10195064629,0.943983,0
600022,山东钢铁,17.3,2625337,0.7,1.43,3382542,0.7,,3382542,35217573,-31835031,钢铁、并购重组,0.0,66898747,6895358038,1.44552,0
000898,鞍钢股份,4.9,269126,0.35,2.83,2306021,-0.7,,2306021,8431581,-6125560,钢铁、国有企业,-1.05,48077925,5897851155,0.777159,0
603878,武进不锈,1.0,13889,0.99,8.05,2061447,-0.49,,2061447,4946318,-2884871,钢铁、江苏省,-1.47,21988556,3231466646,0.792911,0
000708,中信特钢,0.6,57646,0.26,15.44,2048487,-0.64,,2048487,7804934,-5756447,国有企业、钢铁,-0.9,55665693,19439548524,1.11189,0
603995,甬金股份,0.2,16933,-0.37,24.19,1930238,-0.37,,1930238,10203134,-8272896,特斯拉皮卡、钢铁,0.0,46214802,3956977679,1.16681,0
600507,方大特钢,2.2,144150,-0.21,4.66,892144,0.0,,892144,5145969,-4253825,华为概念、钢铁,0.22,32602907,5508620432,1.07546,0
000717,中南股份,0.9,180762,0.36,2.8,563991,-0.36,,563991,1711991,-1148000,中字头、钢铁,-0.71,26402559,3191372775,0.696174,0
300881,盛德鑫泰,2.1,105400,1.07,33.5,506421,-0.42,,506421,872726,-366305,钢铁、火电灵活改造,-1.47,27394843,976525000,1.29996,0
000655,金岭矿业,2.6,136740,0.0,6.47,465711,0.31,,465711,1116303,-650592,铁矿石、有色金属,0.31,13926124,1599003617,0.707756,0
600117,西宁特钢,0.1,21682,0.0,2.95,202112,0.68,,202112,2784358,-2582246,钢铁、数据中心,0.68,13577984,1213236391,1.338,0
688186,广大特材,0.2,30240,0.93,32.92,110912,-1.11,,110912,14608392,-14497480,芯片、军工,-2.02,71123168,5179181369,1.17029,0
601686,友发集团,0.1,43751,-0.31,6.57,0,0.31,,0,0,0,基础建设、并购重组,0.61,16426154,3698107087,0.431294,0
600126,杭钢股份,5.2,67650,0.0,4.54,-181760,0.67,,-181760,5047195,-5228955,阿里系AI、人工智能,0.67,35876716,6065773297,0.944252,0
002478,常宝股份,0.6,353759,-0.88,6.79,-268585,-0.88,,-268585,7508663,-7777248,光热发电、超超临界概念,0.0,89827732,3564802874,0.665136,0
600581,八一钢铁,1.4,341548,0.0,4.13,-926868,0.24,,-926868,9779960,-10706828,钢铁、并购重组,0.24,47626127,3163370238,0.706352,0
002443,金洲管道,1.6,180700,0.46,6.48,-1005360,0.15,,-1005360,4429423,-5434783,水利、天然气,-0.31,38454385,2644573206,0.952179,0
603191,望变电气,0.7,154140,0.0,17.92,-1023444,-2.34,,-1023444,6643040,-7666484,变压器、电气设备,-2.34,77777834,3291909555,1.12852,0
001203,大中矿业,0.4,48048,0.0,11.14,-1136651,-2.62,,-1136651,8674012,-9810663,锂矿、铁矿石,-2.62,76960243,4500382452,2.59838,0
600307,酒钢宏兴,16.2,1063518,0.64,1.56,-1395778,0.0,,-1395778,9910030,-11305808,钢铁、有色金属,-0.64,29980662,4416614003,0.483391,0
600295,鄂尔多斯,0.3,124292,0.45,13.5,-1464368,0.37,,-1464368,4790396,-6254764,有机硅、有色金属,-0.07,43350729,4387889623,0.793246,0
600231,凌钢股份,5.0,132276,0.0,2.17,-1630012,-0.91,,-1630012,1369355,-2999367,钢铁、并购重组,-0.91,11306705,1655802783,0.854022,0
605158,华达新材,6.1,148372,0.0,7.51,-1711612,-0.79,,-1711612,1811104,-3522716,光伏、金属铝,-0.79,21511256,1083790630,0.711379,0
000932,华菱钢铁,2.1,357124,0.4,5.15,-1746566,1.78,,-1746566,97713981,-99460547,钢铁、地方国企,1.38,285909626,20007869340,1.10464,8329086
600808,马钢股份,0.4,25938,0.0,2.61,-2287126,-0.38,,-2287126,5024251,-7311377,数据中心、钢铁,-0.38,39209200,6010572844,0.633143,0
601003,柳钢股份,0.7,65052,0.0,4.15,-2358498,-0.48,,-2358498,2557373,-4915871,钢铁、国有企业,-0.48,29723111,1846604622,0.681793,0
600569,安阳钢铁,0.4,40800,0.0,2.0,-3882798,0.0,,-3882798,1341000,-5223798,国有企业、钢铁,0.0,18076241,1908281658,0.934158,0
600516,方大炭素,1.8,110000,0.16,6.21,-4438374,-0.48,,-4438374,13087182,-17525556,石墨化、新材料概念,-0.64,69372600,14407085291,0.892457,0
000923,河钢资源,3.2,900200,1.97,13.96,-4462138,1.68,,-4462138,11868385,-16330523,铁矿石、有色金属,-0.29,104376843,5610968054,1.18729,0
600010,包钢股份,1.0,689754,0.0,1.8,-4845322,-0.55,,-4845322,74122820,-78968142,稀土永磁、铁矿石,-0.55,155633977,36694020194,0.824655,0
601969,海南矿业,2.1,817742,1.21,6.59,-5046943,0.0,,-5046943,1869627,-6916570,海南、铁矿石,-1.2,39653103,3242984210,1.1407,0
002075,沙钢股份,0.5,71734,0.25,4.05,-5084231,0.75,,-5084231,3979821,-9064052,钢铁、云计算,0.5,41377663,6556261567,1.30207,0
000709,河钢股份,1.7,1399682,0.44,2.25,-5171783,-0.44,,-5171783,26030235,-31202018,钒电池、地方国企,-0.88,92115510,9592131197,1.18233,0
601005,重庆钢铁,18.5,402854,0.0,1.41,-7513964,-0.7,,-7513964,5410742,-12924706,钢铁、数据中心,-0.7,26541422,8859528246,0.503139,0
002110,三钢闽光,0.4,6660,0.0,4.38,-8517078,-1.35,,-8517078,3849684,-12366762,钢铁、算力,-1.35,37471084,4668271516,0.866759,0
000778,新兴铸管,4.5,386365,0.48,4.1,-8531068,-0.73,,-8531068,18221810,-26752878,水利、钢铁,-1.2,92333333,9721386786,0.840558,0
600399,抚顺特钢,3.4,607767,0.0,8.46,-8627419,-2.42,,-8627419,14320671,-22948090,钢铁、军工,-2.42,158168947,11802304284,0.798567,0
600019,宝钢股份,10.5,4839211,0.52,5.73,-9812318,0.17,,-9812318,67840130,-77652448,钢铁、数据中心,-0.35,300301825,38156156055,0.881398,3826007
600382,广东明珠,78.7,22399608,9.79,5.06,-11069853,5.41,,-11069853,40684974,-51754827,白酒、新能源汽车,-3.98,172065143,2406185418,4.00377,15743723
600282,南钢股份,0.4,40482,0.29,3.46,-11206148,0.29,,-11206148,19074184,-30280332,钢铁、数据中心,0.0,88708621,9144626973,1.15804,-6910448
601121,宝地矿业,1.4,41236,-0.25,7.83,-14753105,-1.51,,-14753105,10872614,-25625719,有色金属、铁矿石,-1.26,59935267,1566000000,1.22433,-4501752
000761,本钢板材,20.2,754624,-0.24,4.3,-26414970,3.12,,-26414970,19081743,-45496713,钢铁、股权转让,3.37,169418133,2412430772,2.96088,-3109758
