股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
603458,勘设股份,1.0,311220,0.0,5.43,10749115,9.92,首板,10749115,19997500,-9248385,破净股概念、汽车零部件,9.92,90222598,1533052193,1.16201,9844517
600733,北汽蓝谷,0.7,15244740,-1.56,7.74,3682331,0.78,,3682331,596402960,-592720629,汽车整车、小米汽车,2.38,1657167554,28910821047,0.720382,37427033
300466,赛摩智能,28.5,6960200,9.24,6.26,3533205,5.21,,3533205,61366588,-57833383,机器人概念、元宇宙,-3.69,308878181,1705795434,3.47109,0
002792,通宇通讯,1.5,374718,-0.38,10.18,2640936,-2.3,,2640936,8190360,-5549424,卫星导航、军工,-1.93,74269057,2468649321,0.756804,0
002514,宝馨科技,4.6,219992,1.18,4.16,2406062,-1.65,,2406062,2764333,-358271,机器人概念、智能电网,-2.8,43999376,1840080758,0.9276,0
002403,爱仕达,1.3,494655,-0.3,6.61,1283906,-2.07,,1283906,2033297,-749391,机器人概念、新零售,-1.78,25000502,1146333011,1.05441,0
300825,阿尔特,1.5,111757,-0.2,9.61,1120442,-3.03,,1120442,2900848,-1780406,换电站、AI智能体,-2.83,41849938,4014755636,0.568552,0
002376,新北洋,5.0,142450,0.55,5.42,1063520,-0.91,,1063520,1063520,0,机器人概念、智能物流,-1.45,24570782,2223278770,0.958133,0
002015,协鑫能科,2.2,144900,-0.37,7.86,955253,-2.72,,955253,3525909,-2570656,光伏、储能,-2.36,54496416,6633589188,0.609655,0
000030,富奥股份,0.3,97053,0.0,4.99,917510,-3.85,,917510,2792973,-1875463,小米汽车、华为汽车,-3.85,52094925,2415458904,0.976548,0
002168,ST惠程,4.6,468992,1.78,2.21,841199,-1.78,,841199,1894473,-1053274,ST板块、数字经济,-3.49,19680042,1431542314,0.835178,0
600753,庚星股份,0.0,4480,0.18,5.47,799070,-2.15,,799070,1523176,-724106,滤波器、煤炭,-2.32,10753476,711834355,0.805477,0
