股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
600522,中天科技,4.6,1383996,0.0,12.4,65226721,6.53,,65226721,336351904,-271125183,通信、固态电池,6.53,1120172698,29151978393,2.77905,19147612
688116,天奈科技,1.2,314837,-0.68,29.17,33408051,10.16,,33408051,98296117,-64888066,固态电池、芯片,10.91,312205908,9099614977,2.11723,0
601238,广汽集团,2.8,760444,-0.59,8.69,32153787,2.36,,32153787,66505073,-34351286,华为汽车、汽车类,2.96,208850313,63964869131,1.49182,0
603659,璞泰来  ,1.0,835668,0.0,21.23,29952264,5.94,,29952264,76240552,-46288288,固态电池、负极,5.94,367845444,15305448969,1.60363,5915838
000683,远兴能源,3.1,479655,-0.18,5.78,24032087,2.85,,24032087,80861631,-56829544,化工、并购重组,3.03,208319940,14390388746,1.08088,-3182867
600884,杉杉股份,1.8,3955426,-1.09,13.9,16771718,0.87,,16771718,192480428,-175708710,固态电池、负极,1.98,535290325,16404199964,1.78226,44086008
600499,科达制造,1.1,223332,0.0,10.55,11202159,4.87,,11202159,136550996,-125348837,锂矿、锂电池,4.87,418035497,11779600748,3.00451,25033585
002471,中超控股,1.3,150360,0.0,2.87,10409094,2.5,,10409094,18012166,-7603072,商业航天、柔性直流,2.5,65851268,3001889766,1.22241,0
000009,中国宝安,0.5,83592,-0.17,11.77,9121687,1.2,,9121687,35542157,-26420470,创投、负极,1.38,154148426,18576194600,1.41731,0
002386,天原股份,1.7,547500,0.2,5.16,8400388,3.41,,8400388,15688928,-7288540,磷化工、锂电池,3.2,78100023,4614578987,1.31609,0
002601,龙佰集团,6.8,122175,-0.31,16.92,7549894,3.55,,7549894,38337593,-30787699,化工、金属锆,3.87,209911789,25151646969,1.65573,0
002455,百川股份,0.7,54036,0.44,7.19,6256014,5.58,,6256014,16478173,-10222159,TMA、石墨化,5.12,74062294,3463616475,2.54617,3576431
300128,锦富技术,1.2,140832,0.0,4.5,5957875,4.17,,5957875,40561147,-34603272,光伏、并购重组,4.17,116850123,3481967382,1.8129,0
603260,合盛硅业,0.5,230208,-0.04,51.55,5803330,7.44,,5803330,84175684,-78372354,硅料、石墨电极,7.49,443679642,13611295016,1.97553,-4464020
000413,ST旭电,1.5,600596,0.0,2.14,5355005,0.94,,5355005,53822755,-48467750,消费电子、面板,0.94,164403426,9557902066,1.29008,0
600503,华丽家族,0.2,41160,0.0,2.52,3926327,2.86,,3926327,6712325,-2785998,房地产、机器人概念,2.86,37858033,3523597028,1.12845,0
300080,易成新能,0.4,118734,0.0,4.84,3809362,4.76,,3809362,14595873,-10786511,光伏、石墨负极,4.76,94376843,4047865047,2.64352,0
601028,玉龙股份,0.2,133434,0.57,10.72,3452966,1.8,,3452966,21381321,-17928355,黄金、石墨化,1.23,109781114,4481105832,0.950013,0
600516,方大炭素,0.9,547767,-0.4,5.24,2864426,3.76,,2864426,30883556,-28019130,石墨化、石墨电极,4.17,164593780,13110393911,1.62739,0
002058,威尔泰,0.3,227418,-0.91,13.53,2652275,2.58,,2652275,11512516,-8860241,特斯拉概念、并购重组,3.52,97102289,1267992375,1.01193,0
300985,致远新能,3.0,262654,-0.42,36.85,1920697,1.99,,1920697,14361974,-12441277,氢气储运、天然气,2.42,64806602,1338885790,1.66113,0
300317,珈伟新能,0.3,20202,0.0,5.09,1742061,5.82,,1742061,15257489,-13515428,光伏EPC、固态电池,5.82,122715956,2578988063,2.67543,0
301489,思泉新材,0.5,189540,-1.42,72.05,1476229,1.18,,1476229,16255537,-14779308,AI手机、汽车零部件,2.64,104018804,985290307,0.823556,0
