股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
000669,ST金鸿,0.2,302460,1.91,2.19,11791172,4.78,首板,11791172,19325590,-7534418,ST板块,2.82,44429391,1181119541,0.917075,0
603689,皖天然气,1.4,475800,-0.11,9.33,3668945,1.86,,3668945,11638427,-7969482,天然气、国有企业,1.97,59823379,1618251073,0.926999,0
603080,新疆火炬,1.7,172656,-0.29,17.62,2140799,0.74,,2140799,6681342,-4540543,天然气、并购重组,1.03,47572394,1461875491,0.595044,0
600681,百川能源,1.1,165095,0.27,3.76,2121666,1.62,,2121666,6734962,-4613296,天然气、高股息,1.35,47618741,1984997437,0.766293,0
001331,胜通能源,0.5,155000,0.24,12.64,1867654,1.36,,1867654,5056999,-3189345,天然气、三季报增长,1.12,55528028,637056000,1.27077,0
000593,德龙汇能,0.4,490074,0.98,6.26,1700247,2.29,,1700247,14658083,-12957836,天然气、并购重组,1.29,85105288,1280456933,0.951122,0
603706,东方环宇,1.9,618828,0.0,19.8,569149,1.75,,569149,10305183,-9736034,天然气、三季报增长,1.75,107399915,1163818516,1.00954,0
002700,ST浩源,0.6,183180,0.66,10.51,546462,-0.66,,546462,5636976,-5090514,ST板块,-1.31,23696989,2259126374,0.580929,0
002911,佛燃能源,0.2,33796,-0.08,12.17,-222636,0.75,,-222636,4012062,-4234698,储能、光伏,0.83,54741331,2032583712,0.722762,0
002259,ST升达,0.7,121506,0.38,2.64,-626182,0.76,,-626182,1764728,-2390910,ST板块、年报增长,0.38,10763458,1423580524,0.75372,0
600617,国新能源,2.6,192200,0.0,3.13,-1073007,0.97,,-1073007,15528733,-16601740,天然气、化工,0.97,65663720,2212342490,0.730006,0
001299,美能能源,0.2,48300,0.0,13.87,-1401604,0.51,,-1401604,967073,-2368677,天然气、三季报增长,0.51,27085189,711051639,0.658285,0
605368,蓝天燃气,2.3,715000,-0.95,11.63,-1710057,0.69,,-1710057,15870199,-17580256,天然气、高股息,1.66,134285451,3629671955,0.80915,0
300435,中泰股份,0.7,76818,0.62,12.9,-2244329,-0.31,,-2244329,4799583,-7043912,煤化工、光伏,-0.92,60702818,3129133822,0.54048,0
002267,陕天然气,0.5,253776,0.0,8.29,-3613919,1.59,,-3613919,18917391,-22531310,天然气、并购重组,1.59,126552403,3274773757,1.09237,0
605169,洪通燃气,0.5,513418,-0.27,11.19,-3699960,-0.45,,-3699960,3243418,-6943378,天然气、三季报增长,-0.18,80246908,949851161,1.33933,0
300332,天壕能源,0.7,222530,-0.34,5.88,-3901954,-1.51,,-3901954,7137233,-11039187,PVDF、锂电池,-1.18,70319514,4030144694,0.622531,0
600917,重庆燃气,0.7,133551,0.16,6.28,-4655587,0.32,,-4655587,2036371,-6691958,天然气、国有企业,0.16,28773208,3921586763,0.60739,0
603053,成都燃气,0.7,168840,0.5,10.15,-4740621,1.5,,-4740621,2114783,-6855404,西部大开发、天然气,1.0,48014715,1715135610,1.07063,0
000407,胜利股份,0.5,824733,-0.27,3.71,-7607391,-0.27,,-7607391,8482485,-16089876,天然气、化工,0.0,80354187,2355482961,0.554619,0
601139,深圳燃气,0.2,269310,0.0,7.07,-8240290,0.28,,-8240290,13701256,-21941546,天然气、光伏,0.28,96682771,5132350329,0.620522,0
600903,贵州燃气,0.4,273152,0.26,7.64,-8263023,-1.29,,-8263023,9086506,-17349529,天然气、国有企业,-1.55,96073045,2490648094,0.817512,0
605090,九丰能源,1.4,662268,0.26,27.5,-8463282,0.33,,-8463282,13664612,-22127894,天然气、并购重组,0.07,128509644,17465701798,0.830736,0
600333,长春燃气,0.5,1434402,-0.98,5.88,-16487433,-3.92,,-16487433,17394698,-33882131,天然气、超跌,-2.97,183273975,1475954120,0.955957,0
000421,南京公用,0.6,1063290,-1.15,6.7,-18522137,-4.01,,-18522137,36758902,-55281039,并购重组、天然气,-2.9,237608345,1943886493,0.872789,-3255408
600635,大众公用,1.0,943492,0.22,4.46,-21174214,-0.89,,-21174214,43098123,-64272337,天然气、宇树机器人,-1.11,237477028,7893516728,0.51536,-6806264
603318,水发燃气,12.5,6918404,-5.45,7.43,-40237591,-5.83,,-40237591,38135127,-78372718,天然气、并购重组,-0.4,231474218,1951773000,1.21514,0
600803,新奥股份,2.1,940000,1.18,19.55,-57399122,5.22,,-57399122,93610669,-151009791,天然气、化工,3.99,522067850,20291945471,3.33725,-15694162
