股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
002572,索菲亚,0.8,598774,-1.17,15.9,18434024,-1.85,,18434024,36670378,-18236354,装修家具、年报增长,-0.69,189771902,6643582485,1.20299,0
000910,大亚圣象,1.1,116604,-1.73,7.31,17591351,-2.66,,17591351,21558249,-3966898,装修家具、地产链,-0.95,72902913,2142323386,1.27725,0
603268,松发股份,0.7,311004,-1.14,18.54,10855321,-3.94,,10855321,16132479,-5277158,并购重组、股权转让,-2.83,52626000,978388059,0.554213,0
603600,永艺股份,0.5,1517696,-2.07,10.44,9518222,-10.0,,9518222,28316042,-18797820,小红书概念、平台经济,-8.1,183915861,1643218615,0.73327,0
002348,高乐股份,4.0,2355864,1.61,3.36,7553825,-9.92,,7553825,30949297,-23395472,成人用品、固态电池,-11.35,117772498,2190091472,1.08544,-3024000
001300,三柏硕,2.1,100848,-0.65,14.94,4083501,-2.86,,4083501,7926825,-3843324,跨境电商、足球概念,-2.23,58274963,989313160,0.621586,0
002731,萃华珠宝,0.5,2169200,-5.98,10.53,4027024,-10.0,,4027024,19806920,-15779896,黄金、年报增长,-4.27,147346430,1894812905,0.415106,0
300163,ST先锋,1.9,173054,-0.9,3.19,3149630,-3.92,,3149630,6364744,-3215114,建筑节能、光伏,-3.04,39656543,1275732359,1.11793,0
605268,王力安防,0.5,1947904,-3.86,8.73,2571989,-6.33,,2571989,10534294,-7962305,装修家具、年报增长,-2.57,100632223,649337400,0.565217,0
603385,惠达卫浴,1.5,54242,-0.81,7.05,2335289,-4.6,,2335289,3057353,-722064,年报增长、地产链,-3.82,28508432,1387977174,1.33868,0
300640,德艺文创,1.4,171760,0.71,5.43,2145275,-3.21,,2145275,2145275,0,谷子经济、地产链,-3.89,37714759,1038432335,0.831208,0
300993,玉马科技,0.1,20720,-0.58,10.09,2045114,-3.17,,2045114,2632276,-587162,光伏、化工,-2.61,28615670,1003568553,0.653129,0
603899,晨光股份,1.8,158662,-0.61,31.3,1895032,-3.93,,1895032,8580645,-6685613,谷子经济、多胎概念,-3.34,114617420,10523916163,1.00098,0
301193,家联科技,0.7,310985,0.0,17.25,1691331,2.62,,1691331,3407141,-1715810,地产链、三季报增长,2.62,44353200,849735114,0.816084,0
002790,瑞尔特,1.8,383250,-2.11,10.09,1539349,-3.35,,1539349,4129448,-2590099,装修家具、地产链,-1.27,32588673,2104251846,0.457185,0
002301,齐心集团,0.1,6974,0.48,6.12,1503036,-3.01,,1503036,2146786,-643750,谷子经济、算力,-3.47,30910901,2876360391,0.809133,0
603226,菲林格尔,1.1,84238,0.92,5.38,1346477,-0.74,,1346477,1346477,0,装修家具、地产链,-1.65,26681575,580767459,0.887018,0
603898,好莱客  ,0.5,19920,-0.4,9.59,1303515,-4.1,,1303515,1303515,0,超跌、并购重组,-3.71,27487655,981375005,0.943072,0
603221,爱丽家居,0.5,140209,-1.05,8.97,1258205,-5.68,,1258205,1573265,-315060,装修家具、年报增长,-4.68,33987918,654451200,1.04135,0
002798,帝欧家居,2.2,153329,-0.85,5.62,1253702,-4.42,,1253702,1650909,-397207,装修家具、地产链,-3.6,37421471,1364066611,0.72146,0
603208,江山欧派,0.9,662112,-4.44,27.42,1223696,-4.23,,1223696,2872870,-1649174,装修家具、并购重组,0.22,41972895,1843600492,0.978328,0
605155,西大门  ,0.2,77922,0.0,13.43,1210571,-6.93,,1210571,1210571,0,外贸、化工,-6.93,65453088,1804992000,0.87802,0
603610,麒盛科技,0.7,624926,-0.17,11.2,1167140,-3.03,,1167140,6565860,-5398720,浙江、华为概念,-2.86,76985055,1716165478,0.520923,0
605099,共创草坪,1.9,124352,-1.22,18.96,1115794,-3.61,,1115794,1115794,0,足球概念、江苏省,-2.42,27936616,2204975207,0.614662,0
300749,顶固集创,0.7,112608,0.74,7.72,1081400,-4.69,,1081400,1081400,0,装修家具、地产链,-5.39,26313237,977913471,0.695291,0
002867,周大生,0.4,247489,-0.95,16.15,939026,-3.7,,939026,5934732,-4995706,黄金、深圳,-2.77,92169428,6395644655,0.870599,0
