股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
300366,创意信息,0.4,4196739,-1.95,11.69,19490466,-1.1,,19490466,138639825,-119149359,智谱AI、操作系统,0.86,691237487,5660922557,0.991468,399337
002526,山东矿机,0.1,354048,-0.78,2.63,18676929,1.94,,18676929,46468411,-27791482,机器人概念、智慧矿山,2.73,128486149,3655505555,0.833752,0
000547,航天发展,0.1,278860,-0.39,7.74,15467529,0.91,,15467529,31497156,-16029627,军工、商业航天,1.31,136125529,9893905800,0.576847,0
000680,山推股份,0.3,331336,-0.45,6.73,8480346,0.9,,8480346,30258970,-21778624,工程机械、一带一路,1.36,134880717,5946920827,0.586668,0
300477,合纵科技,1.5,108584,0.0,2.89,6690707,4.33,,6690707,19333075,-12642368,刀片电池、锂电池,4.33,80200211,2572784363,1.47992,0
002691,冀凯股份,10.7,1277465,-0.5,6.13,2202848,2.51,,2202848,7419663,-5216815,机器人概念、工程机械,3.03,57076786,761981575,0.804675,0
000655,金岭矿业,2.3,278710,-0.67,6.18,1907887,3.52,,1907887,9151716,-7243829,铁矿石、有色金属,4.22,66203220,1527332667,1.73338,0
688367,工大高科,0.0,17291,-0.3,13.45,515418,2.52,,515418,2831905,-2316487,智慧矿山、新型工业化,2.83,10890493,807424758,0.94852,0
600582,天地科技,1.5,385890,0.3,6.85,352410,1.48,,352410,22296932,-21944522,化工、智慧矿山,1.18,149482180,11102733132,0.595224,0
688420,美腾科技,0.0,5503,0.27,22.9,-465212,1.37,,-465212,0,-465212,科创板、智慧矿山,1.1,7934389,689532740,0.899025,0
688078,龙软科技,0.6,73500,0.0,29.63,-698967,0.78,,-698967,2837751,-3536718,DeepSeek、智慧矿山,0.78,35268704,1149615405,0.888994,0
603012,创力集团,0.6,65224,-0.57,5.4,-1202300,2.08,,-1202300,5676259,-6878559,人工智能、智慧矿山,2.66,36708585,2767020393,1.09216,0
300275,梅安森,0.5,117125,0.21,9.44,-2550457,0.96,,-2550457,3204823,-5755280,DeepSeek、智慧矿山,0.75,39351732,2202928608,0.836627,0
300099,尤洛卡,2.1,416976,-0.39,5.22,-3646191,1.75,,-3646191,1481177,-5127368,军工、无人驾驶,2.15,37999220,2758459562,0.792446,0
000409,云鼎科技,0.6,1086090,-0.23,8.8,-5312668,-0.56,,-5312668,26807151,-32119819,机器人概念、卫星导航,-0.34,187156322,3322669430,0.785426,0
300031,宝通科技,0.3,1136296,0.0,15.81,-8946487,0.32,,-8946487,36502954,-45449441,宇树机器人、VR/AR/MR,0.32,243818153,5138995070,0.665085,0
