股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
600570,恒生电子,1.2,1580500,-0.58,28.0,68975763,2.15,,68975763,195822355,-126846592,互联网金融、蚂蚁金服概念,2.75,774861069,35476114682,1.45318,10434098
002908,德生科技,0.9,2003069,-1.18,13.3,21358121,4.4,,21358121,83579693,-62221572,AI医疗、金融科技,5.64,363568179,3625953554,0.991072,3257471
002647,*ST仁东,0.3,434280,-0.84,7.48,19374020,5.2,,19374020,52298748,-32924728,ST板块、超跌,6.1,275329169,3381997969,1.08293,0
600606,绿地控股,2.0,527258,-0.44,2.29,15188732,0.88,,15188732,31466812,-16278080,房地产、破净股概念,1.33,90343612,8928851491,1.00259,0
002587,奥拓电子,2.0,14198320,0.0,7.86,11549461,3.42,,11549461,160723871,-149174410,机器人概念、VR/AR/MR,3.42,777592253,3709382120,1.58171,28523468
300085,银之杰,0.8,4825784,-1.75,15.18,11343294,2.02,,11343294,96382253,-85038959,金融科技、互联网金融,3.83,394843125,5928433872,0.693591,-8525732
002517,恺英网络,1.6,2409105,-0.92,12.15,10952627,1.59,,10952627,65884129,-54931502,游戏、AIGC,2.53,393372535,19116989421,0.89658,0
300674,宇信科技,2.7,537257,-0.55,16.59,6158972,1.04,,6158972,48814601,-42655629,DeepSeek、蚂蚁金服概念,1.59,202174638,8612780077,1.19413,0
300399,天利科技,0.6,306904,-1.1,13.9,3657806,1.68,,3657806,12462231,-8804425,互联网金融、地方国企,2.81,85137114,1505787049,1.14256,0
300468,四方精创,2.2,475940,-0.75,10.78,3361093,0.94,,3361093,14822136,-11461043,跨境支付、数字经济,1.7,91103426,4090386075,0.564785,0
600271,航天信息,7.2,1446743,-0.28,10.71,2623181,0.47,,2623181,15547215,-12924034,财税数字化、蚂蚁金服概念,0.75,110013245,11908779878,1.09554,0
300130,新国都,3.8,1385160,-0.58,24.28,2499345,1.42,,2499345,27115357,-24616012,跨境支付、移动支付,2.02,199725666,8912118400,0.944413,4543619
300525,博思软件,0.2,47072,-0.41,14.74,2308725,-0.2,,2308725,11324094,-9015369,乡村振兴、三季报增长,0.2,100109290,7664579136,0.765947,0
300465,高伟达,0.9,271752,-0.59,10.23,879838,0.29,,879838,8351596,-7471758,金融科技、算力,0.89,86174084,3148140275,0.988895,0
688590,新致软件,1.3,955844,-0.23,22.5,842663,2.13,,842663,51539442,-50696779,AI智能体、算力,2.37,258287282,3875958074,1.62152,0
002530,金财互联,0.2,65712,-0.45,8.77,782776,-1.68,,782776,19467429,-18684653,AI智能体、华为概念,-1.24,114439674,4336649928,0.796667,0
300033,同花顺,3.6,4347486,0.44,152.83,774428,0.98,,774428,230388314,-229613886,互联网金融、电子商务,0.54,771345057,29799405761,0.891593,-45569895
300546,雄帝科技,1.0,95666,-0.84,15.64,483406,0.51,,483406,2458784,-1975378,蚂蚁金服概念、数字货币,1.36,31195494,1825044165,0.848283,0
000555,神州信息,3.0,546165,0.17,11.52,330966,0.79,,330966,6024939,-5693973,DeepSeek、国产软件,0.61,75095605,6248513256,0.939084,0
300561,汇金科技,0.0,0,0.0,12.0,287140,1.18,,287140,6003086,-5715946,互联网金融、数字经济,1.18,47769664,1817315527,1.32324,0
002017,东信和平,1.2,52683,0.29,10.28,255664,-0.19,,255664,14666696,-14411032,通信、并购重组,-0.48,78046252,3308694948,1.23376,0
002657,中科金财,0.8,652276,-0.76,18.42,168503,0.33,,168503,35387815,-35219312,AI智能体、数字货币,1.1,202264941,5663942807,0.880865,-636602
300205,ST天喻,3.7,74973,0.0,11.2,-601940,0.09,,-601940,854560,-1456500,ST板块、数字经济,0.09,27714368,2865754820,0.94343,0
603171,税友股份,1.4,200080,-1.0,33.7,-1028597,1.72,,-1028597,3550975,-4579572,DeepSeek、数字经济,2.74,63353528,3049656899,1.16632,0
002537,海联金汇,0.4,166162,-0.3,6.65,-1052070,0.15,,-1052070,2240566,-3292636,金融概念、数字货币,0.45,50331772,5395618417,0.872447,0
300096,ST易联众,0.3,355117,-0.59,6.84,-1368849,0.15,,-1368849,5941017,-7309866,ST板块、华为概念,0.74,77711598,2428563262,0.898251,0
300348,长亮科技,2.6,110990,-0.3,10.26,-1523595,1.38,,-1523595,4741819,-6265414,资产管理、金融科技,1.68,71828632,6140250589,0.958447,0
002104,恒宝股份,1.4,322630,-0.52,7.75,-1849902,0.13,,-1849902,3408206,-5258108,移动支付、数字货币,0.65,60026928,4310048829,0.766855,0
002622,皓宸医疗,0.5,56994,0.31,3.24,-1985686,0.93,,-1985686,0,-1985686,民营医院、互联网金融,0.62,31320782,2073539550,0.843333,0
600446,金证股份,5.6,856125,-0.97,11.4,-2381313,0.35,,-2381313,12095343,-14476656,DeepSeek、互联网金融,1.33,132724996,7522135650,1.06569,0
300380,安硕信息,1.6,282204,-0.61,21.55,-2435954,1.7,,-2435954,14981020,-17416974,互联网金融、三季报增长,2.33,110129512,1558674607,0.656412,0
000948,南天信息,11.8,237150,0.06,15.55,-2888992,0.39,,-2888992,5797310,-8686302,信创、华为概念,0.32,80002972,3810726621,0.953992,0
002117,东港股份,1.6,79028,-0.35,8.69,-3213917,0.81,,-3213917,7277117,-10491034,宇树机器人、算力,1.16,55454248,3335704934,0.751971,0
002177,御银股份,0.5,3227450,-0.23,4.29,-3346458,0.7,,-3346458,23848189,-27194647,金融科技、数字货币,0.94,182028893,2737709429,0.579447,-3338395
002453,华软科技,61.0,66368,0.74,10.95,-4144063,1.39,,-4144063,16929792,-21073855,光刻胶、数字经济,0.64,78127356,5072309226,1.07396,0
002663,普邦股份,1.6,47656,-0.54,1.85,-4190827,0.0,,-4190827,1377199,-5568026,韧性城市、土壤修复,0.54,31441378,2136734590,1.32609,0
603383,顶点软件,1.1,159588,-0.08,50.17,-4648899,3.66,,-4648899,5129251,-9778150,互联网金融、碳中和,3.74,110583052,4901018655,1.01954,0
300542,新晨科技,0.9,268260,-0.6,13.22,-4754777,-0.08,,-4754777,3344151,-8098928,低空经济、军工,0.53,64514776,1849067092,1.09248,0
300061,旗天科技,1.1,223744,-0.16,6.12,-4864738,0.49,,-4864738,3950659,-8815397,金融概念、数字经济,0.66,61322398,3054764412,0.594631,0
300245,天玑科技,0.7,155556,-0.67,9.04,-4882176,0.44,,-4882176,1550399,-6432575,训推一体机、数字经济,1.12,50053001,2573379496,1.04462,0
002197,ST证通,1.6,536646,-0.38,10.43,-4943941,0.1,,-4943941,16594275,-21538216,ST板块、数字货币,0.48,136796188,5299860283,0.907304,0
300419,ST浩丰,8.0,341055,-0.69,7.18,-5565872,-0.28,,-5565872,8472766,-14038638,网络安全、ST板块,0.42,94414110,2244543844,1.22531,0
300377,赢时胜,0.7,2855909,0.79,7.74,-7478974,2.25,,-7478974,22009424,-29488398,互联网金融、金融科技,1.44,166662446,4999572707,0.835465,0
