股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
300014,亿纬锂能,0.7,2524725,-0.1,48.35,41849606,0.44,,41849606,219264263,-177414657,锂电池、动力电池,0.54,726875656,55651711347,0.982184,-6607236
002527,新时达,0.2,5201798,-1.43,13.31,31099525,0.45,,31099525,210657233,-179557708,机器人概念、智能电网,1.91,915599306,5959114222,0.975932,44219002
002902,铭普光磁,18.8,60385819,2.89,27.38,30905369,10.0,2连板,30905369,412059621,-381154252,光模块、5G,6.91,821099724,3539221346,0.949316,68195828
000065,北方国际,0.6,394893,0.07,14.66,29540732,-0.81,,29540732,73518379,-43977647,基础建设、并购重组,-0.88,246291141,6512656362,1.55991,16620411
300316,晶盛机电,0.3,516234,0.21,53.08,22643517,-0.06,,22643517,43985747,-21342230,光伏设备、硅片,-0.26,185622702,25000078344,0.645411,4479588
000543,皖能电力,0.5,974864,0.63,6.53,22026024,3.0,,22026024,71663013,-49636989,电力、并购重组,2.35,284302963,6673256833,1.35454,13275926
300757,罗博特科,0.8,1135918,-0.36,70.22,21709108,6.56,,21709108,131140280,-109431172,光模块、TOPCon,6.94,432730061,3965123036,1.29907,267261
600105,永鼎股份,1.2,1538600,0.16,6.4,21514540,2.07,,21514540,121517841,-100003301,核电、5G,1.91,466887944,6387680996,1.90529,3189998
300763,锦浪科技,0.6,1770708,-0.19,72.65,17812998,-0.08,,17812998,79633693,-61820695,PCS设备、分布式光伏,0.11,360770570,15014935424,0.83069,0
000690,宝新能源,1.1,706752,-0.35,5.74,16879271,-0.69,,16879271,41198695,-24319424,电力、火电,-0.35,180707831,10501771503,0.991909,3197600
603728,鸣志电器,0.6,1589664,0.01,68.56,13991867,0.07,,13991867,58903274,-44911407,宇树机器人、电机电控,0.06,267195100,10461470870,0.669015,-5824882
000551,创元科技,0.8,200695,0.2,10.04,13610170,2.76,,13610170,28381171,-14771001,机器人概念、病毒防治,2.55,95144683,2568196135,2.91732,0
000767,晋控电力,0.4,4026139,0.3,3.37,12833756,0.3,,12833756,79254849,-66421093,电力、并购重组,0.0,241281797,5560960265,0.795324,-1
600011,华能国际,0.9,1906739,0.0,8.42,12619466,1.81,,12619466,174683451,-162063985,绿色电力、火电,1.81,582689350,36888750991,0.782768,-27477381
300711,广哈通信,0.4,1162538,-0.27,15.92,11887669,8.3,,11887669,76161154,-64273485,5G、低空经济,8.59,415763476,1321753439,1.90108,4613282
300201,海伦哲,1.6,1401022,0.0,4.33,11556907,-0.92,,11556907,42317186,-30760279,机器人概念、军工,-0.92,126965962,3269435598,1.03337,0
600835,上海机电,1.5,272818,0.33,15.3,11174396,2.41,,11174396,20577856,-9403460,灵巧手、电梯概念,2.07,100963333,3539446982,1.92525,0
002564,*ST天沃,0.7,921300,1.35,3.11,10293414,5.07,首板,10293414,21001762,-10708348,ST板块、军工,3.67,42677512,1851414493,0.698567,0
600481,双良节能,0.3,168960,-0.38,10.65,10249516,0.47,,10249516,43058876,-32809360,光伏、碳中和,0.85,160510771,11361506640,0.73524,3321918
000539,粤电力Ａ,0.4,419580,-0.16,6.31,8855645,0.0,,8855645,28508043,-19652398,绿色电力、火电,0.16,163764780,5735496051,0.976559,0
300490,华自科技,1.4,1791250,-0.08,12.76,8761748,2.0,,8761748,33009493,-24247745,固态电池、工商业储能,2.08,221238441,3668712647,1.56311,3624564
600021,上海电力,0.2,594484,-0.22,9.24,8663800,0.65,,8663800,84895633,-76231833,绿色电力、风电运营商,0.87,306761524,11107187797,1.05152,586930
301041,金百泽,0.4,163270,0.39,28.55,8286957,1.82,,8286957,17551696,-9264739,印制电路板、智能电网,1.42,171402608,1491535061,1.60132,0
002478,常宝股份,0.4,162500,0.15,6.52,7529659,0.46,,7529659,10457149,-2927490,光热发电、超超临界概念,0.31,59583171,3928613606,1.15998,0
603606,东方电缆,0.1,112654,-0.3,36.54,7171487,0.25,,7171487,22782474,-15610987,海缆、柔性直流,0.55,142224013,15221882017,0.798968,0
002885,京泉华,1.7,519370,0.12,17.03,6949116,2.1,,6949116,14424812,-7475696,华为汽车、光伏,1.98,111010183,2281805505,1.31475,0
002546,新联电子,2.6,163944,-0.2,5.06,6416839,-0.2,,6416839,12689853,-6273014,年报增长、数字经济,0.0,50871083,2424749135,0.892002,0
002630,华西能源,1.3,337312,-0.39,2.6,6238274,1.96,,6238274,32035242,-25796968,电气设备、垃圾发电,2.36,123499869,2654626330,2.09446,0
600590,泰豪科技,0.6,262798,-0.15,6.71,5894649,0.45,,5894649,15351633,-9456984,电源、并购重组,0.6,48085359,3326531972,0.897738,0
002249,大洋电机,0.6,258181,0.37,5.42,5725356,0.93,,5725356,11147234,-5421878,氢燃料电池、加氢站,0.56,72513469,8630422727,1.04082,0
600718,东软集团,1.9,1268328,0.39,10.38,5708276,0.97,,5708276,56775055,-51066779,智能座舱、并购重组,0.58,171101959,9064080453,1.55393,5280471
300712,永福股份,5.4,227100,1.17,31.3,5619656,4.58,,5619656,22806465,-17186809,锂电池、柔性直流,3.37,123752266,2821418467,2.3229,0
301162,国能日新,0.8,61350,0.0,62.3,5498008,1.55,,5498008,14624359,-9126351,虚拟电厂、国产软件,1.55,88995439,3052695989,1.8511,3139469
300593,新雷能,0.2,281853,-0.61,19.53,5489066,-1.51,,5489066,23066284,-17577218,军工电子、成飞概念,-0.91,131430448,8173691446,0.441032,0
