股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
000610,西安旅游,2.0,2169664,-2.12,15.02,204333727,10.04,首板,204333727,266550992,-62217265,旅游、一带一路,12.43,314939356,2411911593,1.03708,100764382
600754,锦江酒店,8.9,2489382,-0.82,29.74,14554439,1.78,,14554439,39124283,-24569844,旅游、地方国企,2.62,306094906,12848307463,1.0088,0
600258,首旅酒店,0.6,344964,-0.46,15.45,10340664,1.64,,10340664,27828204,-17487540,零售、地方国企,2.12,169676576,9174046903,1.29719,0
000721,西安饮食,0.3,1172160,-1.6,11.92,7053217,5.67,,7053217,111816663,-104763446,旅游、并购重组,7.39,738630609,3988658104,1.85059,3036892
000428,华天酒店,1.3,452991,-0.97,4.18,4966713,1.7,,4966713,17619798,-12653085,旅游、股权转让,2.7,110384938,1910040151,0.75294,0
301073,君亭酒店,0.2,320008,-0.93,24.68,3188840,3.92,,3188840,37873414,-34684574,旅游、飞行汽车,4.89,275804392,1770079284,1.47862,0
601007,金陵饭店,0.1,129792,-0.83,8.51,7735,1.43,,7735,10142387,-10134652,预制菜、地产链,2.28,92289220,1872201446,0.750205,0
605108,同庆楼  ,0.2,65868,0.71,30.1,-992376,1.24,,-992376,1959016,-2951392,预制菜、食品饮料,0.53,37362059,3267652388,0.869451,0
002186,全聚德,0.3,10492608,-0.74,13.49,-30678701,-0.37,,-30678701,92539390,-123218091,预制菜、地方国企,0.37,562841956,2334175636,1.36193,1098139
