股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
605296,神农集团,0.9,346410,-0.74,26.49,10544778,2.48,,10544778,13557576,-3012798,猪肉、年报增长,3.23,89943234,1787992561,0.634241,0
300094,国联水产,2.2,15245895,-4.12,5.73,9271525,2.69,,9271525,391677613,-382406088,水产品、预制菜,7.1,1551978938,4946674427,1.22428,0
002714,牧原股份,0.2,2964000,0.44,39.08,6470066,0.64,,6470066,165964874,-159494808,农业、年报增长,0.21,499689992,94952055104,0.632943,1647106
000798,中水渔业,10.5,1284584,-0.99,9.28,5436332,1.64,,5436332,18502199,-13065867,水产品、预制菜,2.65,166862318,1416616511,1.5767,0
002746,仙坛股份,2.0,427680,0.0,7.26,4497555,0.83,,4497555,11218584,-6721029,预制菜、食品饮料,0.83,68842067,3456906395,0.985627,0
001201,东瑞股份,1.2,104060,0.0,24.52,3827122,1.32,,3827122,8221365,-4394243,猪肉、农业,1.32,65786057,2146887763,1.42054,0
002157,正邦科技,0.4,643328,-0.78,2.59,2556585,0.39,,2556585,11212362,-8655777,农业、猪肉,1.17,45717653,5342192732,0.700654,0
002321,华英农业,2.0,162567,0.0,2.45,2105070,0.82,,2105070,8078848,-5973778,农业、年报增长,0.82,37353574,3120565672,0.914479,0
002069,獐子岛,3.0,552719,-0.88,4.57,1257972,0.88,,1257972,9250023,-7992051,预制菜、核污染概念,1.78,74296832,1841629340,1.14817,0
002982,湘佳股份,0.0,0,0.0,22.69,669781,1.34,,669781,2971941,-2302160,鸡肉、年报增长,1.34,35142159,1441685385,0.810417,0
002234,民和股份,8.2,841717,-0.54,13.03,-119536,0.54,,-119536,6502868,-6622404,农业、生物质能,1.09,84070450,2877418464,0.975902,0
002124,ST天邦,1.0,206980,0.51,3.9,-224894,-0.76,,-224894,6269339,-6494233,ST板块、猪肉,-1.27,50539875,6090278189,0.598728,0
600097,开创国际,3.1,321669,-0.1,10.47,-329989,0.48,,-329989,670409,-1000398,上海、预制菜,0.58,29302794,1277841089,0.965229,0
603477,巨星农牧,0.2,202368,-0.55,33.35,-435159,1.61,,-435159,18585159,-19020318,猪肉、年报增长,2.18,141692448,8431670882,0.651697,3002995
603717,天域生物,0.2,48425,0.0,7.48,-684011,0.4,,-684011,3188077,-3872088,猪肉、环保,0.4,30805510,1484930261,0.520868,0
000048,京基智农,0.0,1862,0.0,18.72,-2675374,0.54,,-2675374,12690111,-15365485,农业、猪肉,0.54,46904039,3138366741,0.603652,-7111984
300761,立华股份,0.0,5418,-0.71,18.2,-2964811,0.05,,-2964811,977713,-3942524,鸡肉、年报增长,0.78,56679059,5513520130,0.695474,0
000735,罗牛山,0.2,46057,0.0,5.83,-3201955,0.0,,-3201955,6322181,-9524136,海南、年报增长,0.0,46041299,5561321544,0.701816,0
300967,晓鸣股份,0.0,0,0.0,14.91,-3559255,0.2,,-3559255,461646,-4020901,鸡肉、年报增长,0.2,31291978,1222839423,0.6819,0
600467,好当家  ,1.0,1194616,-0.8,2.51,-3575444,0.4,,-3575444,39374437,-42949881,水产品、核污染概念,1.21,168390223,2228782970,0.98973,0
600975,新五丰  ,0.4,532704,-0.09,10.82,-4258390,0.65,,-4258390,22559254,-26817644,猪肉、华为概念,0.74,163196385,4942756579,0.466453,0
600965,福成股份,0.1,69472,-0.45,6.74,-9711773,0.45,,-9711773,2482175,-12193948,农业、预制菜,0.9,37078942,2238278846,1.28421,-6669995
002299,圣农发展,0.9,127090,-0.33,18.15,-10242210,1.06,,-10242210,13904005,-24146215,鸡肉、养殖业,1.4,105325580,11367730906,0.826135,-7292490
002458,益生股份,3.5,816046,1.03,10.82,-11311016,1.41,,-11311016,22770018,-34081034,鸡肉、农业,0.37,149704813,6208364867,0.969822,0
300498,温氏股份,0.9,408954,0.05,19.26,-13941306,0.84,,-13941306,74428556,-88369862,农业、年报增长,0.78,289263724,104851601824,0.588565,8963454
600257,大湖股份,5.8,9491646,-2.71,7.59,-17013495,2.99,,-17013495,151233247,-168246742,养老概念、预制菜,5.86,920051723,2855248066,1.40664,25750
300313,ST天山,1.6,4488000,-4.15,11.46,-21925722,-8.47,,-21925722,29965947,-51891669,ST板块、超跌,-4.5,263919270,1092663912,1.18705,0
