股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
002547,春兴精工,3.3,756285,0.0,4.37,157949640,10.08,首板,157949640,195991838,-38042198,机器人概念、通信,10.08,253211737,3447956703,1.70391,66047172
600678,四川金顶,0.4,6555835,-1.92,8.02,147879539,10.01,首板,147879539,305856824,-157977285,机器人概念、国有企业,12.17,1123370812,2225086156,1.50808,113832617
000625,长安汽车,0.2,14629450,-0.47,14.92,98270542,0.74,,98270542,1471474605,-1373204063,汽车整车、华为汽车,1.22,3973273400,74175908199,1.08439,23333604
603789,星光农机,0.2,2407728,-0.72,9.13,93225145,10.0,首板,93225145,124612305,-31387160,农机、机器人概念,10.8,205338957,1036163700,1.13013,57622128
603508,思维列控,1.9,8760870,3.49,19.83,74990645,9.98,首板,74990645,191162201,-116171556,无人驾驶、智能驾驶,6.27,461517083,3238386558,1.22566,35139089
002415,海康威视,0.2,4668165,-0.2,33.95,59888108,-1.37,,59888108,397096445,-337208337,汽车电子、英伟达概念,-1.16,1271517493,160964482561,0.728709,-28284275
002920,德赛西威,4.8,6220416,1.91,104.15,55415926,-0.7,,55415926,209387127,-153971201,无人驾驶、智能座舱,-2.55,665407237,25795806358,1.2073,6899640
002428,云南锗业,0.8,1069220,0.36,11.14,43227879,0.91,,43227879,126753252,-83525373,金属锗、通信,0.54,422438307,5739453456,1.0472,15191476
300552,万集科技,7.1,7320720,4.34,21.63,27158476,9.13,,27158476,135401482,-108243006,车路云、ETC,4.59,680655047,2263191293,2.62741,13597891
301016,雷尔伟,9.9,462616,0.13,18.0,22766714,20.0,首板,22766714,44541026,-21774312,无人驾驶、智能驾驶,19.84,67062175,540000000,1.52234,13725838
600845,宝信软件,2.8,807840,0.46,44.54,21600309,-2.52,,21600309,96815922,-75215613,阿里系AI、工业互联网,-2.96,452754450,24943979785,1.22369,41180908
002421,达实智能,3.1,906612,0.0,3.0,20350642,-0.33,,20350642,63347015,-42996373,人工智能、数字经济,-0.33,188189442,5115742751,1.87368,-3000000
301183,东田微,0.6,3044000,0.5,40.84,20084795,2.61,,20084795,80955998,-60871203,华为概念、消费电子,2.1,384228572,1648629868,0.750376,12564396
300077,国民技术,0.9,885528,0.8,10.05,19481750,0.9,,19481750,56378050,-36896300,芯片、EDR,0.1,285292584,5688972345,1.58304,6091720
002703,浙江世宝,0.9,1103382,-0.15,13.4,19304861,1.13,,19304861,124904617,-105599756,汽车零部件、小米汽车,1.28,590397577,3564791374,1.39563,3974880
301215,中汽股份,0.2,435486,-0.91,5.45,18212196,-0.55,,18212196,37219273,-19007077,车路云、汽车零部件,0.37,170234257,2072081028,1.26435,0
603776,永安行  ,0.5,309430,0.0,11.37,17668096,6.56,,17668096,36093402,-18425306,并购重组、两轮车,6.56,153533536,1522667988,0.949653,0
002463,沪电股份,0.5,4281707,0.49,28.85,16214016,1.66,,16214016,531605155,-515391139,印制电路板、汽车电子,1.16,1816882904,34200462448,1.10645,10223953
688167,炬光科技,1.1,1288988,1.33,89.49,16161636,-0.98,,16161636,54928970,-38767334,光刻机、元器件,-2.28,223177012,6155273170,0.983878,0
002161,远望谷,0.9,382901,0.22,4.66,15181951,0.87,,15181951,30593508,-15411557,股权转让、数字经济,0.65,136089904,2625269013,1.04903,0
600699,均胜电子,1.2,2263716,-0.43,16.31,12111515,-0.85,,12111515,77663840,-65552325,智能座舱、英伟达概念,-0.43,374100796,14533113654,1.06664,3339220
