股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
301459,丰茂股份,0.0,22228268,81.82,59.22,179228269,85.64,,179228269,179228269,0,汽车零部件、农业,2.1,869696576,1120570242,0.0,6139425
000722,湖南发展,2.7,125440,0.31,10.75,109399971,10.03,首板,109399971,179553889,-70153918,电力、养老概念,9.69,291874016,2419576128,9.46458,62930824
603153,上海建科,4.4,23568300,0.0,23.1,91500551,10.0,2连板,91500551,348858182,-257357631,算力、数字经济,10.0,793184472,1270500000,1.90353,59340394
001239,永达股份,0.7,18563975,-8.43,24.15,35585871,1.81,,35585871,103050331,-67464460,工程机械、并购重组,11.19,661496500,1168856298,0.790013,10287525
000935,四川双马,0.4,645414,0.06,17.83,27109287,5.32,,27109287,102576712,-75467425,并购重组、水泥,5.25,355457852,4219748751,3.26138,0
002682,龙洲股份,1.6,2004288,0.18,5.84,22828169,2.28,,22828169,98816890,-75988721,物流、冷链物流,2.1,557535088,2415977825,2.76088,0
600668,尖峰集团,0.3,64612,-0.27,11.56,20375219,3.49,,20375219,31921816,-11546597,医药、地产链,3.77,123806060,3343832763,4.69875,0
603388,ST元成  ,0.4,1395548,0.5,10.16,19720130,0.89,,19720130,96545792,-76825662,ST板块、土壤修复,0.4,402178231,2428635522,1.07457,-696137
600133,东湖高新,1.2,5615305,-0.58,11.98,18245139,-0.33,,18245139,207244678,-188999539,环保、REITs,0.25,694400425,10757444832,0.497202,-5263217
603977,国泰集团,0.5,174600,-0.33,9.28,17788617,2.77,,17788617,31887315,-14098698,民用爆破、军工,3.11,126017602,2687497834,1.20026,3675285
301091,深城交,2.8,568080,-0.5,24.4,16138830,2.56,,16138830,73558954,-57420124,低空经济、数字经济,3.08,377117249,2046451770,2.07616,0
002542,中化岩土,0.8,3059816,1.07,2.9,13941111,3.2,,13941111,79891119,-65950008,云计算、雄安新区,2.11,426746553,2930836475,1.18815,0
000861,海印股份,0.7,121128,-0.48,2.1,13752603,1.45,,13752603,30903327,-17150724,物业服务、光伏,1.94,80315729,3857371291,1.76241,0
300374,中铁装配,2.5,522450,0.07,13.54,13536078,0.37,,13536078,22029524,-8493446,中字头、乌克兰概念,0.3,76963660,1511263410,0.969743,0
002691,冀凯股份,19.3,9304000,2.56,8.13,11610019,4.23,,11610019,64129756,-52519737,机器人概念、煤炭,1.63,380024950,1006859830,4.68429,0
301259,艾布鲁,0.1,53280,-0.3,17.46,10122600,4.55,,10122600,16407423,-6284823,环保、基础建设,4.86,65646269,1019980634,1.36081,0
002096,易普力,4.9,608682,0.68,8.92,9393005,1.36,,9393005,16099177,-6706172,民用爆破、基础建设,0.68,101957743,1517489553,2.17713,0
000619,海螺新材,8.6,1797330,0.15,6.69,8289824,1.21,,8289824,19666835,-11377011,光伏、装修家具,1.06,183780613,1669998931,4.9636,0
000923,河钢资源,0.9,119066,-1.05,15.62,7633778,-3.94,,7633778,32655413,-25021635,铁矿石、有色金属,-2.92,157939034,6282194175,2.51701,179634
002164,宁波东力,2.6,82928,-0.35,5.79,7589707,1.58,,7589707,12416955,-4827248,减速器、机器人概念,1.94,60505213,1880839854,2.37244,0
600769,祥龙电业,2.8,668493,-0.43,9.42,7288380,2.28,,7288380,19278570,-11990190,水务、基础建设,2.73,102052579,2829091560,1.13649,0
000885,城发环境,2.6,184632,0.0,11.1,7263801,1.0,,7263801,13185559,-5921758,锂电池、公路运营,1.0,62268127,2402385532,1.4196,0
002785,万里石,1.7,103536,-0.03,28.37,7215420,-1.39,,7215420,25816818,-18601398,锂矿、并购重组,-1.36,83185768,4465918577,0.699295,0
600761,安徽合力,1.5,75216,0.0,15.61,6946202,-0.38,,6946202,18613164,-11666962,工程机械、基础建设,-0.38,76022044,7071228200,0.684476,0
688568,中科星图,2.1,107221,0.0,50.36,6711812,-0.47,,6711812,13286003,-6574191,军工、卫星导航,-0.47,88833675,7068704023,0.78264,0
600578,京能电力,1.5,446925,-0.66,3.07,6224542,0.66,,6224542,24161190,-17936648,蚂蚁金服概念、风电运营商,1.32,90685520,4211800509,1.50736,-6150000
603298,杭叉集团,0.9,131333,-0.05,21.66,6055420,0.56,,6055420,11496069,-5440649,工程机械、基础建设,0.6,68956075,7761543444,1.17299,4131253
600039,四川路桥,0.5,438246,-0.26,7.44,5249725,-1.46,,5249725,41483066,-36233341,西部大开发、一带一路,-1.2,151496844,15529376215,0.625946,0
000779,甘咨询,0.5,101079,-0.29,10.33,5064122,0.88,,5064122,11025011,-5960889,算力、基础建设,1.18,46583360,1631544292,2.00939,0
