股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
000426,兴业银锡,0.3,385728,0.31,9.71,4883836,-1.02,,4883836,60801519,-55917683,白银、金属锑,-1.32,185555792,10175248457,0.54265,7866453
600612,老凤祥  ,0.4,271008,-1.27,75.15,-2561602,-1.44,,-2561602,8992907,-11554509,白银、有色金属,-0.17,123559541,7292078355,0.586375,-3000077
000975,山金国际,0.2,1162304,-0.96,16.11,-10808486,-3.36,,-10808486,155221476,-166029962,白银、有色金属,-2.42,597225660,28181209514,0.923787,-35257922
601212,白银有色,0.4,504913,-0.37,2.65,-10866638,-1.85,,-10866638,8067471,-18934109,白银、有色金属,-1.49,80815844,7650322757,0.647753,0
600490,鹏欣资源,0.4,567675,0.0,2.58,-10989017,-1.15,,-10989017,9321192,-20310209,黄金、金属钴,-1.15,77636157,4111737207,0.718173,0
600531,豫光金铅,0.3,770100,-0.33,5.94,-13472121,-1.98,,-13472121,30051056,-43523177,白银、黄金,-1.66,163180734,4110505279,0.698465,0
000603,盛达资源,0.5,657920,-0.77,10.03,-30972841,-3.19,,-30972841,23281321,-54254162,三季报增长、金属锌,-2.43,177948835,4252444172,0.860467,0
002237,恒邦股份,0.5,853765,-0.38,10.25,-33241213,-2.29,,-33241213,36998070,-70239283,黄金、芯片,-1.91,180171740,5838305324,0.728849,-738
600988,赤峰黄金,0.5,1818477,-0.35,14.09,-89050621,-2.02,,-89050621,125212412,-214263033,黄金、有色金属,-1.67,507435835,20767546680,0.687987,-26352138
603993,洛阳钼业,0.2,1010475,-0.3,6.4,-167229359,-5.47,,-167229359,453476020,-620705379,有色金属、年报增长,-5.19,1225177106,44818602082,1.41289,-63523752
