股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
600211,西藏药业,1.2,104834,-0.37,45.1,11505740,-1.42,,11505740,21012500,-9506760,西部大开发、中药,-1.05,79530043,5586492014,1.10712,3468189
688276,百克生物,0.5,1139141,0.53,53.23,6794935,-1.84,,6794935,24681710,-17886775,疫苗概念、科创板,-2.37,162529374,6186373768,2.0233,0
688739,成大生物,2.0,15165,-0.19,30.68,5575960,-1.06,,5575960,8072291,-2496331,地方国企、国有企业,-0.87,32221099,5791961720,0.975479,0
600867,通化东宝,2.7,1119162,0.1,9.89,4846375,-3.23,,4846375,28890179,-24043804,医药、医药出海,-3.32,241773002,12034527516,1.67253,0
300294,博雅生物,0.9,67100,0.2,29.82,4004474,-2.04,,4004474,13325690,-9321216,医药、病毒防治,-2.23,65334883,8933714017,0.621972,0
002252,上海莱士,1.6,978236,-0.42,6.98,3783270,-2.51,,3783270,58685115,-54901845,医药、实控人变更,-2.1,251536065,34214364800,0.740721,1371002
688278,特宝生物,0.9,2733216,0.67,55.67,3291704,-4.81,,3291704,38342128,-35050424,年报增长、科创板,-5.44,217120436,9529919876,1.67698,0
300601,康泰生物,2.9,1708629,-0.08,24.31,2780312,-3.19,,2780312,48015555,-45235243,疫苗概念、深圳,-3.11,232305479,14678227656,0.794237,4976000
300683,海特生物,0.7,76521,-0.12,32.26,2179945,-3.15,,2179945,6277723,-4097778,CRO、病毒防治,-3.04,30887379,2553864494,0.517724,0
301393,昊帆生物,10.0,164550,0.09,53.12,131146,-3.07,,131146,2404326,-2273180,减肥药、CRO,-3.15,42768339,1313527031,0.623252,0
688137,近岸蛋白,0.0,0,0.0,48.0,37753,-3.6,,37753,382839,-345086,医药、CRO,-3.6,6757070,571601233,0.761303,0
688687,凯因科技,1.9,468107,-0.43,29.52,30990,-3.47,,30990,32954953,-32923963,医药、科创板,-3.05,194682663,3490238160,0.97423,0
688163,赛伦生物,0.3,43730,0.0,18.66,0,-2.71,,0,0,0,科创板、三季报增长,-2.71,17706832,800625587,1.46006,0
301080,百普赛斯,4.6,118864,0.45,50.02,-50708,-2.78,,-50708,302434,-353142,医药、新冠检测,-3.21,38978782,3143513403,0.728466,0
688520,神州细胞,0.2,34398,0.0,46.94,-171590,-4.48,,-171590,4812170,-4983760,病毒防治、年报增长,-4.48,57586999,20220018741,0.614827,0
301047,义翘神州,0.5,7666,0.21,74.58,-337737,-2.51,,-337737,374393,-712130,再生医学、新冠检测,-2.71,24058870,4360201118,0.940124,0
688336,三生国健,11.5,50784,-0.14,21.14,-415969,-4.39,,-415969,309946,-725915,年报增长、科创板,-4.26,29207952,1960555120,0.824917,0
000534,万泽股份,0.3,76230,0.41,11.89,-610496,-1.33,,-610496,742288,-1352784,低空经济、军工,-1.74,22554032,4141815096,0.594693,0
688319,欧林生物,0.1,2844,0.78,13.4,-1351802,-5.03,,-1351802,4604150,-5955952,疫苗概念、科创板,-5.77,41843924,3515026466,1.96535,0
688488,艾迪药业,0.1,13060,-0.08,12.46,-1418211,-4.67,,-1418211,2981834,-4400045,科创板、江苏省,-4.59,44729203,2974906073,0.530762,0
002693,双成药业,0.3,64484,0.15,6.7,-1593546,-2.19,,-1593546,1115668,-2709214,并购重组、肝炎概念,-2.33,36555807,1402485023,0.674289,0
000403,派林生物,0.0,0,0.0,25.48,-1646022,-1.62,,-1646022,13960105,-15606127,医药、病毒防治,-1.62,93648302,11259628776,0.690835,0
688670,金迪克  ,0.0,0,0.0,24.0,-1870182,-3.81,,-1870182,1605352,-3475534,疫苗概念、病毒防治,-3.81,16495408,1059254040,0.890543,0
300485,赛升药业,2.2,118762,0.0,9.69,-2080023,-2.91,,-2080023,996226,-3076249,病毒防治、疫苗概念,-2.91,30710178,2003813883,1.21131,0
301166,优宁维,0.3,10836,0.14,34.95,-2213901,-3.11,,-2213901,354500,-2568401,医药、猴痘概念,-3.24,13726811,1229501241,0.76293,0
688105,诺唯赞  ,0.0,11552,-0.76,28.33,-2383128,-2.65,,-2383128,661314,-3044442,抗原检测、科创板,-1.9,31816807,3253408859,0.84588,0
002880,卫光生物,6.1,693022,0.79,31.16,-2567390,-1.2,,-2567390,5686431,-8253821,股权转让、地方国企,-1.98,48730547,1947654117,0.774908,0
000518,四环生物,2.2,236698,0.0,3.1,-2869884,-2.82,,-2869884,1197890,-4067774,医药、病毒防治,-2.82,41218591,2078264504,0.827621,0
688185,康希诺  ,0.3,55800,0.0,63.18,-2970119,-4.78,,-2970119,21856473,-24826592,医药、科创板,-4.78,91635267,6124882468,1.81898,0
301207,华兰疫苗,0.6,237444,0.12,24.55,-3476657,-2.7,,-3476657,1331002,-4807659,疫苗概念、病毒防治,-2.81,44716097,1929822092,0.808748,0
688136,科兴制药,0.8,9438,1.24,20.2,-3617837,-3.58,,-3617837,1301860,-4919697,年报增长、科创板,-4.76,31777612,1354749341,0.763502,0
688428,诺诚健华,0.0,0,0.0,9.91,-3732382,-3.13,,-3732382,1814707,-5547089,科创板、医药,-3.13,23807776,2543983911,1.18969,0
688177,百奥泰  ,0.0,0,0.0,36.7,-4184500,-2.7,,-4184500,4366261,-8550761,科创板、医药出海,-2.7,50666731,5212769185,1.26641,0
