股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
300769,德方纳米,0.5,11137891,0.19,120.0,133777873,1.02,,133777873,642219964,-508442091,固态电池、磷酸铁锂,0.82,1801171496,25195760673,1.4738,-15334334
002882,金龙羽,1.8,1251204,1.4,15.9,118752461,5.79,,118752461,221025850,-102273389,固态电池、比亚迪产业链,4.33,489003939,1761358006,4.2885,31383263
002340,格林美,0.5,2508948,0.0,7.14,56394390,1.71,,56394390,186564130,-130169740,汽车拆解、电池回收,1.71,604825964,33165976284,2.23967,23344156
600416,湘电股份,1.2,683220,0.21,19.4,28193328,0.73,,28193328,102678966,-74485638,军工、汽车零部件,0.52,269589911,14788343784,0.678234,-5812627
300751,迈为股份,1.0,2265340,-0.69,163.73,26615348,0.48,,26615348,147289706,-120674358,光伏、铜电镀,1.19,612390216,19594436985,0.666675,-1172187
002366,融发核电,1.0,265524,0.15,6.66,23495485,1.99,,23495485,55167571,-31672086,核电、军工,1.83,218805326,5105625565,0.997956,3699918
301023,江南奕帆,7.0,7622481,-3.08,51.99,19507235,5.18,,19507235,77658603,-58151368,光伏、汽车零部件,8.52,343903052,1092404890,1.67046,0
605117,德业股份,0.3,1488000,-0.61,157.82,17653751,-1.97,,17653751,149022237,-131368486,逆变器、光伏,-1.36,532319853,23077709273,0.881442,353453
300776,帝尔激光,0.2,706848,-0.34,64.18,17312778,0.44,,17312778,52451267,-35138489,光伏、异质结电池,0.79,230011452,8631979776,0.534351,0
002090,金智科技,0.8,1045824,0.16,12.47,16142920,-0.64,,16142920,41522100,-25379180,智能电网、机器人概念,-0.8,198947959,3419372279,1.6798,0
603556,海兴电力,0.4,165528,-0.52,25.79,16026963,2.3,,16026963,20663259,-4636296,智能电网、光伏,2.83,91328673,4438682204,1.31641,0
688429,时创能源,0.4,1654692,-1.55,29.97,13765011,0.81,,13765011,92561672,-78796661,光伏、科创板,2.39,289068307,891765592,0.655146,0
603959,ST百利  ,0.2,224445,-0.09,11.56,13139340,0.35,,13139340,76074586,-62935246,ST板块、汽车类,0.43,202407246,3979067538,0.859017,3744395
688033,天宜上佳,1.8,313136,-0.46,19.62,12729224,0.31,,12729224,33404026,-20674802,光伏、汽车零部件,0.77,154559197,8559943351,1.05121,0
600268,国电南自,0.7,198000,0.0,7.55,12553333,0.67,,12553333,43639583,-31086250,虚拟电厂、特高压,0.67,134828321,2864050759,0.721815,0
688707,振华新材,1.1,440489,-0.18,33.25,12499076,0.45,,12499076,52694297,-40195221,化工、国有企业,0.64,161743649,9268060112,1.07597,3329019
688598,金博股份,3.0,625741,0.25,172.23,12277589,-0.19,,12277589,65751811,-53474222,光伏、比亚迪产业链,-0.45,200850455,14373290269,0.711949,4270731
688006,杭可科技,4.0,1103664,0.54,31.38,12198181,-0.57,,12198181,28327861,-16129680,锂电设备、刀片电池,-1.1,208576332,9358392366,0.893525,3140997
601126,四方股份,0.9,120073,0.33,15.11,10581225,0.67,,10581225,24602302,-14021077,电气设备、光伏,0.33,97581979,6982300776,0.976252,4542769
002125,湘潭电化,0.4,3263868,-1.53,13.11,10380933,0.38,,10380933,84227525,-73846592,固态电池、金属锰,1.94,413064490,4842867174,1.21341,11842763
301266,宇邦新材,0.5,281400,-0.53,69.0,10006002,2.43,,10006002,20672800,-10666798,光伏设备、光伏,2.99,108193594,2587500000,0.629397,0
300340,科恒股份,0.3,2424836,0.0,14.53,9857126,4.68,,9857126,51396973,-41539847,固态电池、氢能源,4.68,353843147,2608072814,1.52565,0
300953,震裕科技,0.5,145198,0.0,75.62,9846166,-1.05,,9846166,22235762,-12389596,锂电池、机器人概念,-1.05,64623438,3446759600,0.589462,0
600550,保变电气,2.2,165135,0.0,5.08,9207138,0.59,,9207138,14070957,-4863819,股权转让、特高压,0.59,45961837,3397648331,1.09371,0
301157,华塑科技,0.5,119469,-0.56,61.13,9156935,6.85,,9156935,47406555,-38249620,数据中心、储能,7.45,247455895,869633302,3.1498,3851187
688191,智洋创新,0.8,163217,-0.12,17.7,8400645,4.0,,8400645,21634441,-13233796,华为概念、科创板,4.12,99732010,1295012482,1.32151,0
002471,中超控股,0.4,5445464,0.0,2.82,8165512,1.44,,8165512,38129519,-29964007,商业航天、柔性直流,1.44,219807016,2950160863,2.55602,0
688663,新风光  ,0.3,604329,-0.08,36.09,8070825,1.23,,8070825,45882542,-37811717,光伏、地方国企,1.32,208435508,2853364929,1.1171,0
002531,天顺风能,0.5,1881922,0.94,15.72,7932417,-1.01,,7932417,76641431,-68709014,风电零部件、并购重组,-1.93,324558782,13891241009,0.919236,-7509983
300490,华自科技,0.2,810450,-1.15,18.13,7442312,-0.49,,7442312,33271985,-25829673,固态电池、工商业储能,0.67,209439285,4322521877,0.554943,0
688499,利元亨  ,0.4,1834623,-1.06,67.99,7320482,5.61,,7320482,145709772,-138389290,固态电池、锂电设备,6.73,497545058,3904338396,3.02055,3516038
688116,天奈科技,1.5,737194,0.13,45.37,7038750,-0.4,,7038750,27719875,-20681125,固态电池、芯片,-0.53,152368110,9578749934,0.64308,0
