股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
601138,工业富联,0.9,34314540,1.86,24.86,370888599,2.94,,370888599,1689780535,-1318891936,服务器、算力租赁,1.06,3646699891,115325705164,0.953359,-14113015
002475,立讯精密,1.2,5003713,0.95,31.89,65290246,1.21,,65290246,505182230,-439891984,消费电子、华为手机,0.25,1773904805,129545169668,0.870846,21370217
300433,蓝思科技,0.7,657984,-0.07,15.19,34737233,3.12,,34737233,128486502,-93749269,机器人概念、苹果概念,3.19,463436813,28374291721,1.13153,591525
300866,安克创新,0.4,490766,1.1,72.23,30963955,2.97,,30963955,60444256,-29480301,消费电子、便携式储能,1.85,268410399,12506672292,1.58393,3319200
000021,深科技,0.8,921912,0.63,13.01,23475403,1.96,,23475403,69168399,-45692996,深圳、汽车类,1.32,331169654,12145077555,1.10526,0
002241,歌尔股份,1.3,3013452,0.98,16.55,11905677,1.66,,11905677,162003179,-150097502,VR/AR/MR、消费电子,0.67,597911179,39183086090,0.742108,24289679
301387,光大同创,0.5,1178489,0.46,43.52,5294696,-0.21,,5294696,17204441,-11909745,消费电子、苹果概念,-0.66,114384396,826880000,0.697518,0
601231,环旭电子,0.5,236913,0.6,15.05,4577637,0.33,,4577637,12782268,-8204631,智能穿戴、消费电子,-0.27,128274107,7917429153,0.682338,0
300843,胜蓝股份,1.6,12456110,0.76,37.35,3632231,5.57,,3632231,157744770,-154112539,高速连接、低空经济,4.77,876982368,1902431881,0.862627,0
603296,华勤技术,1.0,1129480,-0.27,77.24,3494552,2.99,,3494552,39194608,-35700056,阿里系AI、汽车电子,3.26,175931695,4743105722,0.758613,-5372850
603890,春秋电子,0.5,2461706,0.53,9.57,3308296,1.38,,3308296,49773905,-46465609,AI PC、特斯拉概念,0.84,281022839,2823429870,0.693314,0
600203,福日电子,0.4,2652372,0.68,7.43,2691695,1.36,,2691695,43518342,-40826647,华为概念、华为手机,0.68,330904759,3178417305,0.56042,0
002402,和而泰,1.0,346389,-0.44,11.21,2646847,-0.44,,2646847,24252600,-21605753,芯片、数字经济,0.0,222052910,8633092671,1.39574,0
002841,视源股份,1.9,178200,0.18,32.9,2108855,-0.12,,2108855,7575831,-5466976,DeepSeek、AI办公,-0.3,125709856,11841959843,1.08326,0
002635,安洁科技,1.0,209656,0.07,14.7,1856786,2.44,,1856786,8651473,-6794687,消费电子、特斯拉概念,2.37,106223533,4505445298,1.19934,0
002045,国光电器,0.5,102340,-0.08,12.13,1391539,1.85,,1391539,6254155,-4862616,AI眼镜、无线耳机,1.93,73547381,4255933220,0.732815,0
300679,电连技术,0.5,608983,0.35,40.34,771209,0.37,,771209,7013263,-6242054,新能源汽车、通信,0.02,115131884,10552337192,0.81571,0
301051,信濠光电,1.0,56700,-0.11,27.7,671236,2.48,,671236,1279096,-607860,消费电子、储能,2.59,32403094,2559101895,1.20348,0
002426,胜利精密,0.8,349010,-0.58,1.69,600891,-1.17,,600891,15839823,-15238932,AI眼镜、端侧AI,-0.59,60743006,4951817305,0.720241,0
002861,瀛通通讯,6.5,142290,0.66,9.15,120285,0.33,,120285,493614,-373329,AI眼镜、端侧AI,-0.33,20955331,777024920,0.725712,0
603052,可川科技,0.7,114240,-0.68,40.09,35293,-2.41,,35293,4961340,-4926047,消费电子、光模块,-1.74,52374898,1173033400,0.566849,0
600898,*ST美讯 ,31.6,306009,2.54,1.19,0,0.85,,0,0,0,ST板块、消费电子,-1.65,6939846,216433628,1.40934,0
300279,和晶科技,20.3,132344,0.0,4.65,-29501,-0.21,,-29501,855162,-884663,家电、多胎概念,-0.21,28669401,1521853669,0.980267,0
603380,易德龙  ,2.3,104988,0.0,20.46,-81120,1.34,,-81120,862927,-944047,服务器、算力,1.34,28163771,1280017705,0.976681,0
300822,贝仕达克,3.5,3682800,-2.36,14.3,-142172,12.6,,-142172,39072143,-39214315,机器人概念、端侧AI,15.32,272365241,1111547952,2.7061,0
688683,莱尔科技,0.0,17260,0.41,17.58,-330607,2.27,,-330607,0,-330607,芯片、科创板,1.85,5375782,1082762494,0.799358,0
688678,福立旺  ,0.0,24117,0.0,15.77,-362589,-3.49,,-362589,2952590,-3315179,特斯拉概念、汽车零部件,-3.49,50513831,1431370877,2.47333,0
300976,达瑞电子,0.6,781280,-0.96,42.26,-570409,1.78,,-570409,3494801,-4065210,消费电子、年报增长,2.77,50424896,1356130010,0.864213,0
300916,朗特智能,0.3,137916,-0.82,26.18,-647923,1.67,,-647923,8758161,-9406084,并购重组、比亚迪产业链,2.51,80619710,1224349742,0.461156,0
300968,格林精密,0.4,639000,-1.1,9.08,-985344,-0.22,,-985344,12252950,-13238294,AI眼镜、新型工业化,0.89,114105436,1792224103,0.743698,0
300686,智动力,1.5,1096900,-5.02,7.21,-1209827,-2.17,,-1209827,4877845,-6087672,折叠屏、端侧AI,3.0,59752805,1272476267,0.932083,0
603626,科森科技,1.2,143877,0.34,6.02,-1211540,1.17,,-1211540,1847735,-3059275,华为概念、华为手机,0.84,61577710,2014877898,1.02652,0
002660,茂硕电源,1.4,178488,0.12,8.05,-1302268,0.25,,-1302268,2131328,-3433596,电源、LED,0.12,44702621,1437963794,1.00311,0
002937,兴瑞科技,0.7,33696,0.72,21.1,-1424713,0.91,,-1424713,6167539,-7592252,特斯拉概念、汽车零部件,0.19,48546460,2796667937,1.17015,0
688210,统联精密,0.0,8268,0.68,20.96,-1459090,2.09,,-1459090,1559110,-3018200,消费电子、端侧AI,1.4,30067533,1983894617,1.24778,0
300793,佳禾智能,0.3,87147,0.0,12.57,-1484288,-0.48,,-1484288,8927427,-10411715,AI眼镜、端侧AI,-0.48,74466166,2815085796,0.715535,0
300115,长盈精密,0.7,554895,0.19,10.62,-1664224,1.82,,-1664224,69076824,-70741048,消费电子、灵巧手,1.63,294679942,8029532212,0.732829,0
301067,显盈科技,1.6,188940,0.0,19.73,-1999661,-1.84,,-1999661,1051420,-3051081,高速连接、端侧AI,-1.84,40699860,826709682,1.27898,0
