股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
002127,南极电商,3.6,588267,-0.25,4.09,24828454,1.74,,24828454,40154257,-15325803,电子商务、超跌,2.0,116332280,7532624489,1.25468,4099999
002640,跨境通,0.9,563603,0.27,3.77,9512084,1.34,,9512084,21992117,-12480033,跨境电商、消费电子,1.07,119538505,4573352886,0.819169,0
605136,丽人丽妆,0.2,76560,0.0,13.24,453899,0.3,,453899,4369210,-3915311,电子商务、美容护理,0.3,59061911,1980404276,0.737573,0
600365,ST通葡  ,0.3,29575,-0.61,3.28,0,0.31,,0,0,0,ST板块,0.92,4773433,1096241600,0.84805,0
300792,壹网壹创,0.5,966544,0.06,31.23,-272665,1.2,,-272665,26313434,-26586099,小红书概念、送转预期,1.13,159465087,3792757552,0.614156,0
002113,*ST天润,1.1,207501,-4.65,0.41,-377159,-4.65,,-377159,0,-377159,ST板块、湖南,0.0,2467503,329511314,7.2091,0
600539,狮头股份,1.8,46656,-0.15,6.53,-575998,0.62,,-575998,0,-575998,小红书概念、地产链,0.77,14663054,856018418,0.787864,0
300209,*ST有树,9.7,66352,0.35,2.82,-1821070,-1.05,,-1821070,0,-1821070,ST板块、数字经济,-1.4,13530530,1100290274,0.708699,0
002024,ST易购,1.4,124605,-0.51,1.94,-3636351,-1.02,,-3636351,2861139,-6497490,ST板块、平台经济,-0.51,17975481,6815620264,0.827688,0
300464,星徽股份,3.6,1009678,-1.68,6.17,-4487923,3.52,,-4487923,3954216,-8442139,跨境电商、机器人概念,5.29,80416995,1277114908,0.929255,0
301110,青木科技,1.2,1307358,-0.61,58.64,-5257039,-1.03,,-5257039,18712933,-23969972,电子商务、年报增长,-0.42,166027625,1357859103,0.645821,0
300592,华凯易佰,0.7,1425936,-2.11,29.3,-5751903,-2.04,,-5751903,45681048,-51432951,军工、首发经济,0.07,281610329,4617998052,0.633101,0
301001,凯淳股份,0.6,648870,0.84,29.73,-5908742,-0.67,,-5908742,8072823,-13981565,腾讯概念、年报增长,-1.49,102406099,808656332,0.538067,0
003010,若羽臣,0.5,3008424,0.04,25.0,-8369949,1.17,,-8369949,36320280,-44690229,电子商务、VR/AR/MR,1.13,381551758,1471570660,0.880772,0
601113,华鼎股份,4.1,35535,-0.29,3.4,-9585784,-1.73,,-9585784,2344758,-11930542,化工、年报增长,-1.45,20317483,2257944044,2.18739,0
300518,新迅达,1.0,1071543,-2.12,25.5,-11888161,-1.66,,-11888161,21490903,-33379064,网络直播、股权转让,0.47,174301589,2924908837,1.16113,0
603613,国联股份,2.4,2112987,-0.22,53.89,-13500268,0.24,,-13500268,90803618,-104303886,电子商务、新型工业化,0.47,520312351,16134837333,0.78963,-6872102
002280,ST联络,0.3,833063,-0.29,3.61,-17502088,3.14,,-17502088,55101669,-72603757,ST板块、互联网营销,3.44,239692624,6558023353,1.30284,-7249999
002315,焦点科技,0.7,9218952,0.0,38.61,-46788138,-1.83,,-46788138,123913374,-170701512,AI智能体、跨境电商,-1.83,716184533,6098221515,0.624301,-1242308
002803,吉宏股份,15.0,31974696,0.0,24.02,-70198084,3.71,,-70198084,337679059,-407877143,跨境电商、数字经济,3.71,1467807690,5612551836,1.99458,-6564431
