股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
300144,宋城演艺,2.1,1635720,-0.46,12.99,36745257,0.23,,36745257,107945690,-71200433,文化传媒、旅游,0.7,383164688,16000627580,1.01889,-665213
603136,天目湖  ,0.8,58821,-0.32,28.42,2092286,1.14,,2092286,3413755,-1321469,旅游、地方国企,1.46,37822707,2831410370,0.533479,0
002059,云南旅游,1.6,310009,0.15,6.6,2068173,0.0,,2068173,9588920,-7520747,旅游、股权转让,-0.15,47260492,2626412301,0.611542,0
002485,ST雪发,0.0,0,0.0,4.01,-31600,3.35,,-31600,368400,-400000,ST板块、并购重组,3.35,9590849,667826041,1.57865,0
603099,长白山  ,3.8,1767318,-0.49,12.05,-1388577,-1.55,,-1388577,2934929,-4323506,旅游、汽车类,-1.07,66183108,1299790300,0.445957,0
600593,大连圣亚,1.8,158808,0.53,15.16,-1412242,-0.2,,-1412242,0,-1412242,体育产业、地方国企,-0.72,18526930,945425457,0.53653,0
000796,凯撒旅业,0.7,323510,-1.42,3.38,-1719584,-3.7,,-1719584,2930302,-4649886,海南、免税,-2.31,32418559,1397983081,1.11529,0
600749,西藏旅游,0.4,150629,0.08,13.21,-1914498,-0.83,,-1914498,5249243,-7163741,旅游、低空经济,-0.9,60705087,1815571776,0.500752,0
000524,岭南控股,1.7,250509,-0.28,10.69,-3359543,0.85,,-3359543,1397298,-4756841,飞行汽车、免税,1.14,38013749,2028889823,0.7376,0
000430,张家界,0.7,239596,-0.38,7.96,-3848867,-0.38,,-3848867,4775439,-8624306,旅游、并购重组,0.0,47326724,2085469875,0.607151,0
603199,九华旅游,0.6,3226640,1.52,37.23,-3879176,-0.67,,-3879176,29542896,-33422072,旅游、地方国企,-2.16,215230961,2176866349,0.648296,0
600054,黄山旅游,2.0,186731,-0.66,13.56,-4438945,-1.17,,-4438945,3282987,-7721932,地方国企、国有企业,-0.51,78544426,2930675406,0.47697,0
000978,桂林旅游,2.2,140818,-0.77,7.82,-4956341,-0.26,,-4956341,3091545,-8047886,地方国企、国有企业,0.51,44886224,1847899146,0.580932,0
002159,三特索道,2.2,4996992,-1.74,18.63,-6252467,-1.53,,-6252467,10201998,-16454465,旅游、年报增长,0.22,117019153,1851838458,0.679482,0
002707,众信旅游,0.4,134925,-0.39,7.79,-6709172,0.65,,-6709172,22677549,-29386721,旅游、年报增长,1.04,126364884,5108160448,0.972436,0
002033,丽江股份,0.3,361725,-0.45,11.13,-7063937,-0.45,,-7063937,16666554,-23730491,旅游、西部大开发,0.0,132455040,3361300609,0.556024,0
300859,西域旅游,1.8,918270,-0.33,27.01,-7155422,0.26,,-7155422,13171889,-20327311,旅游、低空经济,0.6,105852434,1294386267,0.597402,0
600138,中青旅  ,0.3,239400,0.15,13.28,-8003147,0.0,,-8003147,21245913,-29249060,中字头、旅游,-0.15,146344728,7966236407,0.720318,0
600706,曲江文旅,0.3,1844186,-0.76,16.98,-26251126,-1.22,,-26251126,40242995,-66494121,旅游、地方国企,-0.47,360647782,2360500077,0.60484,6150507
000888,峨眉山Ａ,0.9,5554967,-1.35,12.22,-45388847,-3.02,,-45388847,47363449,-92752296,旅游、股权转让,-1.69,359236343,3886294341,0.543579,-6116883
