股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
600529,山东药玻,3.3,784164,0.39,26.69,51244613,3.53,,51244613,94600114,-43355501,疫苗概念、玻璃,3.13,343948138,12177701248,1.57884,3132230
300760,迈瑞医疗,0.7,2106300,-0.36,299.35,49697355,-0.88,,49697355,155821813,-106124458,呼吸机、深圳,-0.52,579254179,130264608135,0.627069,-8559046
603880,南卫股份,4.5,1606752,5.0,5.04,9748146,5.0,3连板,9748146,43961442,-34213296,医疗器械、江苏省,0.0,96725825,769216236,4.06498,-4838289
688050,爱博医疗,0.0,0,-0.03,201.08,9048520,-0.67,,9048520,22787424,-13738904,医疗器械、年报增长,-0.67,140171095,14006577279,0.840421,0
688139,海尔生物,8.2,385112,0.96,52.01,8361019,1.92,,8361019,13736529,-5375510,医疗器械、科创板,0.95,134048950,6255870444,1.04416,0
688626,翔宇医疗,1.0,24376,0.8,41.83,7028707,1.19,,7028707,8846040,-1817333,科创板、专精特新,0.38,32390768,2170507503,0.939659,0
300206,理邦仪器,0.7,142002,0.21,14.29,6427103,-1.18,,6427103,18570300,-12143197,AI医疗、医疗器械,-1.38,99951674,3034670447,1.07635,0
603387,基蛋生物,0.5,94944,0.08,12.9,5748352,0.08,,5748352,13200951,-7452599,医疗器械、江苏省,0.0,48527582,3935691939,0.963981,0
688161,威高骨科,1.8,143088,-0.21,43.74,5227244,0.67,,5227244,5227244,0,医疗器械、科创板,0.88,26961213,2176508569,0.732765,0
688366,昊海生科,0.3,66360,-1.71,84.09,5070956,-0.36,,5070956,14174203,-9103247,医美、年报增长,1.37,71527327,9821112775,0.927653,4291922
603222,济民健康,1.8,66600,-0.54,11.15,3567447,-0.09,,3567447,15113818,-11546371,再生医学、超跌,0.45,67515332,3073651175,0.97142,0
301093,华兰股份,1.1,941800,-0.93,33.53,3468155,-2.3,,3468155,9992811,-6524656,医疗器械、江苏省,-1.38,81854619,2507970942,1.39476,0
002223,鱼跃医疗,3.4,1222020,0.03,33.02,3347995,0.55,,3347995,38579507,-35231512,呼吸机、血氧仪,0.52,181118937,18911628813,0.827617,-3007702
300832,新产业,3.3,134044,0.66,57.95,3229033,0.09,,3229033,17477548,-14248515,猴痘概念、三季报增长,-0.57,159321484,40472208258,0.742224,0
688029,南微医学,6.2,206071,-0.92,83.42,3207757,0.68,,3207757,21032720,-17824963,医药、年报增长,1.61,115601183,7336986482,0.747491,0
688277,天智航  ,2.6,96658,0.48,16.55,3087535,-0.54,,3087535,11044308,-7956773,医疗器械、科创板,-1.02,74360173,4106252548,0.904256,0
300396,迪瑞医疗,0.2,57086,0.57,33.39,2567288,0.0,,2567288,5831338,-3264050,国有企业、猴痘概念,-0.57,55011815,4729015037,0.795528,0
688026,洁特生物,4.9,61510,-0.56,18.05,2554567,1.69,,2554567,9312689,-6758122,病毒防治、年报增长,2.27,27211928,1277939825,1.63726,0
688212,澳华内镜,13.0,182674,0.0,68.06,2264858,-2.65,,2264858,7633217,-5368359,科创板、医疗器械,-2.65,78244364,5893730566,1.02686,0
688068,热景生物,0.0,376766,0.53,43.48,2250313,-0.23,,2250313,7304715,-5054402,医疗器械、科创板,-0.75,34284742,2489611179,0.502581,0
300439,美康生物,3.3,211968,0.09,11.37,2199018,-1.22,,2199018,4853963,-2654945,新冠检测、猴痘概念,-1.3,56053630,2333932685,1.25022,0
300003,乐普医疗,0.9,374486,0.35,23.17,2021736,-0.04,,2021736,19944474,-17922738,减肥药、抗原检测,-0.39,242650874,27317220814,1.05987,0
300633,开立医疗,15.1,1667904,1.25,57.83,1962351,-4.51,,1962351,59981947,-58019596,医疗器械、新型工业化,-5.69,353768494,13842602491,1.43406,0
688236,春立医疗,0.0,38346,-0.12,33.32,1891633,-3.14,,1891633,3009679,-1118046,医药、科创板,-3.03,34391145,2590881399,1.23445,0
301367,怡和嘉业,2.0,505899,-0.29,171.71,1854029,-4.5,,1854029,23204077,-21350048,外贸、贬值受益,-4.22,171503103,2747360000,1.48216,0
688298,东方生物,2.4,90440,0.27,51.11,1831142,-0.83,,1831142,6418832,-4587690,新冠检测、芯片,-1.1,59550712,4416928244,0.6816,0
600055,万东医疗,12.8,207774,0.79,20.37,1653512,0.79,,1653512,15542208,-13888696,医疗器械、机器人概念,0.0,57370891,7819426107,0.69869,3788417
600538,国发股份,0.0,0,0.0,4.17,1393205,1.21,,1393205,3811456,-2418251,股权转让、医药,1.21,16773532,1808796602,1.05215,0
600807,济高发展,1.0,41400,-0.33,3.03,1382314,0.66,,1382314,2832996,-1450682,基因疗法、并购重组,1.0,14727589,2088469200,0.984983,0
688314,康拓医疗,0.0,50161,-0.08,36.81,1369824,-1.52,,1369824,2432716,-1062892,科创板、3D打印,-1.45,18472578,758140809,0.757842,0
603658,安图生物,1.7,390550,0.02,53.32,990480,-0.32,,990480,7019150,-6028670,医疗器械、猴痘概念,-0.34,91819160,9874639209,0.817162,0
688580,伟思医疗,0.0,98717,0.36,71.46,943773,0.04,,943773,5585985,-4642212,机器人概念、科创板,-0.32,30985932,1769867328,0.885082,0
688108,赛诺医疗,0.8,2092173,0.88,10.0,893772,-1.96,,893772,30566551,-29672779,医疗器械、科创板,-2.82,219577988,3191001300,0.878362,0
002950,奥美医疗,4.8,103200,0.1,10.45,809314,1.36,,809314,4020441,-3211127,医疗器械、病毒防治,1.26,43575772,1624714838,1.22058,0
301122,采纳股份,1.9,155435,0.22,32.58,697567,0.62,,697567,697567,0,医疗器械、江苏省,0.4,11332323,1129441412,0.698879,0
301363,美好医疗,81.0,348543,-1.35,42.35,625105,-2.91,,625105,2653183,-2028078,深圳、呼吸机,-1.58,59085006,1705033954,0.978022,0
688767,博拓生物,0.2,55552,0.03,29.5,573319,1.41,,573319,1175056,-601737,医疗器械、年报增长,1.37,19317880,1153713288,0.959244,0
603309,维力医疗,2.5,54016,-0.71,17.14,516829,0.82,,516829,2010750,-1493921,医疗器械、三季报增长,1.54,38148199,2464182486,0.688454,0
688217,睿昂基因,0.0,0,-0.02,40.07,512853,-1.35,,512853,1647926,-1135073,科创板、医疗器械,-1.35,13731980,1247746496,0.785196,0
688607,康众医疗,0.0,0,1.89,19.51,384284,-0.56,,384284,384284,0,医疗器械、年报增长,-0.56,13922363,962214419,0.841013,0
688581,安杰思  ,5.6,720081,-1.98,125.3,383296,6.22,,383296,22719694,-22336398,医疗器械、科创板,8.37,131519091,1618864598,1.02285,3649864
688253,英诺特  ,2.6,82450,0.17,24.87,231726,2.73,,231726,3355645,-3123919,流感、年报增长,2.56,30044564,743142062,1.14777,0
300326,凯利泰,2.3,178089,0.3,6.69,215099,0.6,,215099,9538130,-9323031,医药、专精特新,0.3,56848486,4459742963,1.34888,0
688085,三友医疗,0.0,16182,0.6,26.65,113123,-0.6,,113123,2147817,-2034694,科创板、专精特新,-1.19,31655309,5093237936,0.841013,0
688656,浩欧博  ,0.1,41676,-0.03,35.7,0,0.37,,0,0,0,股权转让、科创板,0.39,3223546,644682310,0.612351,0
301097,天益医疗,0.0,0,0.0,48.08,-55,0.23,,-55,472980,-473035,医疗器械、医药,0.23,13216726,882136645,0.987773,0
