股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
002444,巨星科技,1.9,370600,0.0,18.7,65725942,10.0,首板,65725942,154512921,-88786979,机器人概念、人工智能,10.0,473723711,13108362762,3.77327,33565705
002530,金财互联,0.8,173628,0.0,8.48,20400830,3.54,,20400830,98974880,-78574050,AI智能体、华为概念,3.54,323405369,3920903244,2.22992,13618260
603308,应流股份,50.4,5978640,4.95,16.43,17752637,0.37,,17752637,71951994,-54199357,燃气轮机、低空经济,-4.37,249495909,8167466141,2.22296,-7632860
000530,冰山冷热,6.6,4261849,0.19,5.51,15229160,4.75,,15229160,44649829,-29420669,体育产业、病毒防治,4.55,270457806,2363953940,0.997063,0
002520,日发精机,0.9,66150,-0.38,5.48,13874477,3.99,,13874477,23829137,-9954660,机器人概念、军工,4.38,100687573,2846153817,1.73267,0
300145,中金环境,2.8,816633,0.36,2.86,11377976,2.88,,11377976,23626256,-12248280,数据中心、算力,2.51,91420693,3797274597,1.00791,0
301317,鑫磊股份,5.4,2457019,-1.48,29.88,9617927,2.68,,9617927,52954821,-43336894,汽车零部件、新型工业化,4.22,222724540,1113748674,0.961891,-4529776
600558,大西洋  ,2.2,1460624,-0.52,3.88,8235912,0.0,,8235912,23780744,-15544832,年报增长、军工,0.52,117059853,2319218005,1.12172,0
603912,佳力图  ,0.7,1451796,-1.01,11.27,8093979,3.58,,8093979,71951756,-63857777,液冷服务器、数字能源,4.64,396801953,1937255377,1.18137,0
002514,宝馨科技,0.7,369600,0.12,8.4,6996903,1.94,,6996903,18743893,-11746990,机器人概念、智能电网,1.82,122165452,3715547686,1.33485,0
301268,铭利达,10.0,1234240,0.28,41.92,6951855,-1.23,,6951855,42017856,-35066001,汽车零部件、新型工业化,-1.5,213076041,7124433114,1.52467,17864903
002903,宇环数控,1.1,180560,0.0,25.34,6930707,3.85,,6930707,18992566,-12061859,机器人概念、小米概念,3.85,120475454,2166813075,1.31988,3756000
688305,科德数控,23.5,412735,-1.14,88.4,6903426,0.91,,6903426,33391780,-26488354,工业母机、新型工业化,2.08,105482206,3073780911,1.00666,0
002639,雪人股份,0.3,103768,0.39,7.79,6829658,2.5,,6829658,20167716,-13338058,数据中心、年报增长,2.1,105945675,4765532588,1.22341,7782223
603269,海鸥股份,2.0,1123500,0.66,11.22,6007413,5.55,,6007413,13910741,-7903328,液冷服务器、数据中心,4.86,113371594,1444719477,1.1492,0
000837,秦川机床,2.1,1235853,0.17,12.25,5841160,5.15,,5841160,134214423,-128373263,机器人概念、工业母机,4.97,635420063,5906915166,2.5504,8976638
300828,锐新科技,2.1,35275,0.14,14.73,5260033,4.54,,5260033,14044713,-8784680,机器人概念、光刻机,4.39,127521146,1436778653,6.70399,0
688308,欧科亿  ,0.4,185516,0.54,51.06,5075375,5.15,,5075375,11418691,-6343316,工业4.0、工业母机,4.59,92862806,2976767205,1.2728,0
300700,岱勒新材,0.2,43848,-0.59,15.92,4879248,4.67,,4879248,14725841,-9846593,芯片、光伏,5.29,65785057,2465194101,1.15717,0
300263,隆华科技,1.4,231084,-0.38,7.95,4425156,0.76,,4425156,30327574,-25902418,OLED、芯片,1.15,107962358,5468528656,0.845547,0
300420,五洋自控,0.1,6831,0.34,3.19,4218172,7.77,,4218172,24764935,-20546763,智慧停车、新型工业化,7.41,130806267,2836724576,3.80584,0
603131,上海沪工,0.6,11460,0.09,11.73,4013482,2.45,,4013482,5941603,-1928121,卫星导航、新型工业化,2.36,37808182,1884687134,1.1828,0
300503,昊志机电,1.3,170578,-0.8,10.17,3194353,2.31,,3194353,9257244,-6062891,减速器、工业母机,3.14,74089980,1920782560,0.7352,0
