股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
601728,中国电信,2.5,10562465,-2.47,6.28,290837675,-3.24,,290837675,789941724,-499104049,AI政务、6G,-0.79,1810430451,80869295567,1.70189,5555402
600050,中国联通,8.1,13599144,-1.69,5.22,169032590,-1.69,,169032590,755901576,-586868986,AI政务、通信,0.0,1580350506,67142316071,1.2554,-20253848
002123,梦网科技,5.4,1002496,0.86,14.68,27248382,5.16,,27248382,137955604,-110707222,DeepSeek、超高清视频,4.26,559630237,9520022218,2.24889,-4341929
002544,普天科技,4.0,817700,0.32,21.69,15153059,-1.54,,15153059,54131153,-38978094,信创、卫星导航,-1.86,143271882,9077472944,1.48856,-13219460
002929,润建股份,0.5,714560,0.05,41.07,9837691,1.21,,9837691,33217980,-23380289,阿里系AI、数字经济,1.16,216298609,3757836372,1.27705,0
300513,恒实科技,0.5,927180,0.13,15.02,6677697,-0.73,,6677697,51500376,-44822679,虚拟电厂、芯片,-0.86,199814956,3949474761,0.725608,3252255
300025,华星创业,0.9,2381880,-0.43,14.61,5750465,5.41,,5750465,129808573,-124058108,通信、数字经济,5.87,425179265,5588487075,0.664425,-2667169
300050,世纪鼎利,0.2,25251,0.0,4.45,5403868,0.45,,5403868,8768766,-3364898,华为海思、消费电子,0.45,41995005,1840580007,0.759059,0
603220,中贝通信,0.2,71850,0.56,14.6,3800632,2.17,,3800632,5360892,-1560260,算力租赁、通信,1.6,74184592,3568528139,1.1737,0
000839,中信国安,0.5,104648,0.0,2.06,1031309,0.0,,1031309,5869221,-4837912,DeepSeek、广电网,0.0,20635735,5133290288,0.602543,0
603602,纵横通信,2.3,87244,0.39,12.73,-47102,-0.39,,-47102,468463,-515565,飞行汽车、5G,-0.78,18095849,1802763147,0.709494,0
600289,*ST信通 ,10.8,24948,0.0,2.29,-135723,-0.87,,-135723,316385,-452108,ST板块、三季报增长,-0.87,4298115,892428595,0.717005,0
603206,嘉环科技,3.2,185606,0.34,17.35,-267974,-0.57,,-267974,2090088,-2358062,阿里系AI、国产软件,-0.91,32368667,1512919792,0.683218,0
002148,北纬科技,2.2,298358,0.32,6.24,-649089,1.13,,-649089,7082822,-7731911,机器人概念、通信,0.81,52883615,2630138716,0.929892,0
300310,宜通世纪,3.9,1198470,-1.3,4.65,-682954,0.87,,-682954,24999514,-25682468,机器人概念、5G,2.2,142715726,3001701570,0.857857,0
603559,*ST通脉 ,0.0,0,0.0,6.35,-900187,-1.55,,-900187,1498089,-2398276,ST板块、通信,-1.55,22572565,862691361,1.07796,0
301139,元道通信,15.2,359148,-0.75,29.13,-1110494,-1.25,,-1110494,1684381,-2794875,算力、通信,-0.51,36206396,885552000,1.19193,0
301380,挖金客,2.4,824320,-0.64,51.4,-1189873,-0.87,,-1189873,9154382,-10344255,小红书概念、数据要素,-0.23,98445056,873800000,0.846845,0
301428,世纪恒通,0.6,827400,-0.69,42.13,-2500284,-0.38,,-2500284,16133662,-18633946,腾讯系AI 、数据要素,0.31,162142054,985635521,0.647633,0
000971,*ST高升,0.3,1159111,1.22,1.7,-2510603,3.66,,-2510603,6236665,-8747268,ST板块、华为概念,2.41,39566433,1188157494,1.74071,0
000889,ST中嘉,1.4,328990,-1.76,1.65,-3107416,-2.94,,-3107416,4904768,-8012184,ST板块、通信,-1.2,37725855,1068421656,1.03119,0
300597,吉大通信,3.1,1086150,0.72,9.61,-4027954,-0.72,,-4027954,11932490,-15960444,5G、通信,-1.44,184728558,1903790698,1.73303,0
603322,超讯通信,4.2,14752640,3.82,34.3,-6057493,0.03,,-6057493,184995272,-191052765,DeepSeek、5G,-3.65,574288339,3371375735,1.11395,-469825
002467,二六三,2.7,407672,0.0,5.24,-6265574,0.0,,-6265574,17405165,-23670739,智谱AI、云计算,0.0,114823918,5944296910,0.650014,0
301382,蜂助手,0.6,1509012,-0.62,44.74,-7812027,-1.58,,-7812027,30664760,-38476787,华为概念、字节概念,-0.97,258069788,1618990497,0.590111,0
300603,立昂技术,1.5,5138672,-1.81,13.69,-8839414,-1.01,,-8839414,81527237,-90366651,算力租赁、网红经济,0.81,483336938,3024002502,1.21479,0
300578,会畅通讯,1.1,826625,-0.65,21.29,-9861783,-0.47,,-9861783,22009591,-31871374,信创、通信,0.19,113108603,2810137301,0.8306,-9455734
300292,吴通控股,5.1,2062109,-0.48,4.11,-12922312,-0.96,,-12922312,38236730,-51159042,三季报增长、5G,-0.48,172494568,4288408524,0.739392,0
600804,*ST鹏博 ,0.2,728364,0.74,5.32,-14789174,-1.85,,-14789174,62013821,-76802995,ST板块、数字经济,-2.56,212492683,6797151200,0.960409,-4918891
300959,线上线下,1.1,472472,-0.45,38.79,-14862005,-3.56,,-14862005,16547998,-31410003,腾讯概念、通信,-3.12,103878400,1270574747,0.740887,-4654800
300211,亿通科技,0.9,514492,0.38,10.37,-15297528,-2.08,,-15297528,5590310,-20887838,AI眼镜、脑机接口,-2.45,92680569,1570359457,0.513555,0
002115,三维通信,0.5,308321,-0.16,6.4,-16814304,-0.31,,-16814304,10695120,-27509424,小红书概念、平台经济,-0.16,118070950,4037499417,0.853887,0
