股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
600089,特变电工,16.0,20324279,-2.09,22.76,51085356,-1.0,,51085356,560864070,-509778714,硅料、光伏,1.11,1358516730,72549621323,1.28109,-9743323
600098,广州发展,1.4,654100,-0.32,6.16,9001465,-0.96,,9001465,36349202,-27347737,电力、光伏,-0.65,108501886,6208875407,0.809143,0
600784,鲁银投资,0.6,339138,0.0,7.05,6878933,3.52,,6878933,14184834,-7305901,并购重组、股权转让,3.52,81069074,3053606038,1.92815,0
600620,天宸股份,26.1,273775,-1.27,11.92,5565956,1.02,,5565956,11645842,-6079886,年报增长、光伏,2.32,58423966,4328975729,1.1711,0
000833,粤桂股份,2.3,1080540,-0.74,6.7,1957654,-0.3,,1957654,5129378,-3171724,固态电池、白糖,0.45,32892911,2070027707,1.14433,0
000632,三木集团,4.6,270255,-0.71,4.25,716421,0.71,,716421,3380483,-2664062,房地产、股权转让,1.43,31261152,1432286902,1.05081,0
600083,*ST博信 ,1.5,450042,0.43,7.16,679320,2.58,,679320,4977414,-4298094,ST板块、新型工业化,2.14,51214538,1164897098,0.771727,0
600051,宁波联合,0.9,139684,-0.54,7.44,-332655,-0.4,,-332655,943624,-1276279,地产链、有色金属,0.13,15311762,1640557258,0.927351,0
600647,退市同达,0.5,111800,-0.38,13.06,-390908,0.08,,-390908,653865,-1044773,再生医学、超跌,0.46,9015740,1077255814,0.757506,0
600881,亚泰集团,0.9,331359,-0.46,2.17,-561507,-0.46,,-561507,3013527,-3575034,房地产、猴痘概念,0.0,13291709,6036776155,0.824529,0
300208,*ST中程,0.7,37392,0.26,7.96,-838907,2.45,,-838907,1793183,-2632090,ST板块、光伏EPC,2.18,40530056,2853728384,1.2166,0
000631,顺发恒业,6.6,93960,0.69,2.88,-849932,0.0,,-849932,1006506,-1856438,房地产、风电,-0.69,12117061,2709542234,0.688557,0
600805,悦达投资,0.1,7470,0.24,4.18,-1443256,0.97,,-1443256,1311932,-2755188,无人驾驶、智能驾驶,0.72,16024214,2345739685,1.05275,0
000820,神雾节能,0.7,40370,0.0,3.67,-1454675,0.0,,-1454675,0,-1454675,固废处理、超跌,0.0,11319098,1055700896,1.11492,0
600689,上海三毛,8.2,774443,0.0,9.27,-1778008,-1.49,,-1778008,3255000,-5033008,外贸、股权转让,-1.49,33074636,926852784,1.02535,0
000753,漳州发展,1.5,1187405,-0.46,4.54,-1983928,4.85,,-1983928,39298791,-41282719,并购重组、光伏,5.34,167291333,2799494969,2.14135,0
600070,*ST富润 ,1.4,185328,-1.89,3.03,-2788333,-4.72,,-2788333,5650914,-8439247,ST板块、异质结电池,-2.88,32511158,1229461878,1.54377,0
002575,群兴玩具,0.0,0,0.0,5.21,-2825305,1.96,,-2825305,0,-2825305,算力、DeepSeek,1.96,22823664,2804406292,1.35816,0
002072,凯瑞德,0.3,3738,0.65,6.21,-3051215,0.32,,-3051215,325728,-3376943,并购重组、股权转让,-0.32,15042070,1190062796,1.17105,0
600766,退市园城,0.1,11209,0.1,10.69,-4368305,5.01,首板,-4368305,10150385,-14518690,一季报增长、军工,4.91,40005673,1703148150,1.35403,-4275999
000622,*ST恒立,3.9,185652,0.0,3.87,-5417110,1.31,,-5417110,2235074,-7652184,ST板块、汽车热管理,1.31,38275788,1246919395,0.671237,0
600770,综艺股份,1.5,46816,0.19,5.37,-7375276,1.13,,-7375276,2455081,-9830357,创投、芯片,0.94,37551567,3898623222,0.900754,0
000652,泰达股份,0.6,110148,0.0,4.05,-7768685,-1.46,,-7768685,9679152,-17447837,创投、病毒防治,-1.46,59016554,3998584409,1.76784,-7449384
002213,大为股份,4.7,2350972,-2.77,15.3,-8608628,-1.35,,-8608628,80121663,-88730291,比亚迪产业链、汽车零部件,1.46,306625381,2537659162,1.69804,8091265
600676,交运股份,1.1,13946970,4.94,4.93,-28292918,1.44,,-28292918,92606830,-120899748,国有企业、网约车,-3.33,517432714,2717731470,3.97734,4027867
