股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
600201,生物股份,1.0,196803,-0.1,9.92,2961119,-0.8,,2961119,13877559,-10916440,医药、农业,-0.7,122715081,9903418983,0.815919,0
688098,申联生物,0.0,5187,0.0,7.39,921937,-0.27,,921937,1316892,-394955,农业、科创板,-0.27,8587250,1676445863,0.87516,0
603718,海利生物,3.0,115072,-0.43,9.39,-5394,0.75,,-5394,310806,-316200,并购重组、病毒防治,1.19,17176240,3925018046,0.454009,0
300871,回盛生物,0.1,14985,0.12,16.78,-943679,0.9,,-943679,0,-943679,农业、医药,0.78,19293495,1216411552,0.879409,0
300119,瑞普生物,18.1,317474,1.39,17.42,-1803928,0.69,,-1803928,5354569,-7158497,农业、疫苗概念,-0.68,67567872,4485366816,0.97627,0
603566,普莱柯  ,0.9,61075,-0.37,24.55,-1813781,0.12,,-1813781,5238716,-7052497,动物疫苗、农业,0.49,80775785,5969682050,1.48656,0
002688,金河生物,2.9,88270,-0.87,4.57,-3994221,-0.44,,-3994221,1458497,-5452718,饲料、并购重组,0.44,33758496,2394147440,1.021,0
300021,大禹节水,0.8,298782,0.0,5.07,-5861617,0.8,,-5861617,2722662,-8584279,水利、华为概念,0.8,41639120,2400966413,0.858649,0
002556,辉隆股份,0.4,124312,-0.26,7.6,-6525838,0.0,,-6525838,14003995,-20529833,磷化工、供销社,0.26,42661971,4491258394,1.08681,0
600195,中牧股份,1.5,146493,-0.25,11.95,-6926726,0.08,,-6926726,6139497,-13066223,农业、国有企业,0.34,77125184,6179043379,0.801741,0
002141,*ST贤丰,6.9,360048,0.0,3.18,-8281929,1.92,,-8281929,1385708,-9667637,ST板块、盐湖提锂,1.92,39933588,2164924638,1.25667,0
688526,科前生物,0.9,47026,0.27,21.98,-9649561,-2.01,,-9649561,7534291,-17183852,农业、科创板,-2.27,58914731,2746909815,0.921055,0
002868,绿康生化,6.1,1718136,3.43,34.88,-9925472,2.26,,-9925472,20880546,-30806018,光伏、光伏胶膜,-1.13,160298156,1660998417,2.39466,0
