股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
300797,钢研纳克,1.5,891744,0.53,13.7,11966079,3.79,,11966079,33530394,-21564315,军工、芯片,3.24,171758742,1727593742,0.831522,-3189334
600654,中安科  ,15.2,150114,0.0,2.07,8926811,5.08,首板,8926811,10335356,-1408545,人工智能、比亚迪产业链,5.08,22049181,2568893958,1.3223,0
600136,ST明诚  ,0.7,82844,0.0,2.92,5232689,5.04,首板,5232689,7922245,-2689556,ST板块、股权转让,5.04,28654239,928716952,2.20175,0
300572,安车检测,3.4,123006,-0.44,16.55,4963214,4.48,,4963214,18168170,-13204956,汽车检测、汽车零部件,4.95,85557444,2797836279,2.48573,4465509
603183,建研院  ,0.5,100947,0.21,4.88,3613462,1.24,,3613462,5966662,-2353200,房屋检测、光伏,1.04,34026348,1924969164,1.47753,0
300938,信测标准,1.2,137972,0.67,40.85,2427486,1.34,,2427486,2837283,-409797,特斯拉概念、汽车零部件,0.67,27153923,2144538333,1.77366,0
300662,科锐国际,0.0,0,0.0,31.61,1607002,-1.71,,1607002,3591253,-1984251,就业概念、华为概念,-1.71,36413425,4338953809,1.04554,0
600861,北京人力,0.1,7584,0.16,25.08,1287765,-0.63,,1287765,4791070,-3503305,就业概念、地产链,-0.79,26728955,5246849661,0.723804,0
002858,力盛体育,0.1,56270,0.79,16.66,1050680,1.46,,1050680,8149736,-7099056,体育产业、web3.0,0.66,72889762,2077802003,0.783069,0
300215,电科院,0.0,153000,0.2,5.05,900435,1.2,,900435,2018999,-1118564,变压器、智能电网,1.0,14460333,1572405061,0.854888,0
300795,米奥会展,0.0,0,0.0,34.46,537146,1.03,,537146,1212640,-675494,首发经济、平台经济,1.03,21858636,2247971605,1.06337,0
300012,华测检测,0.6,217695,-0.05,18.68,379245,-1.37,,379245,8505980,-8126735,军工、华为概念,-1.32,139983497,21654639646,1.13335,0
600662,外服控股,0.9,73834,0.18,5.47,49868,-0.55,,49868,428536,-378668,上海国资改革、国有企业,-0.73,28259270,3470873819,1.04567,0
002057,中钢天源,0.0,0,0.0,8.81,19805,1.03,,19805,1901380,-1881575,稀土永磁、有色金属,1.03,28709903,5005646085,0.861247,0
003008,开普检测,0.2,138924,0.07,27.67,-41228,1.65,,-41228,765696,-806924,汽车检测、机器人概念,1.58,16959778,969622751,1.09634,0
603060,国检集团,0.9,13032,-0.64,10.88,-72009,-0.46,,-72009,1533406,-1605415,房屋检测、光伏,0.18,18827113,3106975829,0.953466,0
301115,建科股份,0.6,68285,0.05,19.52,-361920,0.1,,-361920,415987,-777907,房屋检测、芯片,0.05,11952050,1822012524,0.632448,0
002967,广电计量,2.5,156350,0.0,14.9,-492338,1.02,,-492338,1759094,-2251432,年报增长、飞行汽车,1.02,37104069,3565257482,0.825142,0
301289,国缆检测,2.3,346596,0.43,51.26,-784116,1.0,,-784116,8038083,-8822199,核电、超导概念,0.57,72368566,1300449921,0.93047,0
300962,中金辐照,1.3,211945,0.05,18.4,-960972,-0.11,,-960972,5562083,-6523055,年报增长、国有企业,-0.16,47452093,1757578550,1.23186,0
300860,锋尚文化,1.4,250586,-0.06,51.68,-1184213,1.0,,-1184213,944442,-2128655,首发经济、低空经济,1.06,23400589,2504944774,0.463589,0
300416,苏试试验,0.5,141540,0.24,16.7,-2057087,-0.65,,-2057087,10703402,-12760489,特斯拉概念、汽车零部件,-0.89,108754953,5744467715,1.02947,0
002243,力合科创,1.9,102720,0.35,8.53,-2511175,0.0,,-2511175,6811160,-9322335,深圳、芯片,-0.35,55490916,4514306682,0.763604,0
688334,西高院  ,0.5,28559,-0.3,17.13,-2586420,1.78,,-2586420,4205750,-6792170,智能电网、军工,2.09,52849974,1222987425,1.56641,0
301306,西测测试,1.9,106920,0.31,32.54,-3497964,0.74,,-3497964,1921148,-5419112,存储、军工,0.43,26802604,1278564000,1.06602,0
301169,零点有数,2.2,3762516,2.0,57.17,-4768342,-1.43,,-4768342,34100812,-38869154,数据要素、消费电子,-3.36,259114659,1608304500,0.83088,0
301228,实朴检测,2.2,368361,0.98,19.37,-5332532,0.36,,-5332532,4039910,-9372442,食品安全、土壤修复,-0.62,74586668,910650797,0.913551,0
300887,谱尼测试,0.8,94635,0.48,20.81,-7575614,-0.57,,-7575614,8090585,-15666199,特斯拉概念、汽车零部件,-1.05,62638340,7563735804,1.54183,0
600158,中体产业,0.6,236250,0.34,8.8,-8294783,0.92,,-8294783,18587943,-26882726,体育产业、数据中心,0.57,94852900,6214417121,0.804543,0
600826,兰生股份,0.9,202140,0.27,11.13,-10733510,-0.62,,-10733510,735019,-11468529,上海、首发经济,-0.89,42251169,2185966219,1.36191,0
