股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
300318,博晖创新,10.3,306272,2.36,5.82,9863602,5.82,,9863602,17351374,-7487772,医疗器械、新冠检测,3.37,69530188,2192876304,1.77259,0
688428,诺诚健华,0.4,45767,0.99,11.74,8467750,-3.37,,8467750,11068605,-2600855,科创板、医药,-4.32,65546443,3126162033,2.11444,0
002693,双成药业,0.7,1528560,0.99,13.4,8213914,2.52,,8213914,32143988,-23930074,并购重组、肝炎概念,1.52,175330767,2808700646,0.65892,0
000518,四环生物,0.4,92582,1.28,2.43,6667252,3.4,,6667252,10192231,-3524979,医药、病毒防治,2.1,45263616,1629091208,0.808294,0
301207,华兰疫苗,16.4,2516800,3.23,17.99,6635025,5.51,,6635025,32229102,-25594077,疫苗概念、病毒防治,2.22,153458040,2548256299,2.93265,3305109
002007,华兰生物,10.2,2508615,1.52,16.38,5732434,3.61,,5732434,50471048,-44738614,医药、病毒防治,2.06,224933083,16021863155,2.43205,-4830000
688276,百克生物,0.8,106310,0.86,22.67,5361459,2.07,,5361459,15549182,-10187723,疫苗概念、医药,1.21,59437443,2673980812,1.54234,0
688278,特宝生物,2.7,972586,-0.05,81.4,5099505,0.64,,5099505,25763337,-20663832,年报增长、创新药,0.69,194284652,13934533464,1.04497,0
688687,凯因科技,0.2,11400,0.66,23.1,4835960,1.99,,4835960,8694813,-3858853,医药、科创板,1.32,41119954,3062066044,0.963908,0
300142,沃森生物,1.3,731592,1.16,11.36,2298830,1.79,,2298830,40758485,-38459655,医药、股权转让,0.62,197661509,17712610525,1.08049,0
688185,康希诺  ,1.1,275152,-0.03,59.6,2093550,2.72,,2093550,18755462,-16661912,医药、科创板,2.76,100305171,5771278510,1.4294,0
688105,诺唯赞  ,1.5,61548,0.84,20.49,2046706,1.59,,2046706,4591822,-2545116,抗原检测、科创板,0.74,44743779,5623951556,1.8085,0
688331,荣昌生物,3.2,809909,0.14,27.89,1849350,0.11,,1849350,9416026,-7566676,医药、医药出海,-0.04,97056618,4516721688,0.979304,0
688739,成大生物,10.4,701504,-0.23,26.06,1730610,0.62,,1730610,7309144,-5578534,国有企业、医药,0.85,56443002,4919769310,1.28477,0
688137,近岸蛋白,0.0,0,0.0,31.79,1275346,1.7,,1275346,1275346,0,医药、CRO,1.7,9497480,717037144,1.41117,0
688488,艾迪药业,8.3,72800,0.0,7.41,1159938,1.79,,1159938,1526433,-366495,创新药、医药,1.79,18483719,1842732122,0.719348,0
688177,百奥泰  ,2.0,15056,1.02,19.03,1092807,2.15,,1092807,1760110,-667303,创新药、医药,1.12,28508746,3089733294,1.18224,0
300122,智飞生物,0.6,1755996,0.83,24.29,1085488,0.83,,1085488,58991403,-57905915,医药、创新药,0.0,274382692,26520730777,0.916851,461510
600161,天坛生物,1.8,2040228,0.62,21.26,788294,1.92,,788294,73896694,-73108400,新冠药概念、国有企业,1.29,306932630,22837515511,0.745832,-4627031
688670,金迪克  ,0.9,109182,1.91,12.11,729037,5.12,,729037,1093236,-364199,疫苗概念、病毒防治,3.15,14063934,573491429,1.32552,0
300683,海特生物,0.0,0,0.0,22.82,386410,2.42,,386410,386410,0,CRO、创新药,2.42,19092315,1809442759,0.908879,0
688319,欧林生物,0.4,10295,0.0,11.39,243232,-0.87,,243232,3420570,-3177338,疫苗概念、科创板,-0.87,19485209,3149326774,1.03773,0
301393,昊帆生物,1.0,67847,1.01,40.13,56801,1.57,,56801,2022126,-1965325,减肥药、CRO,0.55,18691494,1619606670,0.978773,0
837344,三元基因,0.0,34900,0.87,17.13,0,-0.98,,0,0,0,北交所,-1.83,7201104,711563883,0.570753,0
430047,诺思兰德,0.0,46080,0.96,11.66,0,2.19,,0,0,0,北交所,1.22,11694910,1918853606,0.99228,0
833575,康乐卫士,0.4,81419,-0.21,18.72,0,-1.73,,0,0,0,北交所,-1.53,24135290,3450786528,0.952685,0
688443,智翔金泰,0.1,15000,1.05,24.61,-336335,-0.53,,-336335,333350,-669685,医药、创新药,-1.56,32182932,2806526492,1.01624,0
300601,康泰生物,1.8,733765,1.11,14.76,-353790,2.71,,-353790,17089994,-17443784,医药、深圳,1.58,145756830,8975251688,0.951039,0
301166,优宁维,0.0,0,0.0,28.25,-372798,1.88,,-372798,0,-372798,医药、减肥药,1.88,13218673,993802863,0.803669,0
002880,卫光生物,6.0,80370,0.3,26.77,-560899,0.22,,-560899,0,-560899,国有企业、股权转让,-0.07,19704978,1648121506,1.1562,0
688336,三生国健,0.8,123098,0.18,22.48,-651570,0.49,,-651570,1588681,-2240251,创新药、医药,0.31,58470216,3199816502,1.2104,0
300485,赛升药业,1.1,121264,1.32,6.94,-823735,2.06,,-823735,1931677,-2755412,病毒防治、医药,0.73,30015812,1435136052,1.21518,0
688180,君实生物,2.9,749516,0.34,26.4,-870207,0.92,,-870207,14697657,-15567864,医药、新冠药概念,0.57,141656959,15845441342,1.4083,0
002581,未名医药,1.2,241570,1.4,10.23,-888987,2.2,,-888987,3459299,-4348286,医药、股权转让,0.79,48390415,3345307350,0.843981,0
301080,百普赛斯,0.6,147540,0.49,50.14,-1134763,2.45,,-1134763,4390853,-5525616,医药、病毒防治,1.95,74483161,4541990915,1.09134,0
688163,赛伦生物,0.0,0,0.0,17.3,-1288966,0.41,,-1288966,0,-1288966,医药、科创板,0.41,14806678,767635600,0.995474,0
688136,科兴制药,0.0,0,0.0,18.12,-1485170,1.34,,-1485170,1208208,-2693378,医药、医药出海,1.34,24882605,1229955973,0.73011,0
002773,康弘药业,0.5,387652,1.04,19.31,-1681541,0.16,,-1681541,2276519,-3958060,医药、创新药,-0.87,68855811,5205474281,0.841377,0
000534,万泽股份,2.5,2287810,-1.52,14.31,-1717382,-0.83,,-1717382,25176965,-26894347,低空经济、军工,0.7,118866447,5201898809,0.598341,0
301047,义翘神州,1.5,107928,0.77,59.72,-1815969,0.37,,-1815969,0,-1815969,再生医学、医药,-0.4,28423177,3389836818,1.05546,0
300294,博雅生物,4.1,858186,0.66,29.16,-1961805,0.55,,-1961805,7641436,-9603241,医药、病毒防治,-0.1,79485566,7679284670,0.789591,0
002252,上海莱士,10.4,2677177,0.0,7.05,-2139088,1.15,,-2139088,46831717,-48970805,医药、实控人变更,1.15,250262637,34323822598,1.3146,3049214
600211,西藏药业,1.6,377280,0.03,35.88,-2277669,-0.31,,-2277669,11574935,-13852604,西部大开发、中药,-0.33,67492244,5813295990,1.16293,0
300009,安科生物,1.3,395654,0.85,8.27,-2302239,0.98,,-2302239,13565906,-15868145,股权转让、人工智能,0.12,85350274,8942562986,1.14347,0
603087,甘李药业,2.6,1679067,0.0,44.17,-2382677,0.23,,-2382677,27832700,-30215377,减肥药、医疗器械,0.23,162034802,14142301786,0.709667,0
002038,双鹭药业,1.0,1457255,1.48,6.84,-2506152,1.33,,-2506152,20203820,-22709972,医药、减肥药,-0.15,107189423,4333410592,0.820906,-3865908
300239,东宝生物,0.5,84906,0.56,5.39,-2513218,1.51,,-2513218,6326758,-8839976,人造肉、环保,0.94,48018798,2256024753,0.954898,0
600867,通化东宝,3.1,506075,0.78,7.67,-3337453,-0.26,,-3337453,6284731,-9622184,医药、创新药,-1.03,67414437,9079160781,1.00242,0
603590,康辰药业,0.0,7227,0.25,23.92,-3767102,-0.46,,-3767102,0,-3767102,创新药、并购重组,-0.71,20563265,1937213982,0.654569,0
688520,神州细胞,1.3,138720,1.56,36.61,-4191786,2.15,,-4191786,5999274,-10191060,病毒防治、创新药,0.58,50191539,6374941872,0.863718,0
688062,迈威生物,0.5,157174,0.77,15.99,-4539212,2.43,,-4539212,2571971,-7111183,创新药、医药,1.65,61698199,3264678300,0.799153,0
000403,派林生物,1.1,855166,0.05,21.69,-4935450,2.26,,-4935450,18937160,-23872610,医药、病毒防治,2.21,119511302,10212421613,0.895431,0
603392,万泰生物,1.7,1101562,0.48,67.93,-6029572,-0.23,,-6029572,30764645,-36794217,医药、病毒防治,-0.72,123684741,22758747077,1.11034,0
