股票代码,板块名称,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500
881101,种植业与林业,-0.153,-25048382,56441356,7329585,-32377967,10.215,141235061084,-2.89,-332020145,2212077925,303965159,-635985304,1.279,138079356574
881102,养殖业,0.25,-1101104,31440349,9693390,-10794494,4.476,381087358253,-1.603,-54884691,3256857433,603332864,-658217555,0.9,377990211291
881103,农产品加工,0.255,-4181881,25982448,2815893,-6997774,1.725,288260077598,-2.438,-80732857,3255479808,437703032,-518435889,0.955,285009088774
881104,农业服务,0.232,0,1750547,0,0,0.552,63224974409,-2.418,-195098,610252148,54619404,-54814502,0.8,61820034146
881105,煤炭开采加工,0.169,3371117,50838733,15995842,-12624725,1.416,1570652717134,-1.23,-67105444,8926161471,2250818006,-2317923450,0.94,1564525381409
881106,石油矿业开采,-0.016,4386533,55646236,28175905,-23789372,2.722,1494788601028,-2.304,363146828,6370900581,2870917385,-2507770557,1.448,1493094443305
881107,油气开采及服务,-0.198,-11923234,70355446,31798437,-43721671,4.137,330807438321,-1.436,-11028276,4794327136,1577629083,-1588657359,1.479,330615347266
881108,化学原料,0.282,827832,30215833,5596224,-4768392,1.15,473298858342,-2.673,-114091888,4387114169,562396092,-676487980,0.845,463794241333
881109,化学制品,0.163,-3164320,129057615,26701449,-29865769,1.467,1586305479377,-3.221,-428320040,15921810353,2201293473,-2629613513,0.846,1552675486704
881110,化工合成材料,0.383,1269091,38854695,9062171,-7793080,1.11,499245513768,-3.491,-187842157,5842602758,587429277,-775271434,0.817,485384287243
881111,化工新材料,0.039,458177,9857184,2546083,-2087906,1.046,389411925066,-2.834,11067513,2172232712,435602187,-424534674,0.925,385682170322
881112,钢铁,0.264,-253225,21807702,2009460,-2262685,1.089,743835511199,-1.227,-64988841,5069551141,1225298670,-1290287511,0.995,736491243192
