股票代码,板块名称,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500
881101,种植业与林业,-0.432,-214861,10281349,435511,-650372,1.12,136094512100,-0.4,-80018591,1488557565,220643269,-300661860,0.671,135192841074
881102,养殖业,-0.066,-342945,21910682,5105218,-5448163,2.408,435671404781,-0.901,-356403805,3949886844,736003972,-1092407777,0.724,427866213631
881103,农产品加工,-0.516,5006139,114345036,44113159,-39107020,3.985,320717839800,-0.402,-103657806,6073726511,1382848784,-1486506590,1.016,318153429306
881104,农业服务,0.332,213894,3214890,713270,-499376,1.159,66910196616,0.168,25727348,758179395,150117558,-124390210,0.592,66374834027
881105,煤炭开采加工,-0.181,-3997938,35660053,6144655,-10142593,0.939,1677314036182,0.105,-87171822,7075184413,1491464248,-1578636070,0.767,1690221576810
881106,石油矿业开采,-0.113,1325580,20302916,7634685,-6309105,1.936,1750049997804,-0.653,-16994488,3056664267,1086522622,-1103517110,0.755,1750561866199
881107,油气开采及服务,-0.058,-128013,25185851,8482322,-8610335,1.969,375546265875,-0.173,-130918224,3701972046,928362370,-1059280594,0.831,373355696232
881108,化学原料,-0.203,2202120,39600507,10333319,-8131199,1.369,551049389104,-0.038,-198769707,5422168049,802425202,-1001194909,0.737,551525653172
881109,化学制品,-0.279,38157304,416359292,182761876,-144604572,2.977,1834503773742,0.053,-176577123,33628533070,7426734805,-7603311928,0.887,1833495287424
881110,化工合成材料,-0.126,-1590722,69513933,14140887,-15731609,1.849,519319321891,0.47,-73119239,9326036986,1637944193,-1711063432,0.938,519330995097
881111,化工新材料,-0.028,17079,9476605,3390915,-3373836,0.828,465123292929,-0.349,-46694503,2110412665,354952077,-401646580,0.696,460725632116
881112,钢铁,-0.154,-1470546,25200385,5779349,-7249895,1.038,785007079556,-0.506,-142853608,4415976635,1110722729,-1253576337,0.777,782619869500
881113,有色冶炼加工,-0.394,-15511047,194872328,63809261,-79320308,1.272,2240704423135,-0.755,-1820168200,32667554268,9591033697,-11411201897,0.907,2225296007104
881114,金属新材料,0.051,-274377,6533446,321300,-595677,0.55,127665762874,-0.502,-16815859,2103858459,318321546,-335137405,0.886,127408212515
