股票代码,板块名称,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500
881101,种植业与林业,-0.139,1271466,10256603,2120058,-848592,1.233,165593638818,-1.56,-66693826,1810249130,318216726,-384910552,0.742,163609391036
881102,养殖业,-0.254,3910643,29684918,10002613,-6091970,1.434,387093018352,-0.735,45179916,4421103219,878753178,-833573262,0.763,384350389937
881103,农产品加工,-0.107,3678034,17959766,6194166,-2516132,1.329,334455945737,-1.593,-70775008,2932227412,546206473,-616981481,0.926,330428609945
881104,农业服务,-0.101,0,1145577,0,0,0.566,72096761055,-1.921,-9595042,482279823,63434498,-73029540,0.931,70852813360
881105,煤炭开采加工,-0.51,7263404,76368297,26386480,-19123076,2.52,1309807883504,-0.596,-322649777,10442808599,2738597159,-3061246936,0.876,1315767668774
881106,石油矿业开采,-0.149,-391024,17260268,3307463,-3698487,1.492,1443849493762,-1.361,-106881618,2599289911,814366539,-921248157,0.942,1470894653925
881107,油气开采及服务,-0.875,2317846,62005248,17840788,-15522942,3.236,332276033634,-0.736,-58280511,4770459674,1266264146,-1324544657,1.081,331789803567
881108,化学原料,0.029,-538553,16950160,2585791,-3124344,0.801,521067647327,-1.644,-271771805,3801926371,652944535,-924716340,0.653,514071291260
881109,化学制品,-0.057,3356993,175953223,63229761,-59872768,2.56,1849846664276,-1.822,-790725126,15531879561,2501199201,-3291924327,1.024,1824752577291
881110,化工合成材料,-0.095,6475212,82608755,26656753,-20181541,2.228,548046274643,-1.955,-344119930,7077789386,914576433,-1258696363,0.972,539022005205
881111,化工新材料,-0.043,-1041786,17776638,3988609,-5030395,2.853,512603422842,-1.35,-29862031,2285088584,428705021,-458567052,1.149,509323204997
881112,钢铁,-0.056,-554766,24489534,5027932,-5582698,0.819,793004280345,-1.614,-388789154,4461422183,853818955,-1242608109,0.734,782722494568
881113,有色冶炼加工,-0.205,-8394679,98860134,26456281,-34850960,0.892,1990232190215,-1.862,-1180827468,16612405551,3480976883,-4661804351,0.681,1966423843999
881114,金属新材料,0.016,-284441,10767139,1638121,-1922562,1.08,136230160879,-1.894,-131633188,2085039246,278205302,-409838490,0.949,133437280736
881115,建筑材料,-0.132,603396,22128290,2851556,-2248160,0.673,733025857263,-0.818,121778858,6439492663,1268806635,-1147027777,0.717,727387421761
881116,建筑装饰,-0.189,2651986,101246180,35499324,-32847338,1.29,1473952438616,-1.225,-403560090,13607219895,2552349360,-2955909450,0.79,1459596432499
881117,通用设备,-0.168,6197461,134668609,48331152,-42133691,2.222,639875705939,-2.35,-685261821,14822305050,2279120968,-2964382789,0.975,626388981757
881118,专用设备,0.03,-6202347,158552772,49609353,-55811700,1.584,1190238176330,-1.955,-747829211,16555638702,2599710500,-3347539711,0.86,1172792040662
881119,仪器仪表,-0.116,519210,19772819,4991580,-4472370,1.005,149059895330,-1.689,22557636,3637486369,716735240,-694177604,0.928,147040923577
881120,电力设备,-0.183,34207512,350550291,143356830,-109149318,1.466,4801165635758,-2.504,-3909133245,53541290243,10129973813,-14039107058,1.017,4680448198924
881121,半导体及元件,-0.607,-48340012,773584963,324398481,-372738493,5.22,2728862509386,-3.181,-5528928411,62968549560,12719515489,-18248443900,1.117,2651411589768
881122,光学光电子,-0.195,-75176652,386858889,108809405,-183986057,8.277,821711451406,-1.801,-1342324847,19825793374,4233374676,-5575699523,1.33,808036660492
881123,其他电子,-0.59,4761727,91004639,35843663,-31081936,4.832,160212696578,-2.221,-521391913,7543674344,1305203660,-1826595573,1.368,157643952982
881124,消费电子,-0.382,-8185370,219270563,83846932,-92032302,3.787,1320081440743,-2.29,-1573271150,19878445242,4648563834,-6221834984,1.234,1287307079171
881125,汽车整车,-0.35,13563048,83662201,47258382,-33695334,1.532,1125060200759,-2.098,-1105818321,10225366334,2336550574,-3442368895,0.726,1112562715638
881126,汽车零部件,-0.174,-70579973,300223727,74943354,-145523327,3.308,1369501879033,-2.497,-1432588834,21473060560,2879405263,-4311994097,0.966,1346252625437
881127,非汽车交运,0.199,-329293,16977579,2322061,-2651354,1.119,372104738454,-2.023,-90875728,2767280466,366013233,-456888961,0.953,366050728610
881128,汽车服务,-0.183,-367998,1895614,0,-367998,0.991,76515916093,-1.686,-46166269,647815064,117244586,-163410855,0.855,75612997882
881129,通信设备,-0.178,-2215976,180574729,66956359,-69172335,2.501,803121229365,-2.341,-1385297033,21233805709,4166974185,-5552271218,1.221,784848459262
881130,计算机设备,-0.123,4427737,120956455,33511105,-29083368,1.855,865448007779,-0.58,-436604263,17250799436,3630183324,-4066787587,1.167,850076616398
881131,白色家电,-0.191,2169418,35981858,10942212,-8772794,1.876,982996668658,-2.074,-184020047,4357918888,764918810,-948938857,0.797,974103507804
881132,黑色家电,0.046,3956357,19689549,9982243,-6025886,3.142,112291626876,-1.464,-84497376,1831823075,371103310,-455600686,1.042,110523802843
881133,饮料制造,-0.172,-2211541,92595327,41059878,-43271419,2.306,4688327960055,-1.239,-673796640,14483859656,4081848600,-4755645240,0.896,4645780602832
881134,食品加工制造,-0.047,2244126,27434600,4789655,-2545529,0.949,989662363208,-1.422,-378442126,6322635301,944689217,-1323131343,0.698,976272816152
881135,纺织制造,-0.167,-2266447,9127192,1069285,-3335732,3.459,118699595488,-1.1,-29070067,1052905982,103045641,-132115708,0.891,117562308413
881136,服装家纺,-0.057,5263777,41842011,22599510,-17335733,10.147,261092393408,-0.724,-27078538,2918495281,444533653,-471612191,0.932,260161344316
881137,造纸,-0.062,-862476,11589553,3147692,-4010168,1.036,144275453486,-1.383,-60895830,2865498135,506171135,-567066965,1.087,142804950415
