股票代码,板块名称,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500
881101,种植业与林业,-0.215,-51921,10232071,1754790,-1806711,1.738,168337703832,-0.555,-39004374,1626737222,276453930,-315458304,0.814,166982131674
881102,养殖业,-0.232,4396071,13984231,5071159,-675088,4.283,423418636485,-0.772,8049839,2321717777,449178752,-441128913,0.884,421711154087
881103,农产品加工,-0.175,-2451795,17832720,2917308,-5369103,1.292,353666689981,-1.098,-177690261,2845683275,536812899,-714503160,0.773,352026687858
881104,农业服务,0.073,196117,5555281,1196838,-1000721,1.416,80412920892,0.34,-91499583,1523913538,273375618,-364875201,1.477,81078821981
881105,煤炭开采加工,-0.225,-4234559,30745103,4860247,-9094806,0.806,1397376564079,-1.114,-642258874,6667067084,1535037594,-2177296468,0.674,1380455478774
881106,石油矿业开采,-0.321,1570799,14755333,6046556,-4475757,0.918,1382343234831,-2.292,-544948458,3409469880,1184294289,-1729242747,0.813,1353207939220
881107,油气开采及服务,-0.306,-2162237,16763118,2293083,-4455320,0.816,343921799445,-1.308,-292600384,3699790870,903389819,-1195990203,0.677,338748619834
881108,化学原料,-0.108,-74903,8993112,888218,-963121,0.493,525719055424,-1.313,-168260314,2992994021,542569917,-710830231,0.658,520286505319
881109,化学制品,-0.025,5332203,57489015,11853006,-6520803,1.083,1814221247475,-1.206,-621535026,13308539526,2328050379,-2949585405,0.909,1787355341348
881110,化工合成材料,0.031,-6681428,50626522,16153014,-22834442,2.728,524273925107,-1.384,-364779245,4974272286,701960771,-1066740016,1.023,515141543029
881111,化工新材料,-0.094,-671305,4546219,0,-671305,0.672,487921882788,-1.237,-85322250,1927648146,282358076,-367680326,1.076,480177446572
881112,钢铁,-0.19,-1025366,20946478,2638493,-3663859,0.757,813150190007,-1.361,-340522614,4514284431,891263302,-1231785916,0.63,800528208027
881113,有色冶炼加工,-0.433,-21932066,199490876,68565607,-90497673,2.115,1999095070844,-2.611,-2517360655,28932992210,7596721123,-10114081778,1.255,1946127847106
881114,金属新材料,-0.091,179386,5218188,882006,-702620,0.794,134008708160,-1.62,-88922559,1332244757,164512309,-253434868,0.731,131446909015
881115,建筑材料,-0.16,464296,29292016,5706494,-5242198,0.93,734585969890,-1.322,-500098397,7248707252,1142821941,-1642920338,0.76,724222904494
881116,建筑装饰,-0.277,-7552934,173605919,56170166,-63723100,0.973,1708852992832,-1.848,-2627988001,27983938906,6779574803,-9407562804,0.727,1662025224247
881117,通用设备,-0.052,-19227608,105156491,25167608,-44395216,3.377,584349121263,-1.28,-286018415,9828082094,1510910772,-1796929187,0.982,575845688746
881118,专用设备,-0.094,-5015720,62140396,13293037,-18308757,1.578,1093290655648,-1.08,-717891254,11279913864,1559507769,-2277399023,0.76,1077989684899
881119,仪器仪表,0.079,305690,11602538,2900000,-2594310,0.515,142926607523,-0.865,22488620,2751673495,665815661,-643327041,0.669,141468427858
881120,电力设备,-0.344,66401919,554261866,256593824,-190191905,2.036,5231495655744,-1.634,-2158220592,61936058279,14362867281,-16521087873,0.832,5154207159696
881121,半导体及元件,0.054,26887168,293079265,130388560,-103501392,1.406,2601031859100,-0.965,-659959160,56377241027,14761146607,-15421105767,0.969,2562154250409
881122,光学光电子,-0.352,-601609,62431769,15693756,-16295365,1.101,733510392927,-0.969,-369101479,9887293011,1956075823,-2325177302,0.831,726192965208
881123,其他电子,-0.092,-912136,11645200,1654977,-2567113,0.701,148649591418,-1.228,10454915,3203519568,482873697,-472418782,0.833,146895608973
881124,消费电子,-0.326,-8496871,193966510,76477400,-84974271,2.978,1124039799363,-1.495,-1071155205,15631111062,3619080361,-4690235566,0.965,1115784816146
881125,汽车整车,-0.968,25975269,169136584,93006052,-67030783,3.9,1095665440755,-2.504,-640878855,10306209549,2561931171,-3202810026,0.856,1078415436841
881126,汽车零部件,-0.163,695101,87570475,20622685,-19927584,1.22,1181343718481,-1.171,-479993096,11865751710,1486484879,-1966477975,0.809,1168342576656
881127,非汽车交运,-0.268,-4198041,15738157,1007187,-5205228,0.782,404358209633,-1.531,-266170080,3342983500,510635627,-776805707,0.614,399044946496
881128,汽车服务,-0.958,33861,19531888,3898332,-3864471,1.939,98673856016,-1.851,-77617166,1636843048,323013836,-400631002,0.546,97534635336
881129,通信设备,-0.123,12984607,132159647,56837982,-43853375,1.017,726938672591,-0.618,-260600045,25769586714,7366390190,-7626990235,0.779,723343848923
