股票代码,板块名称,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500
881101,种植业与林业,-0.682,3011954,58577682,21164495,-18152541,2.2,154521958309,-0.275,7702089,6446543070,1670026260,-1662324171,0.811,155668937397
881102,养殖业,-1.025,-24210489,147901501,44188573,-68399062,5.46,419303154023,-0.791,-390046893,8870410019,2315706135,-2705753028,0.935,420765292795
881103,农产品加工,-0.695,9110667,89019786,30366227,-21255560,2.684,335262698141,-0.178,-470620006,8600814209,1700915524,-2171535530,0.814,335944130012
881104,农业服务,-0.139,-1305179,12499860,1829978,-3135157,4.467,59156751451,1.754,-154058402,1566071728,326629263,-480687665,0.922,60141180330
881105,煤炭开采加工,-0.755,-22284321,88755403,23062108,-45346429,2.004,1593921988815,-0.971,-327751539,12106666599,2852824469,-3180576008,0.991,1580355055283
881106,石油矿业开采,0.213,3661385,62948508,37304660,-33643275,2.693,1475275547352,1.102,-238751790,4378200589,1245613092,-1484364882,0.839,1457819014614
881108,化学原料,-0.312,-9359837,119855841,54596898,-63956735,2.821,549942969342,1.257,174727356,11578671725,3501195021,-3326467665,1.132,556766951502
881109,化学制品,-0.149,-26699088,466515658,176043458,-202742546,2.306,1898435679268,1.949,-596483852,46107756396,11969466376,-12565950228,0.891,1923452644333
881110,化工合成材料,-0.247,-8129856,198203115,71553159,-79683015,1.774,554906976713,2.485,-85555094,21410608184,5724717868,-5810272962,0.965,567354896042
881111,化工新材料,0.104,7841918,61828121,39726090,-31884172,4.631,429256983473,2.351,-53142687,5413186893,1626062600,-1679205287,0.896,433263577486
881112,钢铁,-0.331,-10913646,96773728,26160806,-37074452,1.45,807827850523,-0.138,-658622481,12332299893,3670587854,-4329210335,0.689,803682301720
881113,有色冶炼加工,-0.575,-60345502,655531293,273763518,-334109020,2.59,2238397301926,1.353,-1362012926,69944276029,23986824438,-25348837364,0.795,2256407764231
881114,金属新材料,-1.263,8942054,174528949,73981812,-65039758,2.738,169647509784,1.837,-133551227,13742322196,3949016607,-4082567834,0.844,176041562747
881115,建筑材料,-0.491,-28600214,150613562,35834820,-64435034,2.45,616831006452,0.673,-657110602,15246961412,3355299597,-4012410199,0.886,616070831574
881116,建筑装饰,-0.094,-61198126,523447862,160463387,-221661513,3.052,1658032948889,1.353,-1340667833,39125344494,10992976765,-12333644598,0.809,1660735854509
881117,通用设备,-0.225,-44330222,418495462,136531892,-180862114,2.326,732746787119,2.567,-651492985,42919234356,10583396134,-11234889119,0.948,751157166013
881118,专用设备,-0.065,-32689252,432203963,143730530,-176419782,1.936,1376316575187,2.695,1316306603,50542205210,14308166654,-12991860051,0.935,1401755277049
881119,仪器仪表,0.036,1703947,94056580,37808491,-36104544,1.589,163630531240,4.091,-205758777,11469306552,3301646823,-3507405600,0.951,170752723708
881120,电力设备,-0.368,-454351351,2005887496,691254176,-1145605527,3.434,5060062290336,3.797,-2236952561,196158466837,63436950277,-65673902838,1.072,5264149242569
881122,光学光电子,0.028,-214987351,1031568924,319593380,-534580731,3.031,1035613031885,3.205,-1357428247,73825500013,24021212496,-25378640743,0.948,1067319957992
881124,消费电子,-0.254,-40221158,651955450,257100084,-297321242,3.042,1740957386763,3.342,561878032,77754126358,26013306300,-25451428268,1.169,1812319945469
881126,汽车零部件,-0.155,-382747200,1264472881,431332509,-814079709,9.752,1681111320806,2.727,-699893894,75660115302,21668187459,-22368081353,1.277,1732412862906
881127,非汽车交运,0.037,-6261306,48809299,10547426,-16808732,1.482,505414114566,2.191,38444010,8114659793,2024552545,-1986108535,1.047,509233838957
881128,汽车服务及其他,-0.303,-19102875,51335259,7537589,-26640464,10.799,55062605290,0.542,-161128130,2374860837,527187504,-688315634,1.555,55726535777
881129,通信设备,0.319,-28841754,776172951,365905988,-394747742,3.461,1110251955010,3.578,1749351942,74606931522,27696633530,-25947281588,1.13,1146059674561
881131,白色家电,-0.089,-114455849,476628410,212533097,-326988946,6.021,1169185562284,1.985,-95147908,21312602537,7257887651,-7353035559,1.068,1180217766984
881132,黑色家电,0.63,-42844564,243162753,94284008,-137128572,3.02,166257484382,2.305,-700669241,13675837878,3515316380,-4215985621,0.695,167332995194
881133,饮料制造,-1.381,-119878213,518948063,228948805,-348827018,2.953,3976656243207,-0.146,-2009165727,36343414590,12311678477,-14320844204,0.892,4011363537453
881134,食品加工制造,-1.443,-22950633,288732624,82792682,-105743315,4.619,1009396340525,-0.615,-651414322,17814547977,3997413636,-4648827958,0.828,1014118586618
881135,纺织制造,-0.211,158299,14865572,2176791,-2018492,1.173,190689098488,0.816,-67739064,2391053017,430143000,-497882064,0.72,191318226268
881136,服装家纺,-0.721,-21241051,107454743,22827806,-44068857,3.127,251616334911,0.499,-224820915,7456169521,1672213115,-1897034030,0.9,253029182430
881137,造纸,-0.332,-5614554,31556769,7734267,-13348821,1.668,159319519059,1.071,-205916322,4494264648,1058213056,-1264129378,0.836,161335752018
881138,包装印刷,-0.313,-96158180,283006693,107179429,-203337609,8.276,177288334323,1.878,-402883614,11425306231,3473260860,-3876144474,1.253,181813872632
881139,家居用品,-0.493,-3288853,134694058,42249141,-45537994,2.691,544402314726,0.398,-483506095,12407376088,2432313532,-2915819627,0.875,544999795374
881140,化学制药,-0.301,-8791837,297688947,103911483,-112703320,2.614,1616410548460,1.413,-833674190,37462411622,9822332850,-10656007040,1.031,1633215794474
881141,中药,-0.364,-90323839,450716198,212548839,-302872678,13.457,969450949322,0.675,-859208238,21940549153,6744971124,-7604179362,1.305,974865040791
881142,生物制品,-0.777,-59195527,140800393,29720328,-88915855,2.75,714966629948,2.549,-325019186,14432477952,3929368618,-4254387804,1.051,733515978915
881143,医药商业,-0.513,-6517593,67066501,14852462,-21370055,1.999,290558952310,0.99,42410399,8308804918,2199730731,-2157320332,0.89,295015760509
881144,医疗器械,-0.325,-31173680,210155625,80196603,-111370283,4.661,1208078178446,2.6,-163532879,23561826776,5690085428,-5853618307,1.244,1234230387778
881145,电力,-0.008,-75141449,291562533,67590446,-142731895,2.976,2779511726232,0.894,-963984837,30584939072,8959562868,-9923547705,0.921,2781337559058
881146,燃气,0.038,1674519,27222711,8135652,-6461133,1.989,208705944246,3.412,9713023,4986597747,1198710553,-1188997530,1.165,213876497821
881147,环保工程,0.09,-12023430,374447922,195746579,-207770009,4.301,458964947834,2.056,-586881037,20717958892,5822210368,-6409091405,0.943,464731457792
881148,港口航运,-0.536,-20172868,87026824,17347467,-37520335,2.097,879054782183,0.613,-474666250,9450653682,2596582619,-3071248869,0.852,880551029588
881149,公路铁路运输,-0.033,-4881046,63420549,23144799,-28025845,1.884,812029598601,0.617,-340876982,7922085774,2199770514,-2540647496,0.975,808884762853
881150,公交,-0.449,-6933086,24180877,3907650,-10840736,1.761,42060339092,1.514,-127560173,2774122718,580539544,-708099717,0.804,42803100784
881151,机场航运,-1.105,14591224,297017611,154287436,-139696212,7.002,570747613731,-1.855,-2053634817,15114075932,4192418913,-6246053730,1.152,562578473240
881152,物流,-0.256,-30806331,132053337,38633744,-69440075,3.136,623670296999,0.877,85328813,10269762176,2879979111,-2794650298,1.059,625512185867
881153,房地产,-0.252,-96895096,728694939,275139658,-372034754,5.241,1195373603634,-0.41,-1096450852,38937077131,12450648630,-13547099482,0.87,1192054268555
881154,园区开发,0.081,1911982,59182529,27488075,-25576093,1.7,171455347371,0.652,506944001,7653473943,3035100259,-2528156258,0.866,172099679173
881155,银行,-0.471,-108116585,332474119,134459573,-242576158,3.154,8509115831235,-1.243,-1087761340,27800586317,10979825203,-12067586543,1.073,8450909531990
881156,保险,-0.434,-59410225,572824978,254093542,-313503767,3.1,2946562765135,0.277,-1420100099,38218795271,13031903427,-14452003526,0.78,2928397823051
881157,证券,-1.458,-278475765,2194464500,1100118015,-1378593780,3.234,3369811253973,0.017,-3823945363,116409253669,47842384328,-51666329691,0.681,3432824750393
881158,零售,-1.023,-168084279,670544868,228717580,-396801859,8.297,707858109655,-0.505,-1726340637,29688315466,8910376154,-10636716791,1.097,711252176489
881159,贸易,-0.168,4992,16156854,1623652,-1618660,1.436,85855500920,1.252,-219899185,2737415892,555879102,-775778287,0.891,86467036441
881160,旅游及酒店,-1.341,-3245799,83587158,21562180,-24807979,2.52,130958735508,0.45,-228179772,5836874106,1423217742,-1651397514,0.841,133273492078
881161,酒店及餐饮,-2.167,2132160,43596871,15562818,-13430658,3.664,71485081871,-1.087,-69317073,2436971236,462654839,-531971912,0.899,71993441171
881162,通信服务,0.27,-8335417,263342896,100384392,-108719809,3.797,605428444410,3.357,22916974,23799221009,7388769752,-7365852778,1.201,613913154607
881163,计算机应用,-0.059,-205476690,2865132691,1418587720,-1624064410,2.969,2603099400563,4.529,-238382936,241813880133,87810510450,-88048893386,1.139,2729182748946
881164,文化传媒,-0.543,-39426577,418889141,124655180,-164081757,2.037,1303355357781,4.221,4982726465,80660799936,29720154087,-24737427622,1.143,1365946256640
881165,综合,0.14,5893427,74334518,31930926,-26037499,4.377,212368530761,1.362,-17278600,4654577890,1137821815,-1155100415,0.887,214823880064
881166,军工装备,1.149,-228024944,1531729400,684505834,-912530778,4.047,2347807700839,3.247,-2003914556,104245971499,34114790505,-36118705061,1.124,2365216615995
881167,非金属材料,-0.088,2206999,12484160,5733725,-3526726,1.519,73262467677,3.237,10288999,2081872064,511536418,-501247419,1.073,75775372920
881168,工业金属,-0.451,-50849506,269161582,92757166,-143606672,2.911,1220669640264,0.979,-1164185472,28926822569,8928498243,-10092683715,0.785,1217441164603
881170,小金属,-0.807,-3316794,364786790,160963336,-164280130,1.886,857516511213,3.103,892907505,41471811662,15181966777,-14289059272,0.828,885733957764
881171,自动化设备,-0.313,-47629021,617486296,291104591,-338733612,2.96,732996926573,4.464,904010400,49720740409,17734263721,-16830253321,1.005,764248206245
881172,电子化学品,1.373,-28916817,271099985,107634384,-136551201,5.984,265715655518,5.591,-81281488,25561370945,8312307882,-8393589370,1.696,275818779886
881173,小家电,-0.685,-2733781,35639684,6745991,-9479772,2.778,207532359529,1.32,-83915094,4359860539,1076524080,-1160439174,0.914,210216190264
881174,厨卫电器,-0.496,-34514596,83973420,14061547,-48576143,21.546,59622607120,0.421,-163279817,2284693588,430520202,-593800019,1.896,59535320645
881175,医疗服务,-0.549,-20644954,180033097,71103767,-91748721,2.834,655877013940,2.946,-244290947,22248517214,6452111503,-6696402450,0.982,679150321168
881176,房地产服务,-0.417,2244624,50158313,21609509,-19364885,3.4,47716845318,-0.847,-158446344,3052410962,758515889,-916962233,0.739,47440746746
881177,互联网电商,-0.647,-1242305,38290535,10273959,-11516264,3.311,97803663923,3.715,-105699718,4817573273,1175656116,-1281355834,0.953,101950768484
881178,教育,-0.239,21514414,105498693,61468469,-39954055,2.689,88301289251,3.271,142413197,9282390329,2897933886,-2755520689,0.911,91647396450
881179,其他社会服务,-0.03,2603551,38778042,14247174,-11643623,2.473,142021304025,3.17,12589143,5779187222,1413836460,-1401247317,0.859,145169542742
881180,石油加工贸易,-0.467,-16492119,74905013,29341777,-45833896,2.349,2268507724256,0.554,-378249002,7261162109,2123911834,-2502160836,0.947,2246998434755
881181,环境治理,0.106,-17597357,461333264,220781717,-238379074,4.034,710238002322,2.005,-626803247,29393433082,8003141622,-8629944869,0.975,720117148467
881182,美容护理,-0.564,2633450,53037929,26518712,-23885262,1.322,262786457901,0.445,-209002952,5829097759,1463591160,-1672594112,0.899,265966765014
