股票代码,板块名称,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500
881101,种植业与林业,-0.577,3380275,31247863,8242846,-4862571,2.243,171457966000,-0.072,-59866138,3211163731,574915627,-634781765,1.018,172371236202
881102,养殖业,-0.642,-1355389,24146700,3782913,-5138302,2.126,401002067232,0.656,149742724,3790381883,955540882,-805798158,0.844,410202482242
881103,农产品加工,-0.808,-9878161,42360947,3643227,-13521388,4.551,339267713051,-0.174,-158789963,3334672440,575930744,-734720707,1.063,340685995792
881104,农业服务,-0.386,0,1795834,0,0,0.859,73696016022,-0.065,-19085750,408286789,29218505,-48304255,0.914,73868471235
881105,煤炭开采加工,-0.61,-21091880,67417448,17239919,-38331799,2.81,1216259008623,-1.029,-461534617,5341543874,1051749962,-1513284579,0.993,1202761029140
881106,石油矿业开采,-0.523,222486,11885598,3863645,-3641159,1.452,1468450284590,-1.374,-247136480,1834868915,419804750,-666941230,1.021,1452381650303
881107,油气开采及服务,-0.615,-2333457,21754124,5011210,-7344667,1.797,325399742240,-1.011,-169975825,2485893837,542809888,-712785713,1.136,324912902871
881108,化学原料,-0.649,-1273067,54860249,15979412,-17252479,2.805,509205254803,-0.594,-266315590,3896204509,538536063,-804851653,0.967,507393859509
881109,化学制品,-0.324,13511734,190470427,70007673,-56495939,4.165,1833906785780,-0.108,-586045117,17056169138,3082991765,-3669036882,1.08,1830462745369
881110,化工合成材料,-0.184,-1096183,76672554,26943983,-28040166,1.883,546737267888,-0.33,-323717951,8291016185,1544497327,-1868215278,0.945,546147291915
881111,化工新材料,-0.375,-315599,6210776,0,-315599,0.902,491711571446,-0.823,-69690153,1398230158,142024345,-211714498,0.789,485974170829
881112,钢铁,-0.156,-1812533,35522346,10860534,-12673067,4.258,769594358729,-0.753,-343993911,4158608669,805282202,-1149276113,1.32,763862582999
881113,有色冶炼加工,-0.699,-6749076,216028268,69156516,-75905592,2.111,1992921888289,-0.82,-1002852239,21321102254,4705563345,-5708415584,0.804,1986049258869
881114,金属新材料,-0.562,-2431067,36794287,8156155,-10587222,1.971,139042328534,-0.959,-319280349,3999684631,668486454,-987766803,0.795,137788381962
881115,建筑材料,-0.268,-687383,32574469,4052853,-4740236,1.778,679253181728,0.074,-146099676,4399584562,627892810,-773992486,0.821,677700654653
881116,建筑装饰,-0.188,-10898351,102827279,21080694,-31979045,2.055,1582369221589,0.214,-259660141,12065811536,2281434556,-2541094697,0.821,1582349552882
881117,通用设备,-0.377,14159043,259927631,100930299,-86771256,2.857,657379568422,-0.489,-737016546,18830249727,3372790725,-4109807271,0.936,658081220703
881118,专用设备,-0.101,14980465,156780733,53434059,-38453594,3.184,1198294825516,0.591,-41091064,18381574743,3758995269,-3800086333,1.15,1202516440788
881119,仪器仪表,0.247,620853,15518194,2337019,-1716166,2.376,148858078004,0.015,-121461096,2667120089,362858684,-484319780,1.146,147859926334
881120,电力设备,-0.376,-7171337,565308165,223178117,-230349454,1.921,5204819680394,0.079,-1360464443,73404928539,15820954213,-17181418656,0.968,5207124956275
881121,半导体及元件,-0.472,37520128,688892287,339447025,-301926897,3.095,2804009214745,-0.99,-2302420262,62158324044,15706456664,-18008876926,1.021,2795033679413
881122,光学光电子,-0.064,54979035,335409553,189402132,-134423097,3.708,844172683754,0.547,-326273520,22406903769,6278539387,-6604812907,1.136,848765038907
881123,其他电子,-0.655,44307015,152858824,95153706,-50846691,4.208,175124214121,-1.044,-344485567,8258118250,1738925742,-2083411309,0.976,174866637195
881124,消费电子,-0.33,3575365,177136471,60729015,-57153650,2.131,1502400869843,-0.12,-660404406,21434161883,5805140761,-6465545167,0.979,1486299255818
881125,汽车整车,-0.367,-326583,131909429,66721272,-67047855,1.333,1136190017262,0.677,-311665683,13038411187,3562342949,-3874008632,0.816,1136083041129
881126,汽车零部件,-0.613,9164359,371055588,127071570,-117907211,2.033,1360364795186,-1.043,-1565281511,35082152495,5751704528,-7316986039,0.77,1358310812136
881127,非汽车交运,-0.449,1334861,25754192,6776701,-5441840,1.647,407214767305,-0.515,-102087477,3264417232,466925631,-569013108,0.782,409544557014
881128,汽车服务,-1.482,-4536265,16164360,2954529,-7490794,2.814,81827196680,-1.948,-224415062,1723755660,377455971,-601871033,1.118,81151967811
881129,通信设备,-0.293,30494776,495124046,290254391,-259759615,2.931,948171052988,-0.369,-1193087826,39998112156,13007432410,-14200520236,0.957,958236547343
881130,计算机设备,-0.212,14397239,323789012,143343086,-128945847,3.038,904000435059,0.014,-70268488,29301938746,8476079622,-8546348110,1.15,905940202351
881131,白色家电,0.242,4797326,73158163,32726061,-27928735,3.448,974516574777,0.106,39445837,5815962231,1218358376,-1178912539,0.945,972098947492
881132,黑色家电,-0.538,-850395,7449539,433100,-1283495,1.201,118944972481,-1.81,-86560735,1736899202,268973435,-355534170,0.737,117235637357
881133,饮料制造,-0.578,-12855513,58173419,13592766,-26448279,1.391,4454584347135,-0.797,-352785770,11468451818,3333959339,-3686745109,0.821,4417323223088
881134,食品加工制造,-0.349,-2151755,59701029,17186400,-19338155,2.354,1034586010114,-0.283,-664698985,7196050644,1198611489,-1863310474,1.041,1030567135561
881135,纺织制造,-0.094,-350197,6577016,543269,-893466,2.063,118073834699,-0.041,-27900369,986366248,102743269,-130643638,0.967,117989845672
881136,服装家纺,-0.04,-2876932,26436145,2722381,-5599313,3.23,262269017098,-0.724,-179131888,2924822417,361756326,-540888214,1.189,260881251496
881137,造纸,-0.24,189141,11176911,2595873,-2406732,2.176,142048058221,-0.011,19447982,1446479818,243515691,-224067709,0.816,142448337613
881138,包装印刷,-0.019,9317683,38181802,20813882,-11496199,1.665,180285188700,0.675,-113217976,4273445014,884888985,-998106961,1.153,180897399838
881139,家用轻工,-0.031,2419695,42819376,14248706,-11829011,2.819,524941285569,0.42,-137241766,4743532148,529491104,-666732870,1.023,526201946086
881140,化学制药,-0.048,1813725,37859304,7027653,-5213928,1.399,1422906797926,0.027,-283320810,9086094491,1345881367,-1629202177,1.082,1419020049295
881141,中药,-0.318,-5069148,48558832,10143184,-15212332,2.462,1019081281345,0.719,224695433,9968516992,2063559297,-1838863864,1.123,1032201484330
881142,生物制品,-0.444,1350108,52513498,22632945,-21282837,1.785,723640327450,-1.017,-302651468,5463369684,995942316,-1298593784,1.077,719803892986
881143,医药商业,-0.259,957253,19689823,5519328,-4562075,1.479,302333981350,-0.372,-162317135,2756237846,365787872,-528105007,0.894,302629604369
881144,医疗器械,0.048,-127760,34895889,5662046,-5789806,1.273,1120832896896,-0.721,-115119988,7156853725,1132887409,-1248007397,1.076,1113025279546
881145,电力,-0.384,30576173,207213573,83735180,-53159007,2.101,2353149798735,-0.302,-571623803,14611207670,2860176928,-3431800731,0.707,2351960817181
