股票代码,板块名称,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500
881101,种植业与林业,-0.14,-9746442,59408431,17651485,-27397927,3.649,154563049507,-2.272,-61768051,7630941548,1783133079,-1844901130,1.426,153352885155
881102,养殖业,-0.631,-11161561,46741322,6514183,-17675744,1.861,411972985073,-3.965,-579022592,5933970902,1071921480,-1650944072,0.802,406637597445
881103,农产品加工,-0.295,-1388175,30404471,6136807,-7524982,0.845,334871938186,-3.907,-474354056,6685181269,1033076749,-1507430805,0.803,330002921966
881104,农业服务,0.318,2071660,8312955,3204197,-1132537,1.656,61768589349,-3.497,-49808563,1242705988,217560466,-267369029,0.848,59597908015
881105,煤炭开采加工,-0.126,-2955664,31983397,5724990,-8680654,0.92,1644007134961,-1.87,-289236256,8475364696,1752504336,-2041740592,0.768,1632298381628
881106,石油矿业开采,0.572,943563,49272008,27085931,-26142368,1.065,1517389308677,-0.878,-407178067,4413596483,1175576720,-1582754787,0.725,1523665461784
881108,化学原料,-0.17,-2067465,46549366,11165577,-13233042,1.0,570058575708,-3.011,34297367,11294927411,3285147785,-3250850418,1.017,564700755259
881109,化学制品,-0.143,-7195123,152104866,35475279,-42670402,1.036,1834430824968,-3.409,-1425769447,31012020521,5783491297,-7209260744,0.811,1818033158244
881110,化工合成材料,0.173,-7946764,148677313,52675014,-60621778,2.029,587994901997,-3.69,-817432516,16674427606,3491641189,-4309073705,0.915,572303497758
881111,化工新材料,-1.03,-3819317,30932763,6414635,-10233952,2.598,412752597579,-3.562,-142986828,3689960619,797854539,-940841367,0.82,415915900270
881112,钢铁,-0.092,-199944,67856813,22710587,-22910531,1.135,793826795513,-2.02,-462053901,9613116989,2309436143,-2771490044,0.697,787522957076
881113,有色冶炼加工,-0.001,-19917884,233257370,96866631,-116784515,2.685,2089223128778,-1.625,-1653882657,26984614569,6587217011,-8241099668,0.717,2076482802691
881114,金属新材料,0.289,-17792856,135691548,67263253,-85056109,14.542,167078371798,-1.258,74837917,6428328817,1891301236,-1816463319,1.132,166224205593
881115,建筑材料,-0.356,-7422704,85355235,21111518,-28534222,1.061,597426852285,-3.479,-351702565,10697721327,1855823639,-2207526204,0.732,587819442437
881116,建筑装饰,-0.433,-16328646,202707333,50440978,-66769624,1.457,1607681922807,-4.424,-1606268432,24969315419,5228669769,-6834938201,0.78,1580536623248
881117,通用设备,-0.28,-153136335,790813988,288043554,-441179889,3.292,764404848588,-4.386,-3072453711,39568085345,7759765251,-10832218962,0.798,738857109767
881118,专用设备,-0.307,-31417280,384347440,116526554,-147943834,1.928,1361905185920,-3.985,-2378660092,37135100983,7044412660,-9423072752,0.71,1339237141046
881119,仪器仪表,-0.347,19980507,129294451,60072016,-40091509,3.335,182238725137,-4.814,-797043884,8176545840,1849027473,-2646071357,0.439,175134364770
881120,电力设备,-0.111,-10209717,402555704,131445826,-141655543,1.154,4840757416346,-2.691,-1995418103,81698438620,18914009073,-20909427176,0.852,4827602970554
881122,光学光电子,-0.363,16372217,271068586,115245768,-98873551,1.923,979195799181,-4.045,-1775473023,34863898985,9095489063,-10870962086,0.839,958572366036
881124,消费电子,-0.146,32808866,288168042,139547237,-106738371,1.387,1661661089917,-3.293,-643516646,43512938535,11596707369,-12240224015,0.698,1664873137317
881126,汽车零部件,-0.165,-5577263,197140805,46901017,-52478280,1.005,1680033047171,-3.125,-2022868277,42006609319,8235389626,-10258257903,0.703,1659932664036
881127,非汽车交运,0.198,-7182428,79113329,18678038,-25860466,2.789,496559901960,-2.958,-144375819,7735883120,1675349866,-1819725685,1.012,497644332484
881128,汽车服务及其他,0.122,1169814,5848663,1169814,0,0.854,56020374395,-4.784,-127963672,1658460734,267601395,-395565067,0.835,54201811955
881129,通信设备,-0.03,39622177,855747516,501383287,-461761110,4.491,1059945439356,-2.298,2297010503,70531898809,28321070621,-26024060118,1.405,1056643832601
881131,白色家电,-0.153,5612490,36919746,12612074,-6999584,0.575,1162825377404,-3.833,-300037350,9855878805,2282893795,-2582931145,0.707,1163762291313
881132,黑色家电,-0.52,-11155911,56294877,14928575,-26084486,1.235,153670571364,-3.339,-828087460,6813589773,1481973032,-2310060492,0.786,150420603057
881133,饮料制造,-0.261,194934,86001793,30627520,-30432586,0.936,3816763560372,-1.894,996835720,25042574377,9512470158,-8515634438,0.73,3855742627941
881134,食品加工制造,-0.896,-33690632,181396598,31707727,-65398359,1.364,1036523723105,-4.695,-1109710988,17506744923,2975804155,-4085515143,0.559,1025454786307
881135,纺织制造,0.212,16567500,115154354,75596542,-59029042,4.033,211163412920,-5.327,-229141102,5228080872,1065202058,-1294343160,1.05,204275902532
881136,服装家纺,-0.17,-13028630,158082607,43712850,-56741480,2.633,283909109696,-5.828,-980057057,11941983844,2286577150,-3266634207,0.837,273526023027
881137,造纸,0.378,-23029841,117093460,55653233,-78683074,2.13,164039107635,-3.009,-236853807,6066608915,1866122642,-2102976449,0.888,161031974021
881138,包装印刷,-0.139,7402590,62563987,20850059,-13447469,1.785,188578771220,-4.847,-606682839,7482611271,1424113842,-2030796681,0.958,181750163919
881139,家居用品,-0.083,-60949525,386637013,167039467,-227988992,4.971,573767713970,-4.556,-1302533825,16755275774,3168734543,-4471268368,0.933,560356084825
881140,化学制药,-0.151,5895446,149590618,54725477,-48830031,1.856,1584700628228,-3.268,-1167034130,23626037014,4325930255,-5492964385,0.869,1564665929227
881141,中药,-0.189,-2982854,40930887,4148154,-7131008,0.581,929455489142,-3.03,-591523065,12064253183,2223713880,-2815236945,0.742,921049627331
881142,生物制品,-0.079,-5315160,32784930,7022102,-12337262,0.79,687943284944,-2.174,-300447502,6806548306,1196374550,-1496822052,0.76,681500244992
881143,医药商业,0.013,-22166290,107670125,21775288,-43941578,3.047,298669665825,-3.312,-556815470,7600220304,1441542539,-1998358009,1.037,293307922185
881144,医疗器械,-0.056,-12312569,95552864,30375678,-42688247,1.822,1175907178593,-3.465,-635805366,14047680630,2336789857,-2972595223,0.893,1155585655106
881145,电力,-0.072,-36277740,292613303,89202563,-125480303,1.866,2829565220667,-2.185,-1038685892,27752828884,7539042486,-8577728378,0.788,2808739510527
881146,燃气,0.045,423597,10791933,1376356,-952759,1.102,220658713720,-3.603,-208246864,2805907130,406548110,-614794974,0.836,216695785274
881147,环保工程,0.075,-22965037,189240152,69070942,-92035979,4.048,458748968982,-3.968,-1015485212,14009541857,2597147110,-3612632322,1.03,447034731143
881148,港口航运,0.027,-784131,38343421,9664805,-10448936,0.799,883890881031,-1.888,155575871,8533417305,2530724914,-2375149043,0.863,878258513791
881149,公路铁路运输,-0.075,-11638812,95490942,25744004,-37382816,2.712,878860825884,-2.35,-619697658,8249188677,1621611744,-2241309402,0.903,872385794986
881150,公交,0.17,-1202,11939309,1606798,-1608000,1.131,42921897969,-5.423,-191935998,1992909260,302865949,-494801947,0.751,40721358230
881151,机场航运,-0.036,-5778429,22179719,3511921,-9290350,0.84,577993406498,-0.846,-486308471,5029837374,1208165844,-1694474315,0.656,573667581972
