股票代码,板块名称,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500
881101,种植业与林业,0.014,-983691,11511408,1932121,-2915812,3.091,158228415375,0.358,2100019,1486768719,279112140,-277012121,1.039,158680611651
881102,养殖业,-0.151,578424,17158664,3710394,-3131970,1.301,378391138133,0.151,-42603015,3699258571,773801609,-816404624,0.862,379953702539
881103,农产品加工,-0.069,399771,15648121,1803450,-1403679,1.243,320684937786,0.234,-53643438,3189383950,687747606,-741391044,0.936,321380196212
881104,农业服务,-0.008,-365690,2377784,0,-365690,1.261,72971699805,-0.341,961514,481762891,50591727,-49630213,0.786,72763103301
881105,煤炭开采加工,-0.195,-2353503,19474723,1511248,-3864751,0.989,1275621912220,0.683,-104542640,5399309303,1204507187,-1309049827,0.989,1289684666464
881106,石油矿业开采,-0.438,255585,16221570,2319808,-2064223,1.398,1275190147034,0.649,42890864,2460966301,797286459,-754395595,1.015,1283665403758
881107,油气开采及服务,-0.396,708216,18784602,2916453,-2208237,1.518,317839424713,0.437,26757575,3322803587,838776989,-812019414,0.969,320486823911
881108,化学原料,-0.183,107852,19015158,1826461,-1718609,1.284,506522863563,0.259,-72332153,4023637901,825789897,-898122050,0.903,510176383390
881109,化学制品,0.003,8352720,149478438,28101068,-19748348,1.998,1772832797440,0.371,44675896,16421632944,2818291546,-2773615650,1.124,1773773627072
881110,化工合成材料,-0.007,4645434,83606276,26699106,-22053672,1.55,544346075510,0.615,-81661677,9393387555,1710061330,-1791723007,0.933,547158430221
881111,化工新材料,-0.154,816000,5903956,816000,0,0.892,465747862979,-0.451,-48412000,1817864023,290089158,-338501158,0.875,463493025253
881112,钢铁,-0.1,-500899,15752336,2301680,-2802579,1.146,764311239772,-0.466,36162024,3893748676,880850038,-844688014,0.902,760938689795
881113,有色冶炼加工,-0.198,8021096,199567557,87712219,-79691123,2.256,1853383935887,-0.119,-610260882,22278495370,5464877234,-6075138116,1.155,1854416195900
881114,金属新材料,-0.154,1339573,19948804,4270059,-2930486,2.182,133964199633,0.573,-21980266,2325552947,407147704,-429127970,0.986,134883871096
881115,建筑材料,0.013,2186553,47629485,11379840,-9193287,1.474,657452020247,-0.12,-126965102,7303280461,1279609798,-1406574900,0.886,654251912396
881116,建筑装饰,-0.117,32042232,207547321,104863127,-72820895,1.798,1375177511128,0.266,-620733822,16649659295,4249893259,-4870627081,1.03,1372556864649
881117,通用设备,0.021,11825354,223842020,80668355,-68843001,2.81,650033083081,0.593,-576369752,20199208998,4073918579,-4650288331,1.156,652193034373
881118,专用设备,0.089,-26040042,320598250,122512299,-148552341,5.6,1129102446474,0.463,-634568749,22446433372,4924087939,-5558656688,1.222,1129294597951
881119,仪器仪表,-0.004,-1951103,31440547,8033047,-9984150,1.582,142901473526,0.999,38831053,4005445385,771233211,-732402158,1.091,144158639665
881120,电力设备,-0.093,22984910,458693715,186324919,-163340009,1.894,4432152671828,0.246,-620271780,58103666457,13868186829,-14488458609,0.973,4423757995467
881121,半导体及元件,-0.291,26545678,341349105,139480014,-112934336,1.583,2833785199096,0.906,-327568240,61802933283,16064266899,-16391835139,1.157,2857327718101
881122,光学光电子,-0.053,21483964,417743934,219712290,-198228326,3.053,881390398532,1.883,-250106489,41294505886,12870035628,-13120142117,1.255,893711329146
881123,其他电子,-0.205,-469094,59152748,16638099,-17107193,1.651,163214583452,1.296,-11770474,7901834585,1896605364,-1908375838,1.045,165979848519
881124,消费电子,-0.07,14738548,407691357,181130927,-166392379,3.083,1314955435125,1.597,-767656666,40184637279,10945960531,-11713617197,1.209,1323973293087
881125,汽车整车,-0.506,-57350155,272440451,109866879,-167217034,1.737,1249618894614,0.651,-2054006060,34717958175,13631680607,-15685686667,1.236,1252106504161
881126,汽车零部件,0.019,12264565,527564911,187668546,-175403981,2.704,1441606002803,0.86,-634179917,46493491316,9777798660,-10411978577,1.106,1443548742499
