股票代码,板块名称,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500
881101,种植业与林业,0.069,757041,9049905,2355826,-1598785,1.221,163121154509,1.648,104746236,2598142213,551325502,-446579266,1.515,165839509387
881102,养殖业,-0.139,3744598,20955101,4814387,-1069789,3.154,378691493716,2.399,123342435,6365118427,1689469947,-1566127512,1.676,391894542276
881103,农产品加工,-0.003,-475237,13808638,1774893,-2250130,1.346,328577351171,1.281,38335355,4341816491,820848883,-782513528,1.586,335145204494
881104,农业服务,0.03,0,1073943,0,0,0.43,73625634956,-0.016,-15213089,684691027,99499289,-114712378,1.178,73518767933
881105,煤炭开采加工,0.034,1409016,37311518,14038398,-12629382,1.697,1258937294463,1.056,47610776,5091096923,1224867028,-1177256252,0.977,1272865731827
881106,石油矿业开采,0.292,-765594,9790075,3513282,-4278876,1.111,1373237095066,0.584,148995904,1979486930,805765437,-656769533,1.01,1399516614072
881107,油气开采及服务,0.184,530065,7478337,1807145,-1277080,0.69,317190560153,0.2,16481550,2063846982,551203526,-534721976,0.868,319657423728
881108,化学原料,-0.09,-341115,9376799,677000,-1018115,0.683,489189105845,0.064,-155604044,3076733482,563032147,-718636191,0.785,491166454813
881109,化学制品,-0.024,-3142159,53652489,8157678,-11299837,1.227,1756176886140,-0.215,-115542018,12187965625,1981587991,-2097130009,0.859,1765023738302
881110,化工合成材料,-0.114,-368629,26975705,3653402,-4022031,1.197,510552086221,-0.703,-107154306,5254345787,758731548,-865885854,0.94,509406964878
881111,化工新材料,-0.234,-718449,7456554,0,-718449,1.378,467931801416,-0.373,-42173633,1477267100,240081476,-282255109,0.814,472626550528
881112,钢铁,-0.015,-593788,7869119,0,-593788,0.596,754434675057,0.653,-5327195,3092414836,687811007,-693138202,0.841,760163369098
881113,有色冶炼加工,-0.101,-971377,94440230,37504799,-38476176,1.246,1914710963857,0.057,-45062080,18285261201,4658918085,-4703980165,0.822,1928206425216
881114,金属新材料,0.02,-477919,5638104,0,-477919,0.902,130984388097,-0.895,-65316976,1434027279,176839364,-242156340,0.92,130232312516
881115,建筑材料,-0.215,-243351,35637283,5635271,-5878622,1.685,696986323860,0.927,313769683,8909307689,1866194191,-1552424508,1.14,710802978387
881116,建筑装饰,-0.137,8280246,143776253,46286128,-38005882,1.124,1560919246380,2.358,1296760322,26357743751,7304960684,-6008200362,1.159,1599829977219
881117,通用设备,-0.173,4660579,103996072,31774002,-27113423,1.268,586460674076,-1.129,-367474676,11778874468,1680437908,-2047912584,0.856,581363514629
881118,专用设备,-0.077,1669588,91532914,22307828,-20638240,1.202,1080401623337,-0.771,-35944083,15206860191,2820257167,-2856201250,0.915,1084187158550
881119,仪器仪表,-0.206,6309412,44232661,20976358,-14666946,6.21,153632184761,-1.728,-103681965,3792331373,599029266,-702711231,1.005,151266988022
881120,电力设备,-0.033,64963913,427195469,230806232,-165842319,1.122,4869099123615,-1.01,-911757130,65112375625,14666457882,-15578215012,0.9,4829395156510
881121,半导体及元件,-0.3,-5375352,408640387,161996249,-167371601,1.656,2683119994232,-2.206,-3326761802,54648469136,11735141397,-15061903199,0.863,2642412046612
881122,光学光电子,0.088,-44570608,295939474,109843908,-154414516,3.268,769137623800,-1.408,-1580642921,19488231980,4338900815,-5919543736,1.137,758522746134
881123,其他电子,0.254,-628532,76908231,27495577,-28124109,2.548,158188595787,-0.679,406942624,6466908907,1776671706,-1369729082,1.143,156640380604
881124,消费电子,0.162,16197825,218360470,96490642,-80292817,2.068,1235401229856,-1.566,-872198096,18772748912,4262038783,-5134236879,0.776,1226823994334
881125,汽车整车,-0.225,1987370,26278376,7495305,-5507935,1.155,1016668436448,-0.45,-168666413,5460421087,1216342001,-1385008414,0.669,1016205711001
881126,汽车零部件,-0.027,984991,62109022,8773580,-7788589,0.951,1182189898991,-0.98,-204722640,11645111769,1415423503,-1620146143,0.799,1175966838219
881127,非汽车交运,-0.191,9082863,54202801,18784426,-9701563,2.955,406490402671,-1.023,6571736,4781173554,849396350,-842824614,0.897,407438543392
881128,汽车服务,-0.056,-1242795,32922769,9480609,-10723404,2.285,88541933396,1.29,-5806005,2479082618,715096282,-720902287,0.996,88907700955
881129,通信设备,-0.194,26434097,537855823,304764256,-278330159,2.396,822556663709,-0.886,-1738743980,36290498983,10275637080,-12014381060,0.99,817156329104
881130,计算机设备,-0.126,1009411,154383468,69001532,-67992121,1.325,896710962752,-1.052,-865887637,22454542961,6157182103,-7023069740,0.838,893301563035
