股票代码,板块名称,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500
881101,种植业与林业,-0.128,-1306235,12362714,884880,-2191115,1.394,166739630796,-0.209,-124437045,1655220690,222746111,-347183156,0.838,166174090822
881102,养殖业,-0.024,2124579,19940066,4991176,-2866597,1.488,388859252617,0.677,5949881,4082043814,939617514,-933667633,1.088,389915335872
881103,农产品加工,-0.126,2357222,55112897,21322500,-18965278,4.34,341760790401,-0.381,-193947407,3671540888,626729708,-820677115,0.987,340475565293
881104,农业服务,0.13,0,2870384,0,0,0.786,74138727803,-0.123,-36525582,589107995,73298370,-109823952,0.738,73908887011
881105,煤炭开采加工,0.056,-7965387,47479459,10772849,-18738236,4.792,1278592265070,-0.561,-248556720,5504347961,1333888298,-1582445018,1.193,1269457817949
881106,石油矿业开采,-0.473,-1887897,31168502,14421311,-16309208,4.838,1385939005355,-0.796,-243219130,2668447718,816452442,-1059671572,1.575,1364468121871
881107,油气开采及服务,-0.496,-1183832,22698538,5991488,-7175320,3.48,314072221184,-0.994,-181871154,3260687794,809586182,-991457336,1.564,310976966780
881108,化学原料,-0.027,4368247,23509784,8287930,-3919683,1.567,491847275150,0.139,-30228194,3477389040,654045349,-684273543,0.964,493237987018
881109,化学制品,-0.01,2739317,40717521,5578601,-2839284,1.366,1768743664121,-0.075,-171306173,11344462654,2032969065,-2204275238,0.874,1767079756440
881110,化工合成材料,0.089,9286837,60690096,30398771,-21111934,2.899,515334209079,0.349,-104736838,6122499487,1135101364,-1239838202,1.105,514890181100
881111,化工新材料,-0.229,-1028720,8201118,2580920,-3609640,2.041,477474369172,-0.396,14888770,1436608004,396325820,-381437050,0.762,480559768274
881112,钢铁,-0.049,-396801,8519254,363999,-760800,0.639,757369708568,0.162,-74929768,3229415490,773021660,-847951428,0.907,757074493096
881113,有色冶炼加工,-0.148,4803857,57946760,13349880,-8546023,0.799,1937652723255,0.101,-605579569,14453206946,3177597851,-3783177420,0.856,1940430372092
881114,金属新材料,0.187,-174916,11464862,2605721,-2780637,3.096,132469021875,0.336,-34203041,1420989082,204677532,-238880573,0.98,132528299104
881115,建筑材料,-0.208,-2887254,50092155,13495508,-16382762,1.297,711049709264,-0.355,-258116556,6889531186,1149807199,-1407923755,0.78,708987961733
881116,建筑装饰,-0.233,4938618,125781660,32749735,-27811117,1.092,1576432068872,-0.201,-1417962489,19702399384,4249668606,-5667631095,0.861,1565149887068
