股票代码,板块名称,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500
881101,种植业与林业,0.256,-849023,9053582,543166,-1392189,0.859,154910113932,1.238,-11730559,1843141520,380346725,-392077284,0.73,156415938716
881102,养殖业,0.645,1930061,48732875,21652963,-19722902,2.287,353344054147,1.219,113572747,4689516775,1295922875,-1182350128,1.146,357868843422
881103,农产品加工,0.374,1177527,21561632,4984496,-3806969,1.133,304540485076,1.3,-89817633,3671496909,746307693,-836125326,0.836,307800223814
881104,农业服务,1.483,5202557,21591049,10423349,-5220792,13.716,69674835685,1.189,-24039310,877437846,159702955,-183742265,2.012,69417613493
881105,煤炭开采加工,1.066,8640300,74427909,32612056,-23971756,4.263,1335135364274,1.436,-67379490,7412141132,1741622541,-1809002031,1.364,1327683395007
881106,石油矿业开采,0.755,1585786,15470988,4448757,-2862971,1.834,1393476299749,1.577,-72045767,3023316060,955832559,-1027878326,1.178,1320260772673
881107,油气开采及服务,-0.252,3916366,35848780,9021733,-5105367,1.865,330652398226,0.785,-64624230,4474108320,1121411506,-1186035736,0.841,331899709015
881108,化学原料,0.499,706522,26197299,4778894,-4072372,3.278,484036932114,1.761,3992362,4334227101,930826848,-926834486,1.102,493563601766
881109,化学制品,0.653,-5191558,250352473,88076282,-93267840,4.5,1706116223413,1.256,-340993761,17064714433,3246729111,-3587722872,1.314,1710652140781
881110,化工合成材料,0.498,206501,91913878,28124150,-27917649,2.802,515658815241,1.224,-109946002,8470441955,1315542875,-1425488877,1.062,516127602228
881111,化工新材料,0.648,2477662,22095754,9045503,-6567841,2.315,451258463736,1.146,50094583,2217294623,451303967,-401209384,1.11,450811188347
881112,钢铁,1.653,20446691,137797388,69539791,-49093100,7.722,754653034072,3.336,-133421363,7418354257,2287219590,-2420640953,1.625,773216622712
881113,有色冶炼加工,0.494,19350415,273008504,119887961,-100537546,3.674,1834379071903,1.071,-343274391,19712537356,4741242802,-5084517193,1.164,1833945605769
881114,金属新材料,-0.277,5391719,24300361,9698133,-4306414,3.213,123585983426,0.98,-17723197,1716529849,234223608,-251946805,1.149,125115679787
881115,建筑材料,3.256,70866636,327829650,190383202,-119516566,13.27,656938003232,3.709,49401500,11860843009,2889496706,-2840095206,1.679,657926430107
881116,建筑装饰,2.733,11979635,573684971,248779418,-236799783,13.075,1372891207054,3.961,-88777895,20743266946,5315453184,-5404231079,1.736,1373126032785
881117,通用设备,0.776,26650674,230117027,100844753,-74194079,4.394,604042658222,2.339,362372941,17954723760,3977595746,-3615222805,1.298,613947641427
881118,专用设备,0.585,24151825,250269239,101619519,-77467694,4.118,1084763261125,1.922,-118027065,17656744857,3056646403,-3174673468,1.227,1089781370407
881119,仪器仪表,0.341,1769120,16999464,2766314,-997194,1.573,134810223047,1.882,-6216026,3078061807,625051501,-631267527,1.074,136394372035
881120,电力设备,0.429,-1557505,710287228,381939794,-383497299,2.478,4227841656575,0.433,-1889799923,54256221642,11594101949,-13483901872,1.014,4191648888899
881121,半导体及元件,0.348,32496789,399568225,179201119,-146704330,2.102,2583471394991,0.632,715159538,50030201103,13112924946,-12397765408,1.037,2585629226071
881122,光学光电子,0.043,49677330,290189054,160834377,-111157047,2.448,810239628617,1.295,184737334,22979024124,6106178894,-5921441560,0.817,820584911442
881123,其他电子,-0.011,898685,38697843,4566484,-3667799,1.464,151211279977,0.455,-143265624,5788721171,927216173,-1070481797,1.019,151434094169
881124,消费电子,0.1,54739242,396171680,204780996,-150041754,3.96,1212217729267,1.267,-388363944,29102989834,7428006413,-7816370357,1.27,1206299759115
881125,汽车整车,0.689,39926128,222167242,133617753,-93691625,2.097,1185821354450,3.649,1925559562,26108524124,11503638958,-9578079396,1.236,1205273067616
881126,汽车零部件,0.292,30403950,356687151,126800028,-96396078,2.338,1345468032684,2.709,985412079,36088197771,7511763748,-6526351669,1.124,1367062103709
881127,非汽车交运,0.413,206873,22778881,7428993,-7222120,1.892,338438558001,1.594,-44397224,3146729291,520453029,-564850253,0.982,338567428385
881128,汽车服务,0.011,87153,9162959,1539741,-1452588,2.442,69549433064,2.845,34830126,1474986054,357407016,-322576890,1.046,71354422200
881129,通信设备,0.01,18755904,395044962,205035799,-186279895,2.335,736199373843,1.108,-1496839038,31383192912,7830798815,-9327637853,1.041,730719229036
881130,计算机设备,0.291,13313005,160004025,76778910,-63465905,1.51,820196493444,2.455,567723335,20975089278,5985336724,-5417613389,0.931,832572973229
881131,白色家电,0.126,17352573,112136158,52108329,-34755756,3.978,924533132209,1.655,91495165,8080595700,2204270861,-2112775696,1.226,914681584875
881132,黑色家电,-0.136,26190451,75562583,54174051,-27983600,2.54,119052438742,2.969,781169798,7570982793,2867167933,-2085998135,0.972,122731855497
881133,饮料制造,1.141,179973435,463368097,370209830,-190236395,4.272,4190224684699,1.859,1533420787,21896795230,8914795650,-7381374863,1.338,4212843771330
