股票代码,板块名称,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500
881101,种植业与林业,0.051,-772902,23600131,4889148,-5662050,2.369,134054386265,1.707,109795085,3317322249,910762035,-800966950,1.249,135075785706
881102,养殖业,0.782,-29002419,126092637,39514972,-68517391,3.96,397863623586,1.498,39378447,7435509061,2181933952,-2142555505,1.206,394465935796
881103,农产品加工,0.303,-5406027,57259724,14506395,-19912422,2.357,299561736520,1.142,-159522318,6841274258,1531079636,-1690601954,1.093,302871472204
881104,农业服务,0.706,-42738,7205384,752121,-794859,2.027,51436094637,1.185,7821397,916020107,169975854,-162154457,1.011,51449599476
881105,煤炭开采加工,0.279,424830,48418432,15446838,-15022008,1.346,1639179868385,-0.022,-113183080,9488036659,2339322055,-2452505135,1.029,1625592425870
881106,石油矿业开采,0.242,-1267682,41212134,18605881,-19873563,2.995,1510317859216,-0.452,-210810593,3808965649,1239468459,-1450279052,1.048,1502551786069
881108,化学原料,0.51,-7758542,62141886,14827555,-22586097,3.262,510494869607,0.245,-205828177,7619406908,1532341404,-1738169581,1.286,506555448819
881109,化学制品,0.39,-18425814,322547003,96784776,-115210590,2.54,1748859218948,1.256,-1190507338,40716464202,9248559426,-10439066764,1.175,1752425903390
881110,化工合成材料,0.412,-64174911,298655122,89024164,-153199075,5.783,514411102264,2.129,-519661061,19783417114,4830810639,-5350471700,1.283,519224138698
881111,化工新材料,0.649,4757245,23659746,10230100,-5472855,1.716,409630744714,0.734,-99389637,4864834923,1337998697,-1437388334,1.35,407521622688
881112,钢铁,0.141,-20742717,107370949,32587533,-53330250,2.555,747835939048,-1.362,-536202604,10716030723,3164466779,-3700669383,1.039,734717302154
881113,有色冶炼加工,0.978,52965566,488156334,265501155,-212535589,2.862,2145682980058,2.208,1131188657,55665986618,19733639000,-18602450343,1.311,2172801047960
881114,金属新材料,0.497,-404589,30878308,8637268,-9041857,2.335,133158856767,2.468,120998262,5701949066,1526669307,-1405671045,1.498,135586543159
