股票代码,板块名称,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500
881101,种植业与林业,0.654,3809964,18239651,6443666,-2633702,1.717,143026040199,0.367,-27226737,2961322646,566273186,-593499923,1.086,142380983996
881102,养殖业,0.386,-6230487,52149465,16385545,-22616032,5.446,386281793695,1.545,72243105,4524568039,1075365597,-1003122492,1.277,388153263872
881103,农产品加工,-0.018,-3767551,26648875,3287772,-7055323,1.193,314848480589,0.105,-119541605,4155951780,608936589,-728478194,0.683,316755832694
881104,农业服务,0.558,1670640,16252077,6394298,-4723658,2.834,58327140123,0.374,188942842,2008392835,723445483,-534502641,1.41,58413340637
881105,煤炭开采加工,0.042,-8706639,38781339,5509792,-14216431,1.543,1554290291518,-0.472,-142433139,5190595803,949201714,-1091634853,0.635,1554558263503
881106,石油矿业开采,-0.337,-44951025,303790130,105125424,-150076449,7.691,1439472929421,-2.031,-1075974212,6747305552,1769558592,-2845532804,1.024,1445135843426
881108,化学原料,-0.126,-42918686,318041264,136007933,-178926619,4.464,550847448434,-1.822,-630157189,8739393667,1838090216,-2468247405,0.786,546175077268
881109,化学制品,-0.207,-2193160,368207991,129832624,-132025784,2.064,1815585893038,-1.019,286693341,35535809285,8584662006,-8297968665,0.842,1803711541401
881110,化工合成材料,-0.234,89819981,272547691,169917802,-80097821,4.457,557679218586,-1.284,-233771027,12882693724,2441448649,-2675219676,0.852,555221498267
881111,化工新材料,-0.133,-4743564,50817024,18240952,-22984516,1.486,403026813425,-1.701,-122675737,3602721479,740339401,-863015138,0.821,401256713820
881112,钢铁,-0.101,-4248361,30450342,4038204,-8286565,1.104,757907566435,-0.762,-185029434,5243026645,1212539175,-1397568609,0.642,753083881182
881113,有色冶炼加工,-0.424,-77625781,519408479,199564952,-277190733,3.053,2093080413925,-1.152,-1630742242,32854735761,8540483677,-10171225919,0.791,2082332649768
881114,金属新材料,-0.515,34399037,127471810,71312980,-36913943,3.452,167955042864,-3.107,-509603238,8001418700,1608550353,-2118153591,0.915,162144612747
881115,建筑材料,0.091,-18336003,105967780,28385049,-46721052,3.714,580692476819,-0.352,7881349,9450823229,1823637491,-1815756142,1.034,578374968672
881116,建筑装饰,-0.157,36351706,236419626,95998778,-59647072,1.508,1567082952869,-0.738,-643492964,19954012382,4361002046,-5004495010,0.633,1560491542151
881117,通用设备,-0.097,-312272900,779970026,270077270,-582350170,12.984,704614253436,-1.837,-1646760975,28496836714,5947917290,-7594678265,1.101,692101434680
881118,专用设备,-0.17,-225727014,803195693,217178421,-442905435,3.892,1323423617468,-1.761,-2934043347,35476537058,7401458007,-10335501354,0.928,1305189138104
881119,仪器仪表,-0.168,2004649,74964537,28013312,-26008663,2.175,160987463886,-1.521,-658710858,7396358976,1685767052,-2344477910,1.431,158249341508
881120,电力设备,-0.286,-55553461,1144801040,447206619,-502760080,2.399,4909462233347,-2.105,-6027070511,105473699172,24263112627,-30290183138,0.863,4829194039910
881122,光学光电子,-0.247,-26711410,261039933,85820457,-112531867,1.681,944096005877,-1.674,-1555699268,28728727741,6736325298,-8292024566,0.739,933362438856
881124,消费电子,-0.249,-77425952,546377362,189463433,-266889385,2.735,1598963130126,-1.286,-1625334596,39291155436,10365527113,-11990861709,0.883,1597097795430
881126,汽车零部件,-0.144,-69835201,433502398,120868348,-190703549,2.404,1616266480341,-2.184,-1666566057,36566794609,7083746651,-8750312708,0.72,1585455423732
