股票代码,板块名称,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500
881101,种植业与林业,-0.136,402999,5129440,402999,0,0.895,146170342780,-1.149,-52720127,1071474651,99811932,-152532059,0.7,144970633293
881102,养殖业,-0.276,240132,8551303,1378019,-1137887,0.678,398851479169,-0.599,-163227699,2619021950,420761214,-583988913,0.704,398972255175
881103,农产品加工,-0.185,254187,12326816,604632,-350445,0.772,304374941605,-0.673,-186389432,3040997559,453717229,-640106661,0.955,306899691607
881104,农业服务,-0.023,-551697,2630599,1053940,-1605637,1.382,72780592191,0.434,22337632,686531485,94481652,-72144020,1.037,73419088466
881105,煤炭开采加工,-0.342,-3585798,32784709,5059871,-8645669,1.337,1419000736763,0.299,-160328788,7139766931,1519486831,-1679815619,0.902,1437155980208
881106,石油矿业开采,-0.452,1671126,12133183,4228674,-2557548,1.567,1237589915242,-0.478,125740005,1997667381,618596111,-492856106,1.034,1256900248000
881107,油气开采及服务,-0.164,828140,10924098,2990000,-2161860,1.456,315912985659,-0.828,80154678,2208915034,701237379,-621082701,0.929,315961393264
881108,化学原料,-0.209,-2342156,38958793,8744580,-11086736,2.591,485363877580,-0.642,-122324792,3655884895,548047516,-670372308,0.711,483173344324
881109,化学制品,-0.079,8126128,128737018,30443253,-22317125,1.939,1659384571058,-0.511,-95063698,13939856272,2076993216,-2172056914,0.981,1658830155015
881110,化工合成材料,0.021,-14309571,113784778,32821929,-47131500,3.874,531865978024,-0.429,-69451692,8253293869,1279136343,-1348588035,1.236,533189688161
881111,化工新材料,-0.187,433326,4083767,433326,0,0.72,408939306619,-0.125,-24862861,1112303452,134809024,-159671885,0.782,410722696422
881112,钢铁,0.003,1930568,12743323,4344372,-2413804,1.08,743100047221,-0.404,44234817,2573940221,536233703,-491998886,0.687,742117124621
881113,有色冶炼加工,-0.175,-9037194,103066437,28917350,-37954544,1.934,1766304980744,0.347,-31295375,15575181264,3846867398,-3878162773,0.943,1783267715111
881114,金属新材料,0.146,-472064,9458248,1234798,-1706862,1.047,133692340636,-0.145,-25231296,1425000558,161367658,-186598954,0.695,133536598278
881115,建筑材料,-0.179,-10532920,79682093,24200374,-34733294,4.357,580268417765,-0.666,-245637193,6102072897,821917245,-1067554438,1.089,579800748751
881116,建筑装饰,-0.254,-12758117,147333258,41851260,-54609377,2.448,1311392724319,-1.136,-797744964,12801800104,2284894661,-3082639625,0.88,1303877831829
881117,通用设备,-0.185,-7984723,159119318,41534357,-49519080,2.033,644589288053,0.167,-108541113,15639569592,2341321138,-2449862251,0.857,646939248492
881118,专用设备,-0.129,-337726,220786408,73807968,-74145694,2.188,1089866666840,-0.287,-498621369,17113219975,2668620389,-3167241758,0.848,1097288158181
881119,仪器仪表,-0.059,-936662,41665524,16624793,-17561455,1.951,137775855725,0.082,-70449826,3461949496,547613240,-618063066,0.86,138482546612
881120,电力设备,-0.187,-11659778,326955173,90543930,-102203708,1.365,3963636221467,-0.029,-625951808,43716640125,8673944926,-9299896734,0.835,3988431787376
881121,半导体及元件,-0.133,-4756679,93343219,19588057,-24344736,0.795,2643564338840,-0.234,-1108113333,25948505304,4724291158,-5832404491,0.889,2645461274646
881122,光学光电子,-0.207,321757,78697143,15047954,-14726197,1.229,819417782208,0.59,-200280810,13091704876,2592402305,-2792683115,0.924,826629539978
881123,其他电子,-0.011,-1841768,15360778,1201430,-3043198,1.024,155293093639,-0.114,-88595049,2711456193,302870059,-391465108,0.77,155287596446
881124,消费电子,-0.182,6512403,231359897,93064233,-86551830,2.065,1254747441659,1.339,83658684,19872636964,4435105043,-4351446359,0.957,1270685222582
881125,汽车整车,0.108,-12946004,73250227,24964663,-37910667,1.515,1120510649167,0.665,-212763914,11771225055,4172820689,-4385584603,0.831,1125639120434
881126,汽车零部件,0.13,-3295461,154172860,39161166,-42456627,1.852,1357574243801,1.179,-51793702,24810852156,3902651484,-3954445186,0.972,1376944396345
881127,非汽车交运,-0.269,-949341,17069463,796644,-1745985,1.334,326200808502,-0.873,-30943211,3171107702,470678159,-501621370,0.903,326923046894
881128,汽车服务,0.152,1379133,9401144,5630833,-4251700,1.908,73342637839,0.288,-17439550,1057293755,204745432,-222184982,0.824,73925796998
881129,通信设备,0.067,4739991,126120427,51514945,-46774954,1.61,750302689370,0.073,-300621561,14481670961,3283128140,-3583749701,0.754,752327530075
881130,计算机设备,-0.216,-2412624,57701457,9013081,-11425705,1.055,819921919009,-0.177,-408376468,11308614549,1922278030,-2330654498,0.828,822328672993
881131,白色家电,-0.243,-631148,17578247,3532556,-4163704,0.914,902451775490,-0.471,-50084706,4149726269,744836802,-794921508,0.852,904447588542
881132,黑色家电,-0.151,448615,17657718,5707476,-5258861,1.699,108621044639,0.806,38493626,2070605496,448192523,-409698897,0.904,110548789432
881133,饮料制造,-0.004,6224996,67069904,28338904,-22113908,2.052,3972892333830,0.34,143888928,10510031177,3028228829,-2884339901,0.84,3995761454656
881134,食品加工制造,0.011,858953,30697479,6218178,-5359225,1.693,913089408442,0.561,228066302,6886596178,1415482071,-1187415769,1.191,920389835356
881135,纺织制造,-0.315,-967176,11275470,761400,-1728576,1.766,121584326201,-1.162,-27973861,1602578985,152513900,-180487761,0.932,121356014434
881136,服装家纺,0.08,6262824,121635547,48859462,-42596638,5.535,259166929942,-1.038,88700994,6132183520,1318270298,-1229569304,1.12,257853275641
881137,造纸,-0.274,-1005081,7230990,383460,-1388541,1.028,141258429924,-1.192,-100726373,1422751523,197977475,-298703848,0.916,140897869067
881138,包装印刷,-0.058,1720780,24606655,5267125,-3546345,1.469,173126142237,-0.997,-131314670,2797576833,374617261,-505931931,0.847,172221451583
881139,家用轻工,-0.286,-2871256,121172393,30160653,-33031909,4.395,514624261692,-1.531,-247850291,7531221304,961845784,-1209696075,1.051,513254676243
881140,化学制药,-0.139,-6249288,118135187,60719658,-66968946,1.596,1465475375646,-0.016,-258892283,13126148177,2236664286,-2495556569,0.83,1472939784585
881141,中药,-0.307,-2181212,31178949,5442922,-7624134,1.037,954639036796,-0.206,-274817394,7003629246,993731189,-1268548583,0.837,958074610858
881142,生物制品,-0.17,433832,33380776,12947660,-12513828,0.936,770047802024,0.273,-128837451,6932334881,1378486421,-1507323872,0.867,780942919122
881143,医药商业,-0.132,-382371,13731575,1369339,-1751710,1.154,284377717164,0.607,63633825,2725026051,423073853,-359440028,0.943,287771589172
881144,医疗器械,-0.02,-787162,17749702,1598052,-2385214,1.239,1211285112335,0.188,-123407659,7148216141,994536374,-1117944033,0.792,1217302170850
881145,电力,-0.217,-2954313,40947018,3154666,-6108979,0.801,2247551261276,-0.5,-317172972,9424994908,1979133006,-2296305978,0.719,2261277349970
881146,燃气,-0.166,381824,9774502,729124,-347300,1.604,185200166728,-1.016,-60266576,1577265353,209546070,-269812646,0.723,184591153782
881147,环保工程,-0.082,-471660,14090113,420000,-891660,1.404,384447928366,-1.271,-151041938,2941724178,333623810,-484665748,0.877,380608732854
881148,港口航运,-0.536,-23134043,133093658,35585464,-58719507,3.237,729821066469,-1.856,-539232644,6566684906,1340552204,-1879784848,0.824,719215863046
881149,公路铁路运输,-0.261,-1344512,14399537,907996,-2252508,0.974,679599780376,-1.142,-117575077,2913558523,559564950,-677140027,0.835,679429630905
881150,公交,-0.244,354599,3134484,354599,0,1.155,30517951603,-2.274,-38162464,513125798,62204390,-100366854,0.926,29792221078
881151,机场航运,-0.047,1293283,7475196,2168909,-875626,1.585,474827087686,0.63,-27109654,1591377575,329219977,-356329631,0.897,479797646617
881152,物流,-0.365,2597872,69486478,22861176,-20263304,2.938,572207506098,-1.543,-165091690,5006311765,706119064,-871210754,0.913,569441376861
881153,房地产开发,-0.298,-3120156,62259668,14555450,-17675606,1.59,1008966666125,-1.748,-405293064,8110942654,1389237520,-1794530584,0.716,1001339056227
881154,园区开发,-0.119,-916329,6029125,996670,-1912999,0.981,129151460454,-0.784,-42154896,850638594,133678734,-175833630,0.627,128759803316
881155,银行,-0.07,4590967,42117862,18509989,-13919022,1.029,6526529107069,-0.172,-87541572,7694411749,2713443484,-2800985056,0.676,6551628769129
881156,保险及其他,-0.2,-612534,20024897,2895061,-3507595,1.097,1825370784057,-0.665,-144166260,3978460884,711161068,-855327328,0.766,1825197846911
881157,证券,-0.494,-10962767,67455817,11940427,-22903194,0.857,2369884865916,-1.153,-1231436451,11487667251,2511936674,-3743373125,0.624,2360717648248
881158,零售,-0.184,-5082619,46252284,7346349,-12428968,1.933,609967674755,-1.511,-241224523,5929069510,954419054,-1195643577,0.822,606811846976
881159,贸易,-0.417,374061,14411369,1676026,-1301965,1.115,91328964709,-2.045,-107807646,1836028546,237923113,-345730759,0.634,90193124158
881160,景点及旅游,-0.429,1199884,10971719,1866523,-666639,1.231,105842275828,-1.833,-36084916,1542366625,172539161,-208624077,0.675,104716391489
881161,酒店及餐饮,-0.312,-312967,2429454,0,-312967,0.429,72791129489,-1.928,-26181845,823205160,79425110,-105606955,0.59,71888722550
881162,通信服务,-0.091,5322578,53926452,15792578,-10470000,3.98,512139088550,-0.746,-340204112,6869420061,1240713035,-1580917147,0.85,509352818656
