股票代码,板块名称,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500
881101,种植业与林业,0.655,26067126,54936414,48608074,-22540948,14.933,165324262285,-0.411,23955512,1814521342,428460851,-404505339,0.987,163938426634
881102,养殖业,-0.181,3401590,26024704,6339920,-2938330,1.363,394266078820,-1.033,-267034805,4452793559,815192168,-1082226973,1.124,391331550304
881103,农产品加工,-0.224,3022569,22108925,6402818,-3380249,1.898,335716755383,-1.161,-77134935,2610676558,396464627,-473599562,0.925,334002159401
881104,农业服务,0.089,0,1068939,0,0,0.647,72179605855,-1.161,-21278526,404557862,41463929,-62742455,0.87,71211972562
881105,煤炭开采加工,-0.116,-3203994,40040194,8246400,-11450394,1.494,1305389971161,0.77,179642577,7950558587,2160683353,-1981040776,0.974,1317911156759
881106,石油矿业开采,0.149,1465752,12983210,4365966,-2900214,1.678,1463545736096,0.31,74524147,2342277079,869249927,-794725780,1.082,1476426884280
881107,油气开采及服务,0.579,-56757,39566016,12963641,-13020398,2.307,334311228505,0.626,-125649109,3852997124,938846030,-1064495139,0.974,334820188004
881108,化学原料,-0.027,1433045,20117792,3652888,-2219843,1.639,519216550408,-0.58,-132336119,3525569529,578837266,-711173385,1.045,517521619516
881109,化学制品,-0.135,4085084,106062282,30603461,-26518377,2.41,1831987331092,-0.499,-216033083,14568928739,2459775419,-2675808502,1.041,1821515754857
881110,化工合成材料,-0.103,-10463203,94160705,32126632,-42589835,3.021,544206160706,-0.957,-342955287,7213252144,1080454710,-1423409997,0.993,539753835616
881111,化工新材料,-0.509,-2069429,34410855,13244159,-15313588,8.144,502424467880,-0.818,-69129442,2446391938,358544563,-427674005,1.46,499972370910
881112,钢铁,0.128,436305,14981804,2213704,-1777399,0.923,776913843484,0.275,-66792417,4835857198,1278172556,-1344964973,1.1,778747123756
881113,有色冶炼加工,-0.193,-9115423,83080153,13002676,-22118099,0.994,1975503716216,-0.477,-550728193,15526916759,3528952790,-4079680983,0.962,1974713174443
881114,金属新材料,-0.075,0,4224140,0,0,0.625,134112073575,-1.227,-101633501,1445838889,174072134,-275705635,0.862,132802932395
881115,建筑材料,0.102,2410632,46721234,17984340,-15573708,2.795,712193332977,-0.553,-99956441,6144029112,983469182,-1083425623,1.206,709411456724
881116,建筑装饰,0.023,6685530,90350957,24160783,-17475253,1.531,1468273462208,0.089,246441899,14406093218,3708472768,-3462030869,1.08,1466054843054
881117,通用设备,-0.235,6470192,90110110,23344874,-16874682,1.385,631419521432,-1.661,-639674174,13041413106,1895703934,-2535378108,0.902,623103840712
881118,专用设备,-0.085,-10525361,144152855,49128029,-59653390,1.901,1180272840348,-1.133,-336187250,15038772316,2594554536,-2930741786,0.976,1168866795537
881119,仪器仪表,-0.281,3813070,23373417,6486553,-2673483,1.44,146753108356,-1.946,-223307923,2936393491,356521894,-579829817,0.932,144490847370
881120,电力设备,-0.182,1527632,231822125,77483507,-75955875,1.08,4658633639006,-1.44,-1889859036,40702086076,7773284945,-9663143981,0.891,4610090285691
881121,半导体及元件,-0.488,-13059398,299943848,98402372,-111461770,1.575,2655666023811,-1.562,-2973958076,44370543224,8008593941,-10982552017,0.815,2627940759583
881122,光学光电子,-0.534,34964423,297545299,137659912,-102695489,2.754,819036295713,-1.696,-912339093,18661095976,4178876036,-5091215129,0.976,808627962812
881123,其他电子,0.112,-2887297,68616672,23276102,-26163399,2.792,157363630639,-1.187,-53896988,5866995341,1126632926,-1180529914,0.802,155696269430
881124,消费电子,-0.488,6345355,132412550,46719820,-40374465,2.001,1287450109515,-2.083,-894653242,15069356077,2854815937,-3749469179,0.844,1267058053522
881125,汽车整车,-0.357,8649940,109054120,57364665,-48714725,1.849,1139064768528,-1.655,-882369267,10326581641,2742546781,-3624916048,0.868,1127426193475
881126,汽车零部件,-0.46,38093368,427390760,174552347,-136458979,3.569,1403677551526,-2.41,-1416465688,27748789702,4319462481,-5735928169,1.054,1378266637668
