股票代码,板块名称,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500
881101,种植业与林业,-0.217,-1544719,12793476,1479774,-3024493,0.915,140511103202,-0.377,-1965404,2248907743,402176352,-404141756,0.721,140548043250
881102,养殖业,0.131,-4457432,20614484,3417832,-7875264,1.171,380121973582,-0.789,-89589193,3222478660,638043205,-727632398,0.74,378212164357
881103,农产品加工,-0.191,-295985,29774918,2940716,-3236701,1.645,289202197030,-0.799,-150497909,3760249761,535981243,-686479152,0.785,287965339922
881104,农业服务,-0.144,0,2646898,0,0,0.885,62189853338,0.096,-12623233,618347115,101609015,-114232248,0.649,62299370297
881105,煤炭开采加工,-0.247,-23164426,155972769,60035561,-83199987,3.613,1687351871466,1.209,258794495,15030979380,4702003792,-4443209297,1.162,1732729944708
881106,石油矿业开采,-0.042,1520033,20426385,9064586,-7544553,1.521,1562067353347,-0.118,143832739,4286127861,1871610961,-1727778222,1.184,1612207024294
881107,油气开采及服务,0.068,-606220,30555620,8403623,-9009843,1.874,340486900152,0.774,258392757,5221119138,1793123262,-1534730505,1.165,348983899650
881108,化学原料,-0.031,-87293,27744033,3751360,-3838653,1.181,477894692915,-1.11,-172751765,4215578286,582449266,-755201031,0.742,474272862533
881109,化学制品,0.017,2488648,165635350,40976018,-38487370,2.029,1656952545852,-0.486,-625836563,22237434208,4303251234,-4929087797,0.931,1642859052116
881110,化工合成材料,0.112,-8517238,93096567,21340053,-29857291,1.634,489634542660,-0.289,-214285063,8982101919,1409081209,-1623366272,0.883,489369374881
881111,化工新材料,0.756,2881955,21109739,8167377,-5285422,2.405,406057160662,-0.091,-4072189,2985873015,685442793,-689514982,0.775,397146767318
881112,钢铁,0.084,2629654,35393671,12041631,-9411977,1.615,760054338550,-0.7,-152487500,4889727191,1103151856,-1255639356,0.792,757364333263
