股票代码,板块名称,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500
881101,种植业与林业,0.258,-301325,2843864,0,-301325,1.111,113884433968,-0.196,-15429910,639728096,73896063,-89325973,0.796,113043926525
881102,养殖业,0.369,1049074,18797057,6887824,-5838750,1.919,392864022209,-0.453,-177644440,2976173322,551519053,-729163493,0.824,386658970905
881103,农产品加工,-0.032,51707,29210292,7023344,-6971637,2.834,269083977523,-0.407,-19545459,2501064292,427804821,-447350280,0.937,266603286689
881104,农业服务,0.072,323162,3631648,323162,0,1.33,48105554044,-0.641,-7371965,380924812,42875553,-50247518,0.719,47524217011
881105,煤炭开采加工,0.098,-1850036,12823560,0,-1850036,0.637,1544387725142,-0.572,-108327034,3846142253,602636536,-710963570,0.757,1540665042061
881106,石油矿业开采,-0.054,-2543751,10318312,1734663,-4278414,0.935,1583448491521,-0.458,109129942,1738494137,585950730,-476820788,0.715,1600256354749
881108,化学原料,0.129,-211936,11287780,1624846,-1836782,0.867,472809163626,-0.118,12712986,2418741933,311617685,-298904699,0.833,469142625566
881109,化学制品,0.142,-3021829,82517836,15498038,-18519867,1.907,1545443354768,-0.385,59366662,11597688180,1828578351,-1769211689,0.828,1526631264986
881110,化工合成材料,0.147,-308857,28335925,2890188,-3199045,1.595,441265859932,-0.052,-45745886,4464365270,482138814,-527884700,0.878,438584321308
881111,化工新材料,0.099,-668211,5048065,0,-668211,0.945,402679423992,-0.641,33823608,1409149456,243568326,-209744718,0.864,394802841661
881112,钢铁,0.096,343334,11932555,2151452,-1808118,1.173,685380695692,0.247,54648788,2790832459,659408276,-604759488,0.934,688111512034
881113,有色冶炼加工,0.258,-681757,121391362,36809803,-37491560,1.661,1892019421719,-0.354,137360741,17472806327,4039325558,-3901964817,0.741,1884763151092
881114,金属新材料,0.087,-947718,5568315,0,-947718,1.176,111329902726,-0.491,-35148547,1209602162,144463600,-179612147,1.064,110489838973
881115,建筑材料,-0.022,-14949927,65878832,24318445,-39268372,2.189,499909455349,-0.347,-198751553,4077535951,514801469,-713553022,1.045,492329934677
881116,建筑装饰,-0.003,76632,52827957,7648774,-7572142,1.247,1270507225262,0.932,137352634,11259092813,2674758106,-2537405472,1.008,1287489790477
