股票代码,板块名称,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500
881101,种植业与林业,-0.07,-380050,4668328,0,-380050,0.864,166025224451,0.255,441178,1517082093,268236905,-267795727,0.908,166754255394
881102,养殖业,-0.141,96381,14825105,2956080,-2859699,1.438,390517066960,0.941,44100905,3888671788,904229936,-860129031,1.09,395256843789
881103,农产品加工,-0.065,-621556,11228435,1546977,-2168533,0.91,337122858091,0.634,153648545,3907097763,1001538237,-847889692,1.421,338527086683
881104,农业服务,-0.05,0,1049279,0,0,0.438,73442472669,-0.354,-19722642,411797250,45810178,-65532820,0.785,73265276733
881105,煤炭开采加工,0.078,-123911,32971173,6599417,-6723328,1.56,1285407347760,-0.021,-171282161,5059403781,1176139688,-1347421849,0.807,1283474966389
881106,石油矿业开采,-0.148,-161116,15141654,4683653,-4844769,1.916,1399395178330,-0.751,-19076403,2293003403,728529364,-747605767,1.201,1391060827813
881107,油气开采及服务,0.155,2378588,12962075,4680263,-2301675,1.23,320241630175,0.461,-180037291,2040028818,443777217,-623814508,0.931,320551384037
881108,化学原料,-0.135,-7076,34364534,7927525,-7934601,1.575,499480710506,-0.145,67558383,4203104007,968460914,-900902531,1.021,497786210859
881109,化学制品,-0.115,-12059733,79663135,5644839,-17704572,1.497,1795672975377,-0.203,-166083603,14060367188,2532886397,-2698970000,0.91,1785956356665
881110,化工合成材料,0.083,4514708,52878538,17230703,-12715995,1.154,542428771515,0.125,-316169857,9239444499,2039489681,-2355659538,0.806,542476404362
881111,化工新材料,0.125,639389,3071301,639389,0,0.61,471504657449,0.278,5468645,1581937490,294059142,-288590497,1.235,469170386888
881112,钢铁,-0.077,1935057,44449287,20797481,-18862424,4.357,769748033204,-0.908,-326597632,3848433935,830730977,-1157328609,1.1,762507105926
881113,有色冶炼加工,0.088,-85265799,574511914,207468172,-292733971,6.391,1979153493653,-1.128,-2523314483,34867032538,9340407113,-11863721596,1.473,1949519517702
881114,金属新材料,-0.329,3695450,148744224,64344897,-60649447,4.441,146300836888,-0.354,-318357438,7213081862,1620827528,-1939184966,1.004,145377977635
881115,建筑材料,0.016,-593909,21962838,644359,-1238268,0.999,684419316722,-0.624,-117133202,5595674834,931861192,-1048994394,0.747,680140313610
881116,建筑装饰,-0.134,8153035,94501520,28306656,-20153621,1.403,1573813977917,-0.291,-692248773,12802793300,2586891541,-3279140314,0.815,1565180955907
881117,通用设备,-0.226,5913309,121447278,32440919,-26527610,1.025,651995358583,0.145,-320998793,17987312428,3284233997,-3605232790,0.682,653107728035
881118,专用设备,-0.057,10103747,187928884,78770661,-68666914,2.421,1191119768130,-0.234,-406375979,19099404863,3748443373,-4154819352,0.837,1187522568279
881119,仪器仪表,-0.034,-1859590,24506625,4465804,-6325394,1.764,153156834054,-0.585,-127225137,3603562357,530524989,-657750126,0.855,152647406969
881120,电力设备,-0.049,8596732,413550375,156677049,-148080317,1.297,5255857736512,-0.343,-2053155648,64338271484,13451148672,-15504304320,0.768,5220582241216
881121,半导体及元件,-0.33,-1368479,283993687,114302686,-115671165,1.577,2765298556677,1.128,146932294,57249846690,15597382485,-15450450191,1.074,2789300574507
881122,光学光电子,-0.344,8197102,118869893,38155087,-29957985,1.457,806673246765,1.023,974185317,22664167919,6874705719,-5900520402,1.332,819877732405
881123,其他电子,-0.305,-3532604,34735666,8725572,-12258176,1.684,164387740282,1.575,58924393,5771983333,1403515315,-1344590922,1.058,168090408068
881124,消费电子,-0.149,-3792354,96348820,27196572,-30988926,1.519,1421878589300,0.34,-294656162,18759609756,4793672393,-5088328555,0.809,1430226465663
881125,汽车整车,-0.267,60191270,235155211,168732975,-108541705,4.45,1143571389250,0.371,178844054,16476114617,5333426529,-5154582475,0.846,1154339170315
881126,汽车零部件,-0.515,60178864,740112562,315616553,-255437689,4.138,1364647461992,0.971,-685322452,44056802701,9035359632,-9720682084,0.98,1376680082016
881127,非汽车交运,0.01,2429475,19965022,6115597,-3686122,1.444,413591960937,-0.48,-98053192,3262438980,536397121,-634450313,0.854,411180089498
881128,汽车服务,0.036,-1020331,14407949,2672748,-3693079,1.237,88375587680,0.065,-148131093,1679392426,394836741,-542967834,0.835,87894331143
881129,通信设备,-0.548,29933949,422908399,250765009,-220831060,2.218,928311955196,1.125,-1019885533,44598790602,13704298424,-14724183957,0.949,942037044823
881130,计算机设备,-0.245,3329365,150657999,67400606,-64071241,1.284,899333312631,0.568,20997336,24040088067,6936362429,-6915365093,0.948,903687314065
881131,白色家电,-0.26,-3360684,24112725,3562878,-6923562,0.992,989064516565,0.045,-3743994,6144432210,1315155885,-1318899879,0.663,982650082818
881132,黑色家电,-0.373,-1980936,10755668,1953235,-3934171,0.977,106474924930,0.059,9997888,1849652390,457303178,-447305290,0.721,106610541968
881133,饮料制造,-0.326,-3556893,55566503,24519760,-28076653,0.792,4342046628377,-0.584,-658818409,12822363932,3432262956,-4091081365,0.793,4319951941392
881134,食品加工制造,-0.298,-2583159,30673139,5282946,-7866105,1.095,1052863947275,-0.382,-175867614,6553979001,1195111608,-1370979222,0.768,1048915556914
881135,纺织制造,0.108,-2212957,19381820,6678058,-8891015,10.75,117047821679,-0.103,-64260748,1028158903,144001514,-208262262,0.987,116607468267
881136,服装家纺,-0.032,1051993,11112390,1437409,-385416,0.999,263543768790,-0.394,-61014034,2378138205,296215577,-357229611,0.816,262142316460
881137,造纸,-0.159,-3936248,13697961,1674796,-5611044,1.286,143788383174,0.055,-6296702,1780100093,341078686,-347375388,0.751,143878758002
881138,包装印刷,-0.098,3262812,47515475,17261181,-13998369,1.901,183706708998,0.277,187895171,6127411133,1650334188,-1462439017,0.994,185302595897
881139,家用轻工,-0.139,-622654,19389517,1407447,-2030101,0.812,526849360752,-0.359,-197609322,4107440587,426291603,-623900925,0.646,523622193130
881140,化学制药,-0.085,4926510,64325106,16617288,-11690778,1.059,1451357910683,-1.163,-643229679,12389560327,2141894876,-2785124555,0.881,1428070317439
881141,中药,-0.228,-4570409,48684013,11538397,-16108806,1.521,1036278206870,-1.525,-634950408,10750249009,1959772093,-2594722501,1.071,1018581006843
881142,生物制品,-0.123,-350566,31420468,11150905,-11501471,1.129,724402820244,-1.72,-409209948,5415610828,981696454,-1390906402,0.917,713565622721
881143,医药商业,-0.008,2684078,33975519,15109347,-12425269,1.945,308027212124,-1.138,-90074352,3272352703,672566364,-762640716,0.885,304310400633
881144,医疗器械,-0.047,971600,16558764,1750334,-778734,0.457,1123240785337,-0.953,-177194519,7237416257,1199677820,-1376872339,0.842,1114467965475
881145,电力,0.044,5773076,127575143,32470252,-26697176,1.364,2350153692565,0.183,-314996910,16180972142,3591659670,-3906656580,0.766,2346676203355
881146,燃气,0.097,-302220,4947150,0,-302220,1.285,171807064110,-0.045,-30431321,998517667,98288199,-128719520,0.73,171651832580
881147,环保工程,-0.029,-1985565,17614204,872739,-2858304,1.123,404138784668,-0.145,-99495062,3211884715,433875886,-533370948,0.768,402967412564
881148,港口航运,0.01,1126596,13366906,3129972,-2003376,0.741,721633628732,-0.239,2623131,3047803456,701535957,-698912826,0.769,718612650109
881149,公路铁路运输,-0.087,-1251108,7402643,0,-1251108,0.848,696955818656,-0.226,-98251526,1440341582,221305695,-319557221,0.722,694806580562
881150,公交,-0.063,0,1261009,0,0,0.728,33299424550,-0.195,-6822290,225127546,16936582,-23758872,0.687,33200802117
881151,机场航运,-0.037,546574,7362503,1318151,-771577,0.588,575645031230,0.054,-30834133,2711913948,664621502,-695455635,0.724,575743473372
881152,物流,0.054,29190,13630895,3345084,-3315894,1.117,623889646070,-0.206,-136775255,2673648869,387527012,-524302267,0.709,619198648867
881153,房地产开发,-0.132,-11281071,89872281,20046475,-31327546,4.162,1184525354137,1.536,422987237,12257217722,3489725895,-3066738658,1.499,1197076250712
881154,园区开发,-0.25,-2437160,11057749,598000,-3035160,4.161,134554667736,1.121,32974237,1051972758,199741091,-166766854,1.399,135369426464
881155,银行,-0.164,-1666941,79777609,33124952,-34791893,2.232,6779192360573,-0.772,-356016108,10985257714,4629732889,-4985748997,1.086,6734144740864
881156,保险及其他,-0.132,-5905334,36583237,11525978,-17431312,1.046,2225347909272,-0.08,-229565821,6856368248,1770229448,-1999795269,0.848,2227346581335
881157,证券,-0.214,-10815955,48239667,8943289,-19759244,0.834,2269709030688,-0.298,-734439682,8713777703,2228392941,-2962832623,0.727,2267810740012
