股票代码,板块名称,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500
881101,种植业与林业,-0.098,-1682,6581226,667415,-669097,1.224,157585794603,-0.495,-52624743,1113863982,177865110,-230489853,0.764,157233660882
881102,养殖业,0.472,-3605738,20693618,6812652,-10418390,1.587,365452733644,-0.339,-194761787,2573878930,441582521,-636344308,0.847,366724807378
881103,农产品加工,-0.028,982389,21144831,7325501,-6343112,2.235,315925430847,-0.403,-121312407,2095854432,314158224,-435470631,0.904,314955884954
881104,农业服务,0.092,67860,2603480,1115010,-1047150,1.227,73411215074,-1.367,-32417896,490541874,55293539,-87711435,1.13,72140442495
881105,煤炭开采加工,-0.159,-1492568,32527929,6700817,-8193385,1.53,1351702302676,0.288,-135929443,5735093765,1226917522,-1362846965,0.955,1362037895770
881106,石油矿业开采,-0.512,1458881,28711643,8224155,-6765274,3.913,1395062349372,-0.224,-57296995,2607957961,799815503,-857112498,1.113,1422662007415
881107,油气开采及服务,-1.191,-4377951,191056891,65597560,-69975511,7.658,342438159617,0.665,-102319870,9143106564,2396925919,-2499245789,1.45,347762114833
881108,化学原料,-0.056,-7489628,21786545,2135679,-9625307,1.491,498673878111,-0.252,-186364669,3033567719,485127848,-671492517,0.93,497418161429
881109,化学制品,0.048,-8608363,81700574,17190038,-25798401,1.21,1754190259170,-0.114,-84625859,11574075651,1865361898,-1949987757,0.843,1756138092153
881110,化工合成材料,0.217,17315992,62215982,37190335,-19874343,4.489,532996262808,0.014,13262804,5183402734,886818575,-873555771,0.962,533076292594
881111,化工新材料,0.044,-233037,6020105,854469,-1087506,0.661,467449091756,0.159,2420942,1710386195,290483554,-288062612,0.685,472215365810
881112,钢铁,0.271,5144891,31174723,11884241,-6739350,1.979,776982528557,0.103,-121593996,3620384823,863614541,-985208537,0.93,777465171275
881113,有色冶炼加工,-0.047,5134991,99775115,33455130,-28320139,1.485,1890418727441,-0.612,-32505645,15168925920,3405230579,-3437736224,0.863,1884506668488
881114,金属新材料,0.077,322080,3423469,322080,0,0.598,130146610731,-0.452,-45968013,1070321474,122883465,-168851478,0.752,129584698225
881115,建筑材料,0.228,-21139055,77701342,17393481,-38532536,2.298,676046145318,-0.176,-273300225,5856399458,1112697182,-1385997407,0.879,672515131387
881116,建筑装饰,0.205,-5401375,68783317,10110192,-15511567,1.269,1385618739927,-0.193,-183694812,10525630507,2284285954,-2467980766,0.723,1383674719590
881117,通用设备,-0.155,7120662,123839982,30162870,-23042208,1.539,616834732073,-0.468,-242859270,15548114895,2669152529,-2912011799,0.863,614939500248
881118,专用设备,0.055,7206231,116867627,36889953,-29683722,1.601,1126882998666,-0.224,-118263113,14528544264,2429381109,-2547644222,0.869,1125061686025
881119,仪器仪表,0.077,-177002,9150225,716434,-893436,1.024,140443944600,-0.237,-54929662,2301608745,293487823,-348417485,0.793,139750783132
881120,电力设备,0.124,31477881,316945178,134622229,-103144348,1.545,4378086657909,0.057,1005656770,50315120453,11162226422,-10156569652,0.883,4382949987717
881121,半导体及元件,-0.005,9931965,162166023,50372524,-40440559,0.995,2638488064571,0.06,-540438976,36651372546,7626594970,-8167033946,0.778,2647160148228
881122,光学光电子,-0.254,54828132,579169506,314452045,-259623913,5.341,859156836868,-0.47,-1484095424,29525209181,8138809060,-9622904484,1.055,857089196535
881123,其他电子,-0.368,4731109,122811755,72115126,-67384017,2.451,157760260643,-0.013,-57292896,5580004428,1047310726,-1104603622,0.796,157741774027
881124,消费电子,-0.174,35800375,248734320,109497649,-73697274,2.161,1327998877145,-0.8,-1010254047,23194945266,5186179169,-6196433216,0.799,1322558784170
881125,汽车整车,0.227,4662253,235743582,134862275,-130200022,3.433,1198549195316,-0.755,-760097638,19473683315,6672855535,-7432953173,1.056,1200382454908
881126,汽车零部件,-0.495,10652758,368864613,113226094,-102573336,3.262,1406461591930,-1.807,-1369250610,31010484789,4959015928,-6328266538,0.944,1393972776714
881127,非汽车交运,0.164,-1127027,54450359,20244812,-21371839,2.83,352567536815,-0.326,-135014823,3959124229,845891670,-980906493,0.975,352485804654
881128,汽车服务,0.074,-813609,6785418,328386,-1141995,1.894,75943319282,-1.618,-35933128,918607711,194097452,-230030580,0.907,74727813670
881129,通信设备,-0.244,37575480,265371356,115426120,-77850640,2.034,815698341401,-0.778,-943691892,29657120645,6929108736,-7872800628,0.801,810821567250
881130,计算机设备,0.186,-11928003,203409836,68687888,-80615891,2.769,858267424980,0.337,-992841322,19964569871,4348064802,-5340906124,0.925,855421255827
881131,白色家电,-0.023,-6067635,41090690,12209469,-18277104,3.734,945946160141,0.269,184275278,5023804096,1136988939,-952713661,1.154,954755065049
881132,黑色家电,0.677,-121662560,370592076,142435286,-264097846,19.535,125405423167,-0.393,-1100159546,8655453926,2917881118,-4018040664,1.862,124239835396
881133,饮料制造,-0.005,300801,90242123,40728913,-40428112,3.935,4291989779192,-0.283,-81935712,11545854605,3289032317,-3370968029,1.03,4274978230324
881134,食品加工制造,0.062,9844246,47135525,20336968,-10492722,1.55,948478737161,-0.098,18441415,6084506771,1092142009,-1073700594,0.807,951380991384
881135,纺织制造,0.131,1173781,5110030,1173781,0,1.335,116746627260,2.183,69047668,1784387383,312381474,-243333806,1.551,118568263337
881136,服装家纺,-0.084,-155237,45622684,12864096,-13019333,3.449,260803748787,1.028,-99295327,4397382407,741406867,-840702194,1.582,263385923777
881137,造纸,0.005,1512039,22339771,7384543,-5872504,1.427,144585722777,0.306,-109710652,2552201813,531439168,-641149820,0.781,144918877804
881138,包装印刷,0.019,-2103112,18905262,5189017,-7292129,1.279,180092332120,-0.215,-125273785,3135489956,529773456,-655047241,0.8,179877233001
881139,家用轻工,0.18,960190,20471892,3317405,-2357215,1.454,522319942495,0.44,-29060101,3722550208,420685085,-449745186,1.094,522992001036
881140,化学制药,-0.14,55800296,451061788,221250783,-165450487,3.074,1482847504307,-0.908,-592100803,32419279063,8586158953,-9178259756,0.994,1481480534405
881141,中药,-0.228,9359424,160903264,73776651,-64417227,2.253,981228663021,-1.31,-714763531,12500259071,2096221586,-2810985117,0.909,972941655459
881142,生物制品,-0.012,16056268,183024919,114300775,-98244507,5.503,735118200633,-0.06,-237800431,10185237082,2753982030,-2991782461,0.967,732617685529
881143,医药商业,0.155,5832215,37246374,17986287,-12154072,1.708,284147070913,0.103,13761581,4044011021,722429258,-708667677,0.856,284384687819
