股票代码,板块名称,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500
881101,种植业与林业,-0.29,228950,9785660,703950,-475000,0.729,171397367137,-1.662,-267417512,2218323279,340338830,-607756342,0.738,169650869105
881102,养殖业,-0.324,-542312,19649437,3144961,-3687273,2.013,410727579942,-0.17,-1286067,3797847853,877564904,-878850971,0.94,414214199977
881103,农产品加工,-0.018,-736104,8634462,0,-736104,0.758,344123376417,-0.348,-120352273,2946336006,537442940,-657795213,0.883,344027490274
881104,农业服务,-0.063,0,1566362,0,0,0.726,75289865823,-0.532,6721353,441546719,68762489,-62041136,0.704,75067197870
881105,煤炭开采加工,-0.084,-1581750,13190538,0,-1581750,0.882,1239337424844,-0.185,3101608,3690313991,837678531,-834576923,1.034,1232022216568
881106,石油矿业开采,-0.074,-1619641,5895281,0,-1619641,0.779,1411993871402,0.018,-83942339,1723197089,503918713,-587861052,1.019,1412146890593
881107,油气开采及服务,0.011,340000,4896377,340000,0,0.498,321386261814,0.06,-15408082,1959496113,478655235,-494063317,0.934,320989841207
881108,化学原料,-0.221,-5083282,45650651,10716246,-15799528,2.767,525032546010,-0.783,-194871404,5037682271,972031045,-1166902449,1.105,525725505371
881109,化学制品,-0.054,-1532825,134776696,33840320,-35373145,2.595,1882548495599,-1.029,-795516445,17270495907,3103185082,-3898701527,0.945,1861970381997
881110,化工合成材料,0.139,-513852,35461691,7944252,-8458104,1.248,547074025893,-0.892,-308569513,6549928869,1012617484,-1321186997,0.987,541562708625
881111,化工新材料,0.07,1233537,5711792,1233537,0,0.984,508259349473,-0.75,13846436,1665532428,295430798,-281584362,1.079,505360542100
881112,钢铁,-0.413,-5958205,76474433,24912609,-30870814,7.713,795883715179,1.558,-146257568,12012990197,3622809167,-3769066735,3.181,811777873702
881113,有色冶炼加工,0.055,-8404668,96726260,22754734,-31159402,1.266,2025553420933,-0.549,-618758195,18353085350,4601974342,-5220732537,0.932,2008439125876
881114,金属新材料,0.024,459402,9865096,2035082,-1575680,1.19,138051689022,-1.02,-93929070,1966865297,295017725,-388946795,0.864,136264402426
881115,建筑材料,-0.603,6717345,138621735,49915138,-43197793,4.115,725694029246,-0.775,-480519175,10664802800,2041353135,-2521872310,1.168,726344016094
881116,建筑装饰,-1.09,4290641,364305185,99268698,-94978057,3.142,1608983058752,-1.046,-951792916,27652762005,5716222767,-6668015683,1.202,1598906829819
881117,通用设备,0.095,-7460553,78672336,13324299,-20784852,1.353,641829192725,-0.521,-280657614,13055530214,2061510814,-2342168428,1.009,636774740206
881118,专用设备,0.057,3413305,95920859,22926511,-19513206,1.23,1183838718248,-0.649,-588484914,15570882141,2640805132,-3229290046,0.892,1174199682617
881119,仪器仪表,-0.158,-965044,12598072,679941,-1644985,1.438,143601191139,-1.09,-55065590,2184663396,309834177,-364899767,0.939,142193810112
881120,电力设备,0.078,44975548,427696376,214322761,-169347213,2.723,5095797292830,-0.542,-1486782068,59046739753,13745300112,-15232082180,1.019,5049894454278
