股票代码,板块名称,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500
881101,种植业与林业,-0.394,-47381,20609700,2472893,-2520274,6.032,118454653272,-1.122,-52908331,1022946369,117340466,-170248797,0.952,117911842857
881102,养殖业,-0.213,-2602101,9372558,365720,-2967821,0.855,406415122767,-2.114,-147833297,3033633194,595640859,-743474156,0.734,396692538307
881103,农产品加工,0.091,524906,22734050,4425892,-3900986,2.069,272117358301,-0.686,-39137872,3002677099,461555690,-500693562,0.96,269868994956
881104,农业服务,-0.562,-1118403,2393394,0,-1118403,2.308,50432462679,-0.992,-103514,414710831,41024101,-41127615,0.792,50174693834
881105,煤炭开采加工,-0.139,-1647619,16051733,1686516,-3334135,0.986,1486748571643,1.35,32188588,5257318293,1007922413,-975733825,1.053,1513035739985
881106,石油矿业开采,-0.299,-2644246,6319293,0,-2644246,0.575,1488065128461,-0.163,76955793,1838154838,620161580,-543205787,0.754,1512338492925
881108,化学原料,-0.079,-84409,12636444,2967877,-3052286,0.99,470554379813,0.222,-33002581,2737126235,293060118,-326062699,0.744,473359150020
881109,化学制品,-0.127,-5139632,86463992,10590375,-15730007,1.358,1531894520044,0.071,-75508506,13914517096,2231348293,-2306856799,0.798,1538018797779
881110,化工合成材料,0.015,-9515132,34233477,3792384,-13307516,1.061,441825214597,0.146,-80169243,4837984108,550900192,-631069435,0.737,442688087070
881111,化工新材料,-0.093,-1053390,4799026,613275,-1666665,0.504,378667640793,0.464,15261761,1787711577,342473235,-327211474,0.755,383611161658
881112,钢铁,0.047,790552,8751210,1150552,-360000,0.611,679755018994,-0.245,55590889,2567048730,547025528,-491434639,0.631,678371448792
881113,有色冶炼加工,-0.249,16613824,146481838,66913224,-50299400,2.88,1846575606422,0.308,408987800,17307758705,4268041828,-3859054028,0.838,1860254240994
881114,金属新材料,-0.045,115577,6524290,425996,-310419,1.215,110346372440,1.206,11224620,1162150810,156170928,-144946308,0.804,111027887267
881115,建筑材料,0.019,1641674,15203055,1966549,-324875,0.684,494244212345,0.146,47934267,4018670151,749571290,-701637023,0.841,493275758589
881116,建筑装饰,0.062,109178,114208014,36942248,-36833070,1.961,1293114138282,-0.131,-213261193,11184996810,2376830214,-2590091407,0.681,1289060682459
881117,通用设备,-0.049,13340543,352407063,146465771,-133125228,3.723,549679865796,-0.073,-385940097,14279371068,2601166015,-2987106112,0.797,550646269957
881118,专用设备,-0.117,-9718665,268002381,94728546,-104447211,2.991,1069249196634,-0.026,-365055911,16268572431,2693807648,-3058863559,0.785,1073464835597
881119,仪器仪表,-0.065,1092690,13590896,3946650,-2853960,1.274,109240164641,0.476,-1334353,2167002637,281880364,-283214717,0.746,109267881990
881120,电力设备,0.288,-203295,372458959,99408011,-99611306,2.167,3707348739672,0.829,174755744,46336913407,8559031276,-8384275532,0.967,3719893998882
881122,光学光电子,-0.137,3286040,36203014,9089874,-5803834,0.8,706407988466,0.427,110053511,8665890132,1755016513,-1644963002,0.702,707650703166
881124,消费电子,-0.033,-10163255,83639175,24959095,-35122350,0.869,1323625589876,0.54,-280440846,13198238577,2525528381,-2805969227,0.621,1319170457013
881126,汽车零部件,-0.215,40780641,263564662,142975794,-102195153,1.985,1268306881894,0.202,-168989381,20492007639,4263046829,-4432036210,0.664,1274284378199
881127,非汽车交运,0.049,6041517,43733475,23386272,-17344755,0.92,437127196550,-0.029,28419262,4210351528,862523434,-834104172,0.554,435540641205
881128,汽车服务及其他,-1.43,4501140,16769108,6326534,-1825394,3.456,44701553101,-1.669,-15692631,835201063,119888060,-135580691,0.646,44511938811
881129,通信设备,0.788,15418236,144515650,61354728,-45936492,2.631,781001902380,3.514,866314352,19211957407,4974518180,-4108203828,1.073,790574770774
881131,白色家电,-0.259,-3363745,31221343,5773215,-9136960,1.148,983287265692,0.177,333065944,7643252825,2273917566,-1940851622,0.799,989219375474
881132,黑色家电,-0.467,4696891,14745831,6231228,-1534337,2.772,96800139095,-0.876,-75079968,1571816804,241828737,-316908705,0.791,96791139306
881133,饮料制造,-0.307,-143911,52348048,14296446,-14440357,1.266,3434420922646,-0.089,489710450,11672899478,3123011347,-2633300897,0.888,3464694673388
881134,食品加工制造,-0.097,-243851,44533689,8803820,-9047671,2.766,805975121859,-0.798,-317992556,5640254159,820114189,-1138106745,0.931,801446312425
881135,纺织制造,0.043,0,2474924,0,0,0.772,160392190187,-0.625,-8361511,663436762,63151883,-71513394,0.718,160303519414
