股票代码,板块名称,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500
881101,种植业与林业,-0.373,0,4868274,0,0,1.445,112506249449,-2.033,-24665691,913331183,110089781,-134755472,1.025,111147004462
881102,养殖业,-0.351,523154,16466255,2312226,-1789072,2.265,398343924775,-2.142,-90209681,3226727411,587243683,-677453364,0.971,393068471862
881103,农产品加工,-0.071,-3514893,20548974,1011112,-4526005,3.733,269588724639,-1.735,-203461019,3008988324,415220356,-618681375,1.089,265627826237
881104,农业服务,-0.635,3112161,10184393,4279968,-1167807,8.868,47925594414,-1.744,-12813192,604396259,79304779,-92117971,1.525,47038496790
881105,煤炭开采加工,0.022,708967,13928667,1789541,-1080574,0.902,1555709826986,-0.735,-97560530,4735176082,787329797,-884890327,0.979,1567858935863
881106,石油矿业开采,-0.092,454038,20354457,11915850,-11461812,1.719,1659732634013,-1.27,72103972,2329835846,812043843,-739939871,0.951,1667949918407
881108,化学原料,-0.201,-988483,13010368,954219,-1942702,1.255,473849617848,-1.62,-40060226,3265171990,416119959,-456180185,1.23,467289055036
881109,化学制品,-0.261,-3562832,84134837,15237229,-18800061,1.372,1530977606945,-1.528,-606049170,14557979877,1930826320,-2536875490,1.001,1513839507450
881110,化工合成材料,-0.392,-837470,34622140,3951022,-4788492,1.886,436383284062,-1.71,-134674977,5345674125,580551794,-715226771,1.048,429718278439
881111,化工新材料,-0.242,432077,5466848,939074,-506997,0.931,401184470204,-0.82,20809385,1468418090,236502368,-215692983,1.026,396380016878
881112,钢铁,-0.001,-578130,13524036,1317726,-1895856,1.193,684183235195,-0.841,-52980098,3179764673,614666449,-667646547,1.091,682450323507
881113,有色冶炼加工,-0.036,-952612,151677663,59429446,-60382058,2.375,1909854818577,-0.98,-671742697,20764227809,4779017171,-5450759868,0.819,1899350145651
881114,金属新材料,-0.234,-303620,4292823,0,-303620,0.785,109675702497,-1.21,-540631,1256962202,139945504,-140486135,0.945,108984898159
881115,建筑材料,-0.288,1602845,23597150,4376545,-2773700,1.452,494135455791,-1.039,-134776342,3855748184,447262380,-582038722,1.002,490435927863
881116,建筑装饰,-0.186,7975787,101522935,30656516,-22680729,2.638,1263532934843,-0.999,87312419,13691794685,3560789828,-3473477409,1.217,1271742620341
881117,通用设备,-0.424,2579523,72123069,11979819,-9400296,1.578,523253967397,-0.65,133727178,10957505853,1637905763,-1504178585,1.102,520049843026
881118,专用设备,-0.222,-7717824,172155809,52617398,-60335222,3.791,1060886441240,-0.821,-269686496,15382236792,2350019719,-2619706215,1.253,1052830686493
881119,仪器仪表,-0.714,-1260226,19806598,1634633,-2894859,2.886,105240467824,-2.48,-99575261,2131108104,201580804,-301156065,0.981,102808328816
881120,电力设备,-0.462,-5471770,294521284,75501088,-80972858,2.288,3680258896643,-1.181,-1686421015,45985443469,7682834622,-9369255637,1.035,3659671594327
881122,光学光电子,-0.446,-2789376,60948513,9865264,-12654640,1.393,718190617324,-2.159,-514907609,13180644206,2662648589,-3177556198,1.19,703748690599
881124,消费电子,-0.223,6582835,112481898,33141736,-26558901,1.093,1452446031845,-1.005,-443662222,20495513581,4314154478,-4757816700,0.862,1438966162188
881126,汽车零部件,-0.662,-20483965,179288790,25697199,-46181164,2.315,1263235799624,-2.592,-862254552,21628141187,2828962679,-3691217231,1.069,1238851103472
881127,非汽车交运,-1.421,157301,65769896,15108919,-14951618,3.405,433664748249,-2.54,-46559929,5428844652,950271003,-996830932,1.138,435967672740
881128,汽车服务及其他,-1.527,2232494,17970244,5700365,-3467871,3.997,44294220827,-3.386,-60024193,990716994,109955418,-169979611,0.972,42918870170
