股票代码,板块名称,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500
881101,种植业与林业,-0.109,-311403,7368703,597377,-908780,0.858,161758614749,-0.975,-75163749,1787694545,282207668,-357371417,0.901,161126201438
881102,养殖业,-0.589,-2672831,40534267,6703631,-9376462,2.246,392933239091,0.571,-59537554,5249870938,1053040527,-1112578081,1.042,395956824164
881103,农产品加工,-0.001,-2364225,22029015,3208450,-5572675,1.24,326644620232,0.211,-34667733,3495100324,636748160,-671415893,0.84,328227397985
881104,农业服务,0.232,0,1039725,0,0,0.417,76359557139,-0.477,-29310569,629646136,41125340,-70435909,0.768,76052684387
881105,煤炭开采加工,-0.344,-7637794,59161075,16258843,-23896637,1.715,1399451872394,-0.848,-473185536,8661525015,2474661666,-2947847202,0.947,1404169307903
881106,石油矿业开采,-0.209,-556408,4869157,742350,-1298758,0.697,1278865382495,-0.149,-16254314,2108537978,776478625,-792732939,1.317,1296511808984
881107,油气开采及服务,0.089,58842,5474149,409500,-350658,0.587,318866231071,0.75,31953201,2877269054,884833933,-852880732,1.204,321648590295
881108,化学原料,0.051,-2716112,11576792,316865,-3032977,1.023,511081003776,-0.99,-182900801,3359778557,537216184,-720116985,0.867,505204165983
881109,化学制品,-0.019,-4333782,47139701,4748444,-9082226,0.854,1744081871014,-0.796,-505747302,13316583266,2128687767,-2634435069,0.951,1734159570292
881110,化工合成材料,0.027,-503075,45318679,5659903,-6162978,1.263,561218500273,-1.292,-357239648,7434492410,1030917219,-1388156867,0.914,555165542752
881111,化工新材料,-0.052,-1218878,4937905,974413,-2193291,0.605,435557542496,-1.545,-42922875,1766130269,369373603,-412296478,1.156,433925738249
881112,钢铁,-0.031,-1812325,12390511,1549999,-3362324,0.991,767198009177,-0.545,-25495558,3076515339,694382848,-719878406,0.832,765665203357
881113,有色冶炼加工,-0.139,-6863864,79126336,9047466,-15911330,1.465,1826465677035,-1.039,-905814473,15601027308,3392807928,-4298622401,1.117,1817761972844
881114,金属新材料,-0.085,38492,6981939,771195,-732703,0.756,141171688999,-0.993,116400783,3344932658,733640862,-617240079,1.467,141316742703
881115,建筑材料,-0.045,-1378996,18196444,898900,-2277896,0.822,629276182457,-0.693,-224082331,4848432755,742852458,-966934789,0.9,627225928215
881116,建筑装饰,-0.016,-537341,139788888,54100999,-54638340,1.96,1334249498087,-0.388,-567190307,14029266138,3209849487,-3777039794,0.843,1338197570105
881117,通用设备,-0.079,-22474351,405609714,141921973,-164396324,3.696,676252760960,-1.092,-921708146,22565661615,3601632187,-4523340333,1.003,670650750736
881118,专用设备,-0.022,55391555,273576072,152952829,-97561274,5.116,1137346831775,-0.48,158932417,19178767909,3897800555,-3738868138,1.139,1135184465081
881119,仪器仪表,-0.172,-6900341,64385654,19089291,-25989632,3.677,154522266422,-0.665,-41375645,4151592780,676086156,-717461801,1.045,153306626400
881120,电力设备,-0.09,-14308022,313262158,94067491,-108375513,1.558,4193221456783,-1.252,-2055937171,49582907970,10337583638,-12393520809,1.042,4175705980997
881121,半导体及元件,-0.161,1633604,194351652,59838635,-58205031,1.055,2785548400655,-1.575,-1338860296,39799352936,9019687565,-10358547861,0.906,2774379146490
881122,光学光电子,-0.318,-2409925,289691862,123834776,-126244701,2.21,879454284781,-1.923,-1221293559,22571518753,4680146768,-5901440327,0.988,870042962718
