股票代码,板块名称,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500
881101,种植业与林业,-0.364,-574931,9400193,2118831,-2693762,2.23,116217405304,0.61,-21750525,907831809,109930788,-131681313,0.703,117166891748
881102,养殖业,-0.113,-901337,6858365,0,-901337,1.144,396477929058,1.028,20049796,2431056201,538208352,-518158556,0.749,398590380408
881103,农产品加工,-0.104,1043421,22881669,3341350,-2297929,6.521,275766738523,1.402,-7045344,2402998391,352150047,-359195391,0.868,281015679507
881104,农业服务,-0.081,934599,6656192,1368485,-433886,4.2,49949574722,1.571,-12088651,568664791,51361830,-63450481,0.81,50862654028
881105,煤炭开采加工,-0.083,-1346455,12472320,2504516,-3850971,0.47,1741580004669,0.092,-66344274,5628941830,1191397576,-1257741850,0.88,1732118530639
881106,石油矿业开采,0.444,-935440,6081726,951385,-1886825,0.639,1852940636454,1.538,119488929,2502473995,905926786,-786437857,1.077,1840249696728
881108,化学原料,-0.02,2894825,19715528,5134475,-2239650,1.729,498243350476,1.029,-34826942,2785574355,405387459,-440214401,0.922,502403317216
881109,化学制品,-0.106,-1554616,65649928,12415269,-13969885,1.206,1601360432908,1.132,-13229326,14012400601,2352735858,-2365965184,0.865,1615838925440
881110,化工合成材料,-0.229,-216266,33690168,2663891,-2880157,0.988,450153995007,0.696,-36509009,5531897541,600200478,-636709487,0.81,452767779045
881111,化工新材料,-0.422,476537,19161107,6196120,-5719583,4.129,409938962456,0.544,98040259,1768578845,370010967,-271970708,1.086,412075932975
881112,钢铁,-0.126,784198,10279023,1437197,-652999,0.941,710724493840,1.163,78003531,2871824315,686444250,-608440719,0.783,716396079915
881113,有色冶炼加工,-0.149,-8517349,101515621,18846025,-27363374,1.438,2022312403169,2.204,340579515,25622931340,7280710379,-6940130864,1.089,2079316322377
881114,金属新材料,-0.221,-648325,8258447,964497,-1612822,0.556,112047417658,1.915,-4323501,1618609914,181033084,-185356585,0.613,114214006444
881115,建筑材料,-0.354,305113,29155142,7503705,-7198592,1.984,512420064657,0.553,-46885142,3839293846,497531218,-544416360,0.817,515731122832
881116,建筑装饰,-0.137,-5049524,55855807,2322406,-7371930,1.465,1315529537701,0.932,-278399359,10134073609,2034777981,-2313177340,0.805,1310193273476
881117,通用设备,-0.279,-2209116,83331258,18542548,-20751664,1.437,530884013531,0.746,-125857092,8996718882,1006080352,-1131937444,0.825,536225331399
881118,专用设备,0.148,10633383,116935278,40588499,-29955116,3.011,1085827117207,1.012,-99619478,12473659305,1679128863,-1778748341,0.927,1090091171848
881119,仪器仪表,-0.043,356356,11128242,356356,0,1.403,103642804620,1.838,45369686,2302662787,369928758,-324559072,1.167,105545148284
881120,电力设备,-0.18,13758535,218462111,54760132,-41001597,1.129,3649847260252,0.606,-237205113,39145930147,6525683947,-6762889060,0.816,3659999422919
881122,光学光电子,-0.185,8896259,55270305,19185042,-10288783,1.272,725439072359,0.628,-74163405,8908905320,1768196453,-1842359858,0.879,726838063260
881124,消费电子,-0.286,601675,94766520,27058014,-26456339,0.99,1505697821806,0.399,-599017130,19989885081,4166959292,-4765976422,0.802,1505102694652
881126,汽车零部件,-0.41,8220499,128889148,23228353,-15007854,1.628,1294620478115,0.232,-271437490,17169070192,2274321126,-2545758616,0.869,1299893594917
881127,非汽车交运,-0.247,-1523707,12799090,3810829,-5334536,0.989,425855859827,0.67,-67714501,2979172945,658792465,-726506966,0.851,426612431420
881128,汽车服务及其他,-0.13,2562148,23821470,4142777,-1580629,7.408,50315207802,-0.386,-171655899,1284008689,202195186,-373851085,1.493,50069359291
881129,通信设备,-0.184,-3774432,76170920,22933848,-26708280,1.081,852059601500,0.829,44401354,16721662011,4102418334,-4058016980,0.771,855091655806
881131,白色家电,-0.282,-5226093,45922375,9406623,-14632716,1.726,1014571945169,0.962,-575632960,8076197861,1751743346,-2327376306,1.078,1009396701319
881132,黑色家电,-0.154,844968,3347309,1298404,-453436,0.962,103677437756,-0.06,-19103675,939832463,124687867,-143791542,0.843,103196939202
881133,饮料制造,-0.203,-6731318,63842730,27893763,-34625081,0.777,3564681957573,0.136,-375241868,13201368643,3618095028,-3993336896,0.727,3517518769968
881134,食品加工制造,-0.16,-89668,22690537,2467682,-2557350,1.415,803433383618,0.635,-121868613,4751329965,622931421,-744800034,0.93,802793118880
881135,纺织制造,-0.203,-705044,2273992,0,-705044,0.932,160400295011,1.369,-15148384,795286915,54325132,-69473516,0.832,162954652667
881136,服装家纺,-0.178,-1043428,8814779,0,-1043428,1.578,230701830550,0.95,-9173790,1887770419,190535894,-199709684,0.94,231323615525
881137,造纸,-0.098,-262735,6383258,854382,-1117117,1.396,131848901065,1.036,-9154424,1057081258,144370875,-153525299,0.855,133019465090
881138,包装印刷,-0.577,1987810,22874258,5808704,-3820894,6.508,132028345128,0.858,6829323,2059949125,327414189,-320584866,1.121,133694183823
881139,家居用品,-0.098,6239751,25487407,8365066,-2125315,2.711,464863884279,1.625,148574770,3516835933,463668622,-315093852,0.943,468756278629
881140,化学制药,-0.054,5674403,42881234,11228302,-5553899,1.301,1279543809774,4.059,222038851,17135218794,3477705853,-3255667002,1.271,1331819353446
881141,中药,-0.113,-69134670,176968013,36878172,-106012842,24.349,834607955966,4.027,-454312213,9516101463,1649830286,-2104142499,2.381,853162889232
881142,生物制品,-0.103,-2212798,12455196,689150,-2901948,0.602,597364438750,3.776,-28417010,5438714093,854847713,-883264723,1.139,616729974240
881143,医药商业,0.076,-1778042,10146125,841704,-2619746,0.915,248601608297,2.131,-1499402,2528748526,256780629,-258280031,1.008,253743392771
881144,医疗器械,0.063,-202251,17626345,1367160,-1569411,0.896,1062990567533,3.407,-8358036,7585989213,964034135,-972392171,1.16,1089845629541
881145,电力,-0.118,7873982,100244022,50579199,-42705217,0.985,2954847989445,-0.035,-762270218,15470583034,3376420778,-4138690996,0.785,2938441496054
881146,燃气,-0.045,-814578,3810378,0,-814578,0.913,187734707990,0.758,8114256,804389800,85651354,-77537098,0.701,188163499870
881147,环保工程,-0.128,-293299,17246086,2057916,-2351215,2.039,324794581716,1.137,-36291195,2996224056,400650807,-436942002,0.865,326880674548
881148,港口航运,-0.023,3546653,19161203,6894159,-3347506,0.807,877329522621,0.233,-79107144,4359582170,1098652037,-1177759181,0.842,874484960703
881149,公路铁路运输,0.008,-1375029,9486044,521549,-1896578,0.68,765722680361,0.33,-113302996,2885749466,598917945,-712220941,0.873,763895478819
881150,公交,-0.287,-398222,1707560,0,-398222,1.311,23585297527,0.72,-1967420,167000256,12637004,-14604424,0.714,23739801974
881151,机场航运,-0.072,-1825433,6257912,0,-1825433,0.749,468330429586,0.176,-106371384,2051281312,426092500,-532463884,0.625,468721518055
881152,物流,-0.008,-1862830,9567744,377159,-2239989,1.111,520203189024,0.402,-55346881,2537452633,271651630,-326998511,0.818,519868250763
881153,房地产,-0.238,3821627,43023968,8586080,-4764453,1.05,830998547292,0.147,43855551,7519002874,1679965247,-1636109696,0.669,829436738718
881154,园区开发,-0.199,-1313700,3958417,0,-1313700,0.799,117337401479,0.541,-37654646,731208368,110969222,-148623868,0.844,118335130599
881155,银行,0.169,-10832277,93829980,32156923,-42989200,1.227,8088703344849,-1.855,-1477766114,23270890190,8444084016,-9921850130,1.17,7914464677685
881156,保险,0.091,-1898387,16788433,1806902,-3705289,0.925,1931666882377,0.547,-350180244,5904557365,1260044719,-1610224963,0.881,1900818229029
881157,证券,0.077,-2292475,38720059,5656633,-7949108,0.868,2078063776767,0.576,-312604386,12103219073,3133432883,-3446037269,0.92,2078582097545
881158,零售,-0.497,8898694,72044633,22768123,-13869429,3.673,491983277362,0.92,104758425,7519593155,1779784289,-1675025864,0.941,498529424303
881159,贸易,-0.267,0,1345035,0,0,0.662,62508143964,1.229,-10709829,433674223,42760727,-53470556,0.722,63212884589
881160,旅游及酒店,-0.144,-1681036,7606063,0,-1681036,0.923,101705725687,1.212,-32561014,1404511665,186203777,-218764791,0.678,103030391747
881161,酒店及餐饮,-0.022,0,3472122,0,0,0.945,57103882776,0.875,-2173915,705949155,74913638,-77087553,0.788,57460206790
881162,通信服务,-0.213,-1878315,27855763,6065824,-7944139,1.24,503113655238,1.958,-159283182,6087274452,1274220060,-1433503242,0.886,505643093118
881163,计算机应用,-0.256,36152704,252703999,88150932,-51998228,2.167,1559147899539,1.941,498003025,32905453730,5916784480,-5418781455,0.982,1582896033713
881164,文化传媒,-0.232,64540,55029153,4826598,-4762058,1.115,998185399839,2.036,438863743,15720461764,2699791000,-2260927257,0.946,1013787132428
881165,综合,-0.149,-295157,10055906,883568,-1178725,4.139,172870425164,0.851,-72696090,1198070677,192295161,-264991251,1.096,173533989293
881166,军工装备,-0.127,-389455,57304385,9419048,-9808503,0.772,1666810511763,0.768,-375790993,15847364589,2982293868,-3358084861,0.808,1675908339822
881167,非金属材料,-0.477,-285813,3431191,499400,-785213,1.166,61084479183,0.297,-19742887,712017742,96365390,-116108277,0.959,60871088578
881168,工业金属,-0.17,-5669849,50214438,6062031,-11731880,1.079,1149517633127,2.216,418771225,13753611306,4071923258,-3653152033,1.046,1179640959485
881170,小金属,-0.187,-621467,42743318,11833245,-12454712,1.599,688397610842,1.574,-127417684,7821539674,1654794750,-1782212434,0.915,699922110763
881171,自动化设备,-0.255,-10681374,102760753,20597549,-31278923,5.19,519820277400,0.28,-232267033,8654309863,1205093703,-1437360736,1.167,520803780941
