股票代码,板块名称,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500
881101,种植业与林业,-1.153,-1442506,14762804,1581306,-3023812,1.74,138035589117,-4.69,-103426148,2185737652,287842418,-391268566,1.19,136093977243
881102,养殖业,-1.037,2162966,35418430,8132742,-5969776,2.147,394576823437,-3.965,-221631578,4480303690,849195135,-1070826713,0.897,395266028896
881103,农产品加工,-0.825,-962762,34706699,7854878,-8817640,2.268,287115416833,-4.609,-187361476,4827540921,666447570,-853809046,1.254,285421690346
881104,农业服务,-0.906,-1980403,4942803,0,-1980403,4.879,63427893452,-4.848,-28204984,949013916,124800840,-153005824,1.33,61609800487
881105,煤炭开采加工,-0.372,-6022015,75900219,18963076,-24985091,2.657,1703430468476,0.406,-285473252,14167694028,3561081170,-3846554422,1.381,1754794403431
881106,石油矿业开采,-0.859,-3989683,52146679,18193061,-22182744,2.673,1794990462859,-2.317,-208259098,5606847989,1971756452,-2180015550,1.057,1875040811448
881107,油气开采及服务,-1.687,-19575037,103537697,25062413,-44637450,3.788,381687419761,-2.407,-109633461,7121368514,1951253853,-2060887314,1.173,386948408243
881108,化学原料,-1.155,-11668247,64378440,8391668,-20059915,2.436,506880173421,-4.772,-271486164,7086011660,1004780337,-1276266501,1.159,504696299260
881109,化学制品,-0.286,-10014542,322788865,125305174,-135319716,3.713,1723232775069,-3.858,-610497752,30682966797,5867825311,-6478323063,1.298,1720293221477
881110,化工合成材料,-0.559,10237615,127542203,45035137,-34797522,3.023,505018960845,-4.986,-360555533,11581866234,1583679114,-1944234647,1.181,494803676423
881111,化工新材料,-0.69,17254588,43414529,25085680,-7831092,6.232,438735264030,-2.805,321703357,4980392342,1384654295,-1062950938,1.78,446813654949
881112,钢铁,-0.508,2321933,46789239,11872588,-9550655,1.43,782187098976,-1.215,-489236192,7880612671,1665274107,-2154510299,1.007,786488743551
881113,有色冶炼加工,-1.323,-78841501,970980800,412429425,-491270926,4.018,2246914722459,-3.157,-2512002733,57360742548,16333769899,-18845772632,0.861,2274852532935
881114,金属新材料,-0.844,-1129553,22673878,2409945,-3539498,1.204,129947075424,-4.943,-187553140,3122474710,372850340,-560403480,0.82,127081598578
881115,建筑材料,-0.403,651177,33954025,3806424,-3155247,1.402,559637246745,-3.151,-18613875,9748264554,1885855564,-1904469439,1.503,560810469259
881116,建筑装饰,-0.9,-5068658,169632807,54831274,-59899932,2.948,1337793761024,-3.886,521143722,29443856052,8854280315,-8333136593,1.956,1380696729738
881117,通用设备,-0.488,18227676,168941559,61844868,-43617192,2.633,602937894465,-3.973,-399539656,19836025478,3068997438,-3468537094,1.298,591392717752
881118,专用设备,-0.602,30811372,293477723,94644359,-63832987,3.877,1202035365528,-3.845,-612356647,31542215575,6281923716,-6894280363,1.449,1205619603965
881119,仪器仪表,-0.675,-653656,14151708,913763,-1567419,1.756,121730870967,-5.489,-125146006,3324654580,392755812,-517901818,1.545,117706368639
881120,电力设备,-0.463,60642975,634321314,281239078,-220596103,2.165,4135664123432,-2.898,-798841524,83098347833,18388536066,-19187377590,1.268,4156167817401
881121,半导体及元件,-0.289,25152557,319890326,132243161,-107090604,1.993,2396873761472,-2.356,-145385218,48476196355,10620990405,-10766375623,1.367,2410460288761
881122,光学光电子,-0.686,-6908609,109766476,31415895,-38324504,2.046,789026486002,-4.66,-184050445,17309263231,3878916876,-4062967321,1.258,781787898174
881123,其他电子,-0.615,17791902,95900271,63335710,-45543808,4.201,145760455802,-4.911,-408986092,6786916284,1352394358,-1761380450,1.189,141494275577
881124,消费电子,-0.628,-1270198,194505645,79031005,-80301203,2.287,1334823715817,-4.529,-481787339,21867501755,4558497141,-5040284480,1.169,1340160900629
881125,汽车整车,-1.463,-27817339,176605888,73164206,-100981545,2.177,1206186429780,-1.686,-789242492,17016370529,5042992387,-5832234879,0.978,1211070162132
881126,汽车零部件,-0.374,47078396,308894442,112693377,-65614981,2.644,1424229933180,-3.964,-411492016,33327292483,6093771579,-6505263595,1.237,1410899068944
881127,非汽车交运,-0.308,1054050,31534701,7296370,-6242320,3.53,394693872015,-2.124,413537058,8817656560,3323846909,-2910309851,2.614,411926339412
