股票代码,板块名称,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500
881101,种植业与林业,-0.463,1577367,14549268,3326499,-1749132,2.445,137651580857,-0.856,2044085,2502112659,383505959,-381461874,1.131,137507754784
881102,养殖业,-0.419,-12320182,37829498,7064692,-19384874,7.999,377460620997,-2.532,-78732054,2989547655,466116159,-544848213,0.982,373026659432
881103,农产品加工,-0.844,-3379222,13592637,399152,-3778374,0.893,283054989389,-2.84,-14478892,2488461634,324958288,-339437180,0.793,277816332453
881104,农业服务,-0.499,0,1688130,0,0,0.449,61597495795,-3.352,-17285956,534692395,32563376,-49849332,0.806,59746122853
881105,煤炭开采加工,-0.473,-2448012,29889406,5756716,-8204728,0.847,1561528957151,-1.524,-40229105,7449658872,1542571976,-1582801081,0.806,1554792342200
881106,石油矿业开采,-0.53,9611997,60428868,37462211,-27850214,2.626,1479691718064,-1.639,95588107,4205673707,1742974972,-1647386865,0.873,1491340167023
881107,油气开采及服务,-0.927,-97426,31531823,9909687,-10007113,2.69,327738946853,-2.624,-76243664,3046966236,695714125,-771957789,0.893,325272690481
881108,化学原料,-0.459,804910,23239938,3001279,-2196369,1.172,462023275818,-3.453,-153732716,3631063515,335051424,-488784140,0.765,451199573429
881109,化学制品,-0.787,-3247812,95900188,12909511,-16157323,1.42,1544973880754,-3.442,-258310850,14041344716,1766664248,-2024975098,0.812,1515543504424
881110,化工合成材料,-0.464,2171920,28477957,5870988,-3699068,1.117,481818246133,-3.682,-142653946,5396857320,527187443,-669841389,0.839,469789965308
881111,化工新材料,-0.495,475500,6176312,475500,0,0.712,383699031521,-3.566,-69394322,1839766253,274195763,-343590085,0.839,374864798625
881112,钢铁,-0.346,286349,32760656,11504658,-11218309,1.915,734682673828,-2.108,-229947644,4720639502,933109895,-1163057539,0.927,724904044764
881113,有色冶炼加工,-0.603,-7583061,75880139,10852210,-18435271,0.99,1721876614856,-2.697,-695829559,15612782049,2922473281,-3618302840,0.81,1700192445419
881114,金属新材料,-0.875,-2010655,18608416,2742717,-4753372,1.771,116091954070,-3.642,-103176072,2044690197,188999160,-292175232,1.02,112603641832
881115,建筑材料,-0.712,11694868,101447069,38488125,-26793257,2.343,575662544034,-2.956,-247603882,8295894923,1220927543,-1468531425,0.801,563079981560
881116,建筑装饰,-1.0,-31300193,632872829,304845185,-336145378,5.997,1382819111333,-3.043,-840460415,28995413928,8126424651,-8966885066,0.979,1377591018976
881117,通用设备,-0.534,6017023,206561387,73977707,-67960684,1.888,554835174784,-3.279,-182754455,11259934627,1368376571,-1551131026,0.81,542087666592
881118,专用设备,-0.591,-5811497,99673221,14687886,-20499383,1.518,1049539087739,-3.313,-393375931,14494615130,1908265284,-2301641215,0.898,1029554264649
881119,仪器仪表,-0.41,220422,20067743,3296261,-3075839,1.451,116503571354,-3.328,20217557,2838885559,359899197,-339681640,0.903,113880227072
881120,电力设备,-0.702,-4305564,414934199,134127839,-138433403,1.625,3708991778964,-3.125,-2271231591,54277736189,9573818507,-11845050098,0.804,3630060771358
881121,半导体及元件,-0.857,5113095,164384158,43286575,-38173480,1.226,2231441305933,-4.062,-1498696940,31693970131,4742097336,-6240794276,0.912,2161540592714
881122,光学光电子,-0.942,-3558445,69935873,9468455,-13026900,0.947,753134682533,-3.922,-656142546,11443501184,1897724400,-2553866946,0.786,731956274054
881123,其他电子,-0.705,-1308222,17943303,3090877,-4399099,1.366,132144146268,-3.853,-97835403,2663835828,286497796,-384333199,0.93,128097187192
881124,消费电子,-0.639,3807034,50448318,9033861,-5226827,0.817,1111527224776,-3.782,-346144135,11162443382,1667903814,-2014047949,0.761,1089620660674
881125,汽车整车,-1.358,-22373056,101443098,34573227,-56946283,0.979,996468341793,-2.576,-1005181717,10427525288,2611962310,-3617144027,0.799,985094060569
881126,汽车零部件,-0.654,-12956551,95882858,7893406,-20849957,1.12,1228198855845,-2.716,-224500095,17547592679,2305787598,-2530287693,0.848,1215007585009
881127,非汽车交运,-0.441,-10181849,76443512,13329788,-23511637,3.459,333726336109,-3.309,-229153170,4417576625,875336554,-1104489724,0.943,329604387200
881128,汽车服务,-1.842,19325631,54875899,36548532,-17222901,6.681,65708107107,-3.455,-96763567,1417924120,261434088,-358197655,0.979,64838682445
881129,通信设备,-1.348,-7148929,244986427,115550022,-122698951,3.84,675642606374,-4.31,-1096419309,17903952125,3639161421,-4735580730,0.804,659004015582
881130,计算机设备,-0.692,-1563419,56877775,12384117,-13947536,1.229,747565885698,-3.652,-439644330,10147902287,1688428190,-2128072520,0.78,736313703051
881131,白色家电,-0.703,-926431,35292627,6282952,-7209383,1.147,941129022713,-3.101,87593171,7002483603,1865290695,-1777697524,0.837,936166602493
881132,黑色家电,-1.425,-809199,18500036,5428840,-6238039,2.584,110516249027,-4.259,-85190486,1640942301,270958031,-356148517,0.721,107470126722
881133,饮料制造,-0.905,4745945,113050659,51026378,-46280433,2.906,3846223005396,-3.881,-1099794917,16775800723,4704952858,-5804747775,1.113,3748017739409
881134,食品加工制造,-0.812,-503356,25307315,1423246,-1926602,0.669,889558482395,-3.498,-197002502,6866351955,952145742,-1149148244,0.772,877777918791
881135,纺织制造,-0.385,1096902,16890155,5165680,-4068778,1.584,112813141460,-3.196,-12413327,2052620975,234846598,-247259925,0.698,110354696354
881136,服装家纺,-0.75,6259570,79912264,38173616,-31914046,5.009,255647624392,-3.655,-413845416,5472054649,765863563,-1179708979,0.863,250774978143
881137,造纸,-0.671,-16368,7217977,493680,-510048,0.916,136962381330,-3.096,-66028230,1367462983,165763811,-231792041,0.769,134530528809
881138,包装印刷,-0.447,3166859,43364521,18367016,-15200157,2.825,159582296430,-4.119,-153799471,3211238138,421274539,-575074010,0.748,154225288395
881139,家用轻工,-0.838,1104323,70452256,13669880,-12565557,1.434,500754141605,-4.163,-222683143,8298278531,861576858,-1084260001,0.751,486507546235
881140,化学制药,-0.61,-6530682,76905021,12210517,-18741199,1.735,1296989686287,-3.368,-606436072,12723495653,1747201832,-2353637904,0.863,1269528249562
881141,中药,-0.616,-12084506,66844470,15902106,-27986612,1.372,912027633483,-3.239,-446880004,8769534406,1412418849,-1859298853,0.756,891101985917
881142,生物制品,-0.809,-990560,33568084,7186060,-8176620,1.487,675530690308,-3.184,-308250253,6372383432,922554622,-1230804875,0.992,662613258956
881143,医药商业,-1.117,-2427989,20547946,2483316,-4911305,1.438,281159997876,-3.523,-222632049,2904027928,324477583,-547109632,0.801,275625502198
881144,医疗器械,-0.32,1012825,32027004,7466933,-6454108,1.112,1106139944964,-2.723,-124185951,7713818983,998975819,-1123161770,0.897,1090713202808
881145,电力,-0.331,-12767233,116494368,29389417,-42156650,1.802,2358950120125,-1.265,-70501175,14868459407,3791626399,-3862127574,0.966,2345699912463
881146,燃气,-0.694,251078,6484031,564000,-312922,2.29,181139767096,-2.052,-738428,1070497025,105229940,-105968368,0.864,179074889436
881147,环保工程,-0.482,12830682,87175067,34525700,-21695018,3.111,364733058604,-2.835,-298522551,6304875179,943353628,-1241876179,0.951,357553290370
881148,港口航运,-0.405,14519441,60220138,30442581,-15923140,2.727,750154333832,-2.572,-205286697,4554519732,880244328,-1085531025,0.928,740611920770
881149,公路铁路运输,-0.438,-1770673,32513724,7464126,-9234799,1.502,707922876932,-2.328,-278774273,4573551310,1090077196,-1368851469,0.901,702263089912
881150,公交,0.061,0,6415046,0,0,1.219,29527400638,-2.646,173107,722179744,84646654,-84473547,0.709,28895841544
881151,机场航运,-0.89,-3712131,23425998,3197746,-6909877,1.295,494735435529,-3.122,-119162015,2940564326,591624700,-710786715,0.737,483577937220
881152,物流,-0.23,11544072,134143413,71524811,-59980739,4.171,553743996310,-3.515,-581674462,6627217319,1443090659,-2024765121,0.994,532157128562
881153,房地产开发,-1.36,-1597330,412840600,155265958,-156863288,5.29,1004054263134,-3.846,-915378599,17597340577,3945670785,-4861049384,0.94,981710608628
881154,园区开发,-2.249,-5211072,108885466,43383865,-48594937,8.412,130247836797,-3.829,-204055619,3337181759,876033782,-1080089401,1.056,128632674730
881155,银行,-0.561,-9159380,164060995,61134204,-70293584,1.792,7104511152691,-1.347,-874102661,20785196678,7413565207,-8287667868,0.863,7069273202270
881156,保险及其他,-1.92,29965840,264077880,136531872,-106566032,5.72,1907273889122,-2.9,-561692142,14646079569,3787030325,-4348722467,0.949,1893778032374
881157,证券,-1.059,-931290,198448181,76384617,-77315907,1.408,2316681374956,-1.435,-928258546,23330867446,6667566781,-7595825327,0.7,2303940735443
881158,零售,-0.578,3527487,74935472,29953294,-26425807,1.704,611442732748,-3.324,-343986540,7813085339,1417937810,-1761924350,0.813,599946500424
881159,贸易,-1.518,2992642,45856179,16983211,-13990569,3.734,85840390863,-3.429,-125352880,2348121534,349204631,-474557511,1.075,84193364621
881160,景点及旅游,-0.452,1143804,19926834,2733919,-1590115,1.084,109955755642,-1.804,-41204645,3301492134,471514538,-512719183,0.829,108640600315
881161,酒店及餐饮,-0.552,637484,3681649,637484,0,0.785,69953398434,-3.72,-25127053,1141951938,122976084,-148103137,0.855,67289041023
881162,通信服务,-0.668,5852098,55140409,24853326,-19001228,1.736,504299586126,-2.642,-132596807,7398845428,1890947821,-2023544628,0.817,500448045523
881163,计算机应用,-0.633,2225249,235634576,49752935,-47527686,1.305,1834912424676,-3.302,-1405865264,36684692505,5856739302,-7262604566,0.787,1796652332590
881164,传媒,-0.841,-103609660,427173412,135849063,-239458723,1.815,1147984063505,-3.591,-1570442645,27601162622,5095425401,-6665868046,0.732,1117041359632
881165,综合,-0.949,-2499126,39967267,9008599,-11507725,2.761,205293845334,-3.386,-163483529,2116637921,289660848,-453144377,0.767,201437019935
881166,国防军工,-0.783,-11906271,106694887,22177689,-34083960,1.346,1600268240199,-2.823,-653551784,17054711633,3092511038,-3746062822,0.866,1584337659121
881167,非金属材料,-0.76,-1227940,3926371,0,-1227940,0.675,66488603028,-2.707,9409524,745307338,144668052,-135258528,0.682,66208384043
881168,工业金属,-0.432,-3357384,33400716,5945531,-9302915,1.036,916253731623,-2.754,-211903472,7426850696,1475391595,-1687295067,0.815,905248431950
881169,贵金属,-0.776,-1433727,6761311,0,-1433727,0.766,218597194486,-2.025,13814799,2118431590,403004210,-389189411,0.99,217700386674
881170,小金属,-0.932,-1826264,49718184,7577349,-9403613,1.039,705310989696,-2.977,-635194071,8297904724,1336984958,-1972179029,0.745,693551653346
881171,自动化设备,-0.482,-1001718,29069983,3007786,-4009504,0.735,522961437541,-2.952,-223394764,6671299063,845454393,-1068849157,0.775,513350910490
881172,电子化学品,-0.922,-2046516,15838700,807048,-2853564,1.08,182682218241,-4.432,-120506600,3076876815,364372424,-484879024,0.819,175250431060
881173,小家电,-0.639,10849,6957695,894368,-883519,1.069,184789527121,-3.279,-17749167,1889868387,243950345,-261699512,0.803,181058529708
881174,厨卫电器,-0.163,0,2108447,0,0,1.011,54265939540,-2.928,-10033369,450258498,43299428,-53332797,0.745,52918513200
881175,医疗服务,-0.286,-11338026,161799825,75064181,-86402207,2.544,598176066981,-2.73,-372114298,10997156446,2585130625,-2957244923,0.945,592612739354
881176,房地产服务,-0.807,-3892587,28523972,12571561,-16464148,10.188,34419994774,-6.421,-79561176,910127347,129627670,-209188846,1.115,32687903798
881177,互联网电商,-0.922,-12713,13380291,934307,-947020,1.602,85593097939,-4.4,-53099371,1678205186,173694463,-226793834,0.647,83069971362
881178,教育,-1.467,-584000,21657557,7173578,-7757578,2.206,73791454400,-4.466,-134700633,2052735988,271980588,-406681221,0.874,71287326339
