股票代码,板块名称,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500
881101,种植业与林业,-0.159,-100254,6689321,805013,-905267,1.754,157705399637,0.131,-31065322,1220230329,223995558,-255060880,1.18,157797477594
881102,养殖业,-0.135,-64190,12062589,2854372,-2918562,1.088,376186288525,-0.066,-48713649,2064154672,367749698,-416463347,0.767,376860322957
881103,农产品加工,-0.14,-410380,8879814,330120,-740500,0.839,321996491872,-0.252,-170218971,2228949787,320899674,-491118645,0.888,321310986811
881104,农业服务,-0.128,749007,13870843,5719296,-4970289,11.585,72251297350,2.21,29080793,1066012021,188679522,-159598729,1.798,74578429112
881105,煤炭开采加工,-0.224,2046237,46242938,14474240,-12428003,1.656,1340352397869,-0.165,-151111472,6365234580,1401096294,-1552207766,0.845,1341741803008
881106,石油矿业开采,-1.166,-16540556,125094225,75994675,-92535231,5.215,1279371172474,-0.697,-269564069,2176544476,644849969,-914414038,1.104,1276896306878
881107,油气开采及服务,-0.503,-5553139,29310655,3834555,-9387694,2.661,320111754833,-0.516,-141246977,2872310024,745297133,-886544110,1.03,319430332165
881108,化学原料,-0.033,1427885,13928072,1868543,-440658,0.955,513266110273,0.276,-205306346,3127348651,503668780,-708975126,0.779,512540637769
881109,化学制品,-0.121,-3719786,65839671,9518831,-13238617,1.064,1743535203009,0.709,-350162797,13556199559,2195853282,-2546016079,0.895,1748933969055
881110,化工合成材料,-0.061,-1727061,84681187,22911425,-24638486,2.36,558320097456,1.075,-46546967,11739020388,2452113151,-2498660118,1.206,564018170308
881111,化工新材料,-0.258,73664,6758269,1117603,-1043939,0.846,445663449908,0.417,-121717063,2449847216,423212629,-544929692,1.174,445524090428
881112,钢铁,-0.198,4452240,33852085,12237204,-7784964,1.601,773918469594,-0.014,-18065887,4371063022,1013380128,-1031446015,0.843,773853843245
881113,有色冶炼加工,-0.164,-1420074,182531673,81868248,-83288322,1.598,1847725751160,0.983,175185860,16483599836,4455664761,-4280478901,0.953,1860222577179
881114,金属新材料,-0.104,2013487,15723867,7404480,-5390993,1.013,136105486773,2.309,67527416,3021813266,775286869,-707759453,2.081,138953924245
881115,建筑材料,-0.143,5415850,39471615,10872842,-5456992,1.295,644945008604,0.138,-3600296,7386649522,1470293022,-1473893318,0.911,642360560964
881116,建筑装饰,-0.232,-2260804,165538478,67250812,-69511616,2.162,1369682545258,0.049,-79788463,15203375984,3923960332,-4003748795,0.932,1369810134925
881117,通用设备,-0.24,-23380136,177846118,53676588,-77056724,2.254,659864859298,1.278,238704175,19669087930,4350146340,-4111442165,1.1,669494938822
881118,专用设备,-0.177,48826611,239121233,112800036,-63973425,2.966,1130674757874,1.116,-215976816,18337846958,3741955288,-3957932104,0.894,1141430946247
881119,仪器仪表,-0.074,869093,11750127,2640573,-1771480,0.89,146137489199,0.725,-145277619,2745706342,448190828,-593468447,0.875,147063857043
881120,电力设备,-0.206,-15187502,293213775,70304889,-85492391,1.378,4351207837450,0.933,-672093177,49249298353,10653635436,-11325728613,0.924,4384088222035
881121,半导体及元件,-0.246,30743340,221243214,86700607,-55957267,1.166,2800415896640,1.191,13189130,44210668929,10448013553,-10434824423,1.0,2827073976896
881122,光学光电子,-0.348,21110961,196928351,83967981,-62857020,1.245,877000172308,1.198,-367351679,25359217619,6211528990,-6578880669,0.835,886187779805
881123,其他电子,-0.677,8935838,81103674,25762365,-16826527,1.67,166062908311,1.234,-50221588,10290969415,2712431434,-2762653022,0.873,169351266024
881124,消费电子,-0.383,2994018,172185578,54903846,-51909828,1.217,1320328198613,0.224,-858115213,25268725477,6122845534,-6980960747,0.869,1331472250520
881125,汽车整车,-0.485,23480414,197630361,105596481,-82116067,2.648,1217519925854,1.774,-132078722,19303192386,6463690342,-6595769064,0.882,1228687346580
881126,汽车零部件,-0.566,-63996796,738926142,254783766,-318780562,8.864,1440644933345,2.093,1181404514,48493388593,11352914852,-10171510338,1.295,1481260689653
881127,非汽车交运,-0.218,-10099915,50909173,13726000,-23825915,3.356,342611740383,0.964,-98913065,4531941220,976478186,-1075391251,1.193,345153693245
